name,compiler,type,threads,input,sys_time,time,major_faults,voluntary_context_switches,mpxbtnum,user_time,mpxerrors,involuntary_context_switches,minor_faults,maxsize
sphinx3,softbound,native,1,None,0.0,10.46,0,1,,10.46,,25,6587,34024
sphinx3,softbound,native,1,None,0.0,10.44,0,1,,10.44,,24,6589,34068
sphinx3,softbound,native,1,None,0.0,10.45,0,1,,10.44,,22,6077,34040
sphinx3,softbound,native,1,None,0.0,10.44,0,1,,10.44,,21,6586,34048
sphinx3,softbound,native,1,None,0.0,10.49,0,1,,10.48,,23,6588,33884
sphinx3,softbound,native,1,None,0.0,10.46,0,1,,10.45,,24,6588,34044
bzip2,softbound,enabled,1,None,0.0,52.58,1,2,,52.57,,106,5563,241920
bzip2,softbound,enabled,1,None,0.01,52.5,0,1,,52.48,,99,5324,245472
bzip2,softbound,enabled,1,None,0.01,52.78,0,1,,52.76,,106,6273,243992
bzip2,softbound,enabled,1,None,0.01,52.66,0,2,,52.64,,102,7636,246540
bzip2,softbound,enabled,1,None,0.01,52.64,0,1,,52.62,,100,6472,246744
bzip2,softbound,enabled,1,None,0.01,52.79,0,1,,52.77,,100,6657,244240
bzip2,softbound,enabled,1,None,0.01,52.95,0,1,,52.92,,102,6484,244208
bzip2,softbound,enabled,1,None,0.02,52.67,0,2,,52.64,,101,7435,246668
bzip2,softbound,enabled,1,None,0.01,52.75,0,1,,52.73,,99,5700,243788
bzip2,softbound,enabled,1,None,0.01,52.79,0,1,,52.77,,103,7534,246676
gcc,softbound,enabled,1,None,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,
gcc,softbound,enabled,1,None,,,,,,,,,,
milc,softbound,enabled,1,None,0.54,20.85,1,3,,20.3,,40,578482,253392
milc,softbound,enabled,1,None,0.48,20.61,0,1,,20.12,,42,470791,252372
milc,softbound,enabled,1,None,0.46,20.65,0,1,,20.19,,40,542782,253728
milc,softbound,enabled,1,None,0.5,20.72,0,1,,20.2,,38,578183,248192
milc,softbound,enabled,1,None,0.48,20.84,0,1,,20.35,,40,577583,251272
milc,softbound,enabled,1,None,0.59,20.86,0,1,,20.26,,40,578230,254428
milc,softbound,enabled,1,None,0.48,20.72,0,1,,20.23,,41,578227,252396
milc,softbound,enabled,1,None,0.55,20.7,0,1,,20.15,,43,578392,255080
milc,softbound,enabled,1,None,0.4,20.61,0,1,,20.2,,37,472703,251272
milc,softbound,enabled,1,None,0.47,20.61,0,1,,20.14,,38,472590,249376
soplex,softbound,enabled,1,None,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,
soplex,softbound,enabled,1,None,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,
perlbench,softbound,enabled,1,None,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,
hmmer,softbound,enabled,1,None,,,,,,,,,,
sjeng,softbound,enabled,1,None,0.01,526.58,1,6,,526.5,,938,3009,210820
sjeng,softbound,enabled,1,None,0.0,526.48,0,4,,526.42,,935,2495,208684
sjeng,softbound,enabled,1,None,0.0,527.07,0,4,,527.0,,935,2498,208904
sjeng,softbound,enabled,1,None,0.02,526.64,0,5,,526.56,,934,3012,210836
sjeng,softbound,enabled,1,None,0.01,526.91,0,5,,526.84,,937,3010,208900
sjeng,softbound,enabled,1,None,0.02,526.6,0,4,,526.52,,935,2495,210648
sjeng,softbound,enabled,1,None,0.01,527.06,0,4,,526.98,,937,2498,206680
sjeng,softbound,enabled,1,None,0.01,526.94,0,5,,526.86,,937,3004,208660
sjeng,softbound,enabled,1,None,0.01,526.83,0,4,,526.76,,933,2497,210772
sjeng,softbound,enabled,1,None,0.0,526.58,0,5,,526.52,,934,3014,210952
dealII,softbound,enabled,1,None,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,
dealII,softbound,enabled,1,None,,,,,,,,,,
mcf,softbound,enabled,1,None,3.22,3695.55,1,4,,692.24,,1505,491698,8602388
mcf,softbound,enabled,1,None,2.46,3698.08,0,3,,695.53,,1237,489705,8599636
mcf,softbound,enabled,1,None,2.35,3696.82,0,2,,694.39,,1239,490302,8601992
mcf,softbound,enabled,1,None,2.4,3698.34,0,3,,695.86,,1246,490501,8602748
mcf,softbound,enabled,1,None,2.34,3695.62,0,2,,693.2,,1229,489972,8601268
mcf,softbound,enabled,1,None,2.36,3690.1,0,2,,687.64,,1226,489108,8599284
mcf,softbound,enabled,1,None,2.38,3696.3,0,1,,693.83,,1238,489032,8601092
mcf,softbound,enabled,1,None,2.26,3694.7,0,2,,692.35,,1235,490462,8603408
mcf,softbound,enabled,1,None,2.28,3694.74,0,2,,692.38,,1234,489494,8600720
mcf,softbound,enabled,1,None,2.27,3695.18,0,2,,692.81,,1230,490650,8605356
lbm,softbound,enabled,1,None,0.03,594.9,1,2,,594.8,,1057,1660,435724
lbm,softbound,enabled,1,None,0.01,594.92,0,1,,594.84,,1060,1146,435736
lbm,softbound,enabled,1,None,0.02,594.9,0,1,,594.81,,1052,1657,435708
lbm,softbound,enabled,1,None,0.01,596.23,0,1,,596.14,,1065,1654,435628
lbm,softbound,enabled,1,None,0.02,596.12,0,1,,596.02,,1062,1658,435496
lbm,softbound,enabled,1,None,0.01,594.87,0,1,,594.79,,1054,1659,435536
lbm,softbound,enabled,1,None,0.02,594.98,0,1,,594.89,,1054,1146,435568
lbm,softbound,enabled,1,None,0.02,594.86,0,1,,594.77,,1058,1146,435832
lbm,softbound,enabled,1,None,0.02,594.92,0,1,,594.82,,1056,1657,435636
lbm,softbound,enabled,1,None,0.02,596.08,0,1,,595.99,,1057,1659,435652
gobmk,softbound,enabled,1,None,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,
gobmk,softbound,enabled,1,None,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,
namd,softbound,enabled,1,None,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,
astar,softbound,enabled,1,None,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,
libquantum,softbound,enabled,1,None,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,
omnetpp,softbound,enabled,1,None,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,
povray,softbound,enabled,1,None,,,,,,,,,,
h264ref,softbound,enabled,1,None,0.01,117.91,1,2,,117.89,,234,5197,330996
h264ref,softbound,enabled,1,None,0.0,117.25999999999999,0,1,,117.24,,212,5141,334932
h264ref,softbound,enabled,1,None,0.01,117.22999999999999,0,2,,117.2,,215,5147,341276
h264ref,softbound,enabled,1,None,0.02,117.02000000000001,0,5,,116.98,,215,5143,339256
h264ref,softbound,enabled,1,None,0.01,117.17,0,3,,117.14,,209,5133,331064
h264ref,softbound,enabled,1,None,0.02,119.17,0,3,,119.13,,219,5363,340188
h264ref,softbound,enabled,1,None,0.02,117.14,0,2,,117.1,,214,5134,337160
h264ref,softbound,enabled,1,None,0.02,117.05,0,3,,117.01,,211,5141,343404
h264ref,softbound,enabled,1,None,0.02,117.75999999999999,0,5,,117.73,,216,5146,341420
h264ref,softbound,enabled,1,None,0.0,117.37,0,2,,117.34,,215,5040,335176
sphinx3,softbound,enabled,1,None,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,
sphinx3,softbound,enabled,1,None,,,,,,,,,,
bzip2,safecode,native,1,None,0.0,23.47,1,3,,23.46,,47,4866,105864
bzip2,safecode,native,1,None,0.0,23.41,0,1,,23.4,,42,5277,105508
bzip2,safecode,native,1,None,0.0,23.47,0,1,,23.46,,44,5141,105528
bzip2,safecode,native,1,None,0.0,23.41,0,2,,23.4,,48,4669,105328
bzip2,safecode,native,1,None,0.0,23.49,0,1,,23.48,,46,5008,106500
bzip2,safecode,native,1,None,0.0,23.37,0,1,,23.36,,45,4719,105940
bzip2,safecode,native,1,None,0.01,23.4,0,1,,23.38,,42,4629,105168
bzip2,safecode,native,1,None,0.0,23.38,0,1,,23.37,,44,4613,106128
bzip2,safecode,native,1,None,0.0,23.38,0,1,,23.37,,45,4596,106068
bzip2,safecode,native,1,None,0.0,23.45,0,2,,23.44,,48,4904,105952
gcc,safecode,native,1,None,0.29,2.79,1,2,,2.5,,8,369365,1478496
gcc,safecode,native,1,None,0.27,2.8,0,9,,2.52,,7,369345,1478648
gcc,safecode,native,1,None,0.27,2.79,0,1,,2.52,,7,369380,1478632
gcc,safecode,native,1,None,0.3,2.79,0,1,,2.48,,10,369354,1478808
gcc,safecode,native,1,None,0.3,2.8,0,5,,2.49,,8,369377,1478648
gcc,safecode,native,1,None,0.24,2.79,0,1,,2.55,,10,369355,1478720
gcc,safecode,native,1,None,0.28,2.79,0,1,,2.51,,9,369323,1478680
gcc,safecode,native,1,None,0.27,2.79,0,1,,2.51,,8,369350,1478728
gcc,safecode,native,1,None,0.32,2.8,0,9,,2.46,,8,369346,1478720
gcc,safecode,native,1,None,0.28,2.79,0,1,,2.51,,11,369307,1478544
milc,safecode,native,1,None,0.23,18.03,1,10,,17.79,,36,224465,93184
milc,safecode,native,1,None,0.22,18.11,0,2,,17.88,,34,219852,93080
milc,safecode,native,1,None,0.26,18.0,0,3,,17.74,,33,220383,93048
milc,safecode,native,1,None,0.13,17.9,0,2,,17.76,,35,103405,93052
milc,safecode,native,1,None,0.26,18.02,0,2,,17.75,,34,219960,93052
milc,safecode,native,1,None,0.21,18.01,0,3,,17.79,,36,219262,93056
milc,safecode,native,1,None,0.22,18.01,0,1,,17.78,,36,220978,93184
milc,safecode,native,1,None,0.15,17.94,0,2,,17.78,,36,102876,93008
milc,safecode,native,1,None,0.32,18.07,0,2,,17.74,,34,339021,92956
milc,safecode,native,1,None,0.25,17.98,0,1,,17.73,,35,219445,93092
soplex,safecode,native,1,None,0.26,15.01,1,7,,14.73,,30,222336,138096
soplex,safecode,native,1,None,0.22,15.03,0,2,,14.8,,28,208839,138624
soplex,safecode,native,1,None,0.22,15.25,0,1,,15.02,,31,191372,137988
soplex,safecode,native,1,None,0.2,15.27,0,1,,15.06,,31,189909,137996
soplex,safecode,native,1,None,0.26,15.06,0,1,,14.79,,31,196332,137928
soplex,safecode,native,1,None,0.22,15.08,0,1,,14.85,,29,207355,138104
soplex,safecode,native,1,None,0.2,15.21,0,1,,15.01,,29,210055,139492
soplex,safecode,native,1,None,0.22,15.07,0,1,,14.84,,30,211650,139040
soplex,safecode,native,1,None,0.12,15.09,0,1,,14.96,,28,193685,137996
soplex,safecode,native,1,None,0.24,15.23,0,1,,14.98,,30,189079,139292
perlbench,safecode,native,1,None,0.1,58.62,1,2,,58.51,,120,172869,680228
perlbench,safecode,native,1,None,0.18,58.53,0,1,,58.34,,117,172361,680292
perlbench,safecode,native,1,None,0.1,58.14,0,14,,58.02,,112,173395,680276
perlbench,safecode,native,1,None,0.12,58.36,0,8,,58.23,,117,173385,680156
perlbench,safecode,native,1,None,0.17,58.22,0,15,,58.03,,118,173389,680168
perlbench,safecode,native,1,None,0.12,58.1,0,9,,57.97,,116,173380,680344
perlbench,safecode,native,1,None,0.16,58.12,0,14,,57.95,,118,173393,680192
perlbench,safecode,native,1,None,0.19,59.0,0,11,,58.8,,121,173391,680148
perlbench,safecode,native,1,None,0.18,58.5,0,20,,58.3,,118,173402,680380
perlbench,safecode,native,1,None,0.13,58.18,0,11,,58.03,,116,171857,680236
hmmer,safecode,native,1,None,0.0,324.97,1,2,,324.94,,579,913,6088
hmmer,safecode,native,1,None,0.0,324.96,0,1,,324.92,,579,917,6088
hmmer,safecode,native,1,None,0.0,324.99,0,1,,324.95,,578,916,6132
hmmer,safecode,native,1,None,0.0,324.89,0,1,,324.85,,579,919,6288
hmmer,safecode,native,1,None,0.0,325.01,0,1,,324.97,,577,922,6340
hmmer,safecode,native,1,None,0.0,324.89,0,1,,324.85,,578,915,6160
hmmer,safecode,native,1,None,0.0,324.96,0,1,,324.93,,576,915,6088
hmmer,safecode,native,1,None,0.0,324.94,0,1,,324.9,,577,915,6112
hmmer,safecode,native,1,None,0.0,325.03,0,1,,325.0,,576,913,6056
hmmer,safecode,native,1,None,0.0,324.98,0,1,,324.94,,581,921,6336
sjeng,safecode,native,1,None,0.01,330.76,1,5,,330.7,,590,2961,181616
sjeng,safecode,native,1,None,0.01,330.62,0,4,,330.57,,586,2961,181660
sjeng,safecode,native,1,None,0.01,330.21,0,4,,330.16,,585,2963,181620
sjeng,safecode,native,1,None,0.01,330.55,0,4,,330.5,,594,2963,181756
sjeng,safecode,native,1,None,0.01,330.46,0,4,,330.41,,585,2963,181592
sjeng,safecode,native,1,None,0.01,330.59,0,4,,330.54,,589,2963,181708
sjeng,safecode,native,1,None,0.02,330.88,0,4,,330.82,,592,2966,181760
sjeng,safecode,native,1,None,0.01,330.15,0,4,,330.1,,586,2963,181596
sjeng,safecode,native,1,None,0.0,330.06,0,4,,330.02,,593,2966,181600
sjeng,safecode,native,1,None,0.0,330.65,0,4,,330.61,,585,2962,181584
dealII,safecode,native,1,None,0.04,8.27,1,4,,8.22,,29,66646,88436
dealII,safecode,native,1,None,0.04,8.28,0,1,,8.23,,27,67170,88560
dealII,safecode,native,1,None,0.06,8.28,0,1,,8.22,,27,66136,88432
dealII,safecode,native,1,None,0.05,8.26,0,3,,8.21,,33,67669,88340
dealII,safecode,native,1,None,0.02,8.28,0,2,,8.25,,27,67671,88540
dealII,safecode,native,1,None,0.04,8.26,0,2,,8.21,,25,66647,88396
dealII,safecode,native,1,None,0.06,8.3,0,2,,8.24,,28,67675,88588
dealII,safecode,native,1,None,0.04,8.29,0,4,,8.24,,29,67182,88700
dealII,safecode,native,1,None,0.03,8.29,0,1,,8.25,,25,66649,88576
dealII,safecode,native,1,None,0.07,8.28,0,2,,8.21,,34,67158,88540
mcf,safecode,native,1,None,0.09,241.7,1,2,,241.58,,435,2556,1718740
mcf,safecode,native,1,None,0.08,241.03,0,1,,240.92,,432,2558,1718712
mcf,safecode,native,1,None,0.08,241.64,0,1,,241.52,,435,2555,1718760
mcf,safecode,native,1,None,0.05,230.28,0,1,,230.2,,409,2559,1718872
mcf,safecode,native,1,None,0.11,229.68,0,1,,229.53,,410,2555,1718780
mcf,safecode,native,1,None,0.11,229.07,0,1,,228.93,,413,2559,1718984
mcf,safecode,native,1,None,0.1,240.69,0,1,,240.56,,430,2557,1718768
mcf,safecode,native,1,None,0.09,229.36,0,1,,229.24,,411,2554,1718704
mcf,safecode,native,1,None,0.05,228.88,0,1,,228.8,,407,2558,1718776
mcf,safecode,native,1,None,0.1,241.41,0,1,,241.28,,433,2558,1718764
lbm,safecode,native,1,None,0.01,470.18,1,2,,470.12,,837,1123,421124
lbm,safecode,native,1,None,0.01,470.96,0,1,,470.89,,837,1635,421184
lbm,safecode,native,1,None,0.02,470.38,0,1,,470.3,,838,1632,421180
lbm,safecode,native,1,None,0.02,470.23,0,1,,470.15,,837,1633,421180
lbm,safecode,native,1,None,0.02,472.12,0,1,,472.05,,837,1122,421088
lbm,safecode,native,1,None,0.01,472.54,0,1,,472.46,,841,1124,421100
lbm,safecode,native,1,None,0.01,472.43,0,1,,472.36,,839,1120,421264
lbm,safecode,native,1,None,0.01,472.59000000000003,0,1,,472.52,,838,1122,421096
lbm,safecode,native,1,None,0.01,470.18,0,1,,470.11,,835,1121,421024
lbm,safecode,native,1,None,0.01,470.21,0,1,,470.14,,836,1118,421004
gobmk,safecode,native,1,None,0.0,46.75,10,12,,46.74,,91,2623,31436
gobmk,safecode,native,1,None,0.0,46.67,0,1,,46.66,,88,2628,31456
gobmk,safecode,native,1,None,0.0,46.7,0,1,,46.7,,86,2625,31388
gobmk,safecode,native,1,None,0.0,46.72,0,1,,46.71,,86,2627,31500
gobmk,safecode,native,1,None,0.0,46.7,0,2,,46.68,,86,2628,31432
gobmk,safecode,native,1,None,0.0,46.68,0,1,,46.68,,88,2113,31340
gobmk,safecode,native,1,None,0.0,46.71,0,1,,46.7,,87,2624,31444
gobmk,safecode,native,1,None,0.0,46.75,0,1,,46.73,,85,2628,31440
gobmk,safecode,native,1,None,0.0,46.68,0,1,,46.67,,87,2628,31452
gobmk,safecode,native,1,None,0.0,46.71,0,1,,46.7,,88,2629,31452
namd,safecode,native,1,None,0.0,133.05,1,4,,133.02,,238,11175,49208
namd,safecode,native,1,None,0.01,133.2,0,1,,133.17,,238,11175,49192
namd,safecode,native,1,None,0.01,133.1,0,3,,133.07,,243,11177,49192
namd,safecode,native,1,None,0.0,133.17,0,1,,133.14,,241,11176,49200
namd,safecode,native,1,None,0.0,133.12,0,2,,133.1,,237,11177,49280
namd,safecode,native,1,None,0.0,133.04,0,1,,133.02,,237,11174,49164
namd,safecode,native,1,None,0.01,133.76,0,4,,133.73,,242,11179,49292
namd,safecode,native,1,None,0.01,133.13,0,1,,133.1,,242,11177,49272
namd,safecode,native,1,None,0.0,133.31,0,4,,133.28,,237,11179,49192
namd,safecode,native,1,None,0.0,133.3,0,1,,133.28,,239,11686,49084
astar,safecode,native,1,None,0.02,189.17,1,10,,189.12,,340,41533,138316
astar,safecode,native,1,None,0.02,187.44,0,1,,187.4,,334,40943,138696
astar,safecode,native,1,None,0.02,190.62,0,1,,190.57,,340,41094,137552
astar,safecode,native,1,None,0.02,189.89,0,9,,189.84,,340,41607,138612
astar,safecode,native,1,None,0.04,187.04,0,1,,186.98,,336,40881,138732
astar,safecode,native,1,None,0.01,190.46,0,2,,190.42,,340,40914,138432
astar,safecode,native,1,None,0.03,189.89,0,16,,189.84,,337,40967,139896
astar,safecode,native,1,None,0.03,187.49,0,2,,187.44,,338,41516,138156
astar,safecode,native,1,None,0.04,192.48,0,2,,192.41,,345,40668,139952
astar,safecode,native,1,None,0.02,189.73,0,17,,189.67,,339,41392,137680
libquantum,safecode,native,1,None,0.06,217.09,1,4,,217.0,,386,18959,100928
libquantum,safecode,native,1,None,0.06,219.4,0,4,,219.31,,394,19984,100976
libquantum,safecode,native,1,None,0.04,221.1,0,1,,221.02,,397,19466,100796
libquantum,safecode,native,1,None,0.03,221.26,0,1,,221.2,,393,19468,100896
libquantum,safecode,native,1,None,0.04,217.48,0,4,,217.41,,390,19983,100948
libquantum,safecode,native,1,None,0.03,219.98,0,1,,219.92,,397,19468,100868
libquantum,safecode,native,1,None,0.05,221.25,0,3,,221.16,,393,19984,101016
libquantum,safecode,native,1,None,0.04,217.5,0,2,,217.43,,389,19981,100964
libquantum,safecode,native,1,None,0.04,218.37,0,3,,218.3,,393,19982,100960
libquantum,safecode,native,1,None,0.03,220.8,0,7,,220.74,,396,19989,101012
omnetpp,safecode,native,1,None,0.02,298.2,1,6,,298.14,,529,46805,177056
omnetpp,safecode,native,1,None,0.03,274.0,0,46,,273.91,,490,46848,176900
omnetpp,safecode,native,1,None,0.03,284.05,0,51,,283.97,,508,46852,177072
omnetpp,safecode,native,1,None,0.04,292.82,0,49,,292.73,,520,46851,177068
omnetpp,safecode,native,1,None,0.04,298.61,0,10,,298.52,,535,46810,176956
omnetpp,safecode,native,1,None,0.04,274.28,0,48,,274.18,,492,46849,177028
omnetpp,safecode,native,1,None,0.04,284.45,0,54,,284.35,,506,46853,176980
omnetpp,safecode,native,1,None,0.02,293.65999999999997,0,44,,293.58,,524,46843,176952
omnetpp,safecode,native,1,None,0.05,297.7,0,6,,297.61,,533,46806,177044
omnetpp,safecode,native,1,None,0.04,273.79,0,50,,273.69,,486,46853,177112
povray,safecode,native,1,None,0.04,99.49000000000001,1,12,,99.43,,203,868,6980
povray,safecode,native,1,None,0.06,97.78999999999999,0,21,,97.71,,205,873,7112
povray,safecode,native,1,None,0.03,98.27000000000001,0,17,,98.22,,217,870,7036
povray,safecode,native,1,None,0.04,97.82,0,12,,97.76,,213,874,7024
povray,safecode,native,1,None,0.04,98.97999999999999,0,13,,98.93,,215,874,7004
povray,safecode,native,1,None,0.05,98.62,0,17,,98.55,,220,869,6984
povray,safecode,native,1,None,0.03,98.41,0,14,,98.37,,213,876,7192
povray,safecode,native,1,None,0.04,99.03999999999999,0,8,,98.99,,222,872,6988
povray,safecode,native,1,None,0.05,98.87,0,8,,98.81,,215,870,6988
povray,safecode,native,1,None,0.03,98.63,0,12,,98.58,,219,871,6996
h264ref,safecode,native,1,None,0.0,29.41,1,2,,29.4,,56,5755,20728
h264ref,safecode,native,1,None,0.0,29.36,0,1,,29.35,,56,5762,20872
h264ref,safecode,native,1,None,0.01,29.37,0,1,,29.36,,58,5764,20852
h264ref,safecode,native,1,None,0.0,29.4,0,1,,29.39,,57,5763,20852
h264ref,safecode,native,1,None,0.0,29.34,0,1,,29.33,,56,5761,20732
h264ref,safecode,native,1,None,0.0,29.36,0,3,,29.35,,53,5763,20908
h264ref,safecode,native,1,None,0.0,29.36,0,4,,29.35,,55,5765,21104
h264ref,safecode,native,1,None,0.0,29.39,0,1,,29.38,,58,5757,20728
h264ref,safecode,native,1,None,0.01,29.36,0,1,,29.34,,58,5759,20808
h264ref,safecode,native,1,None,0.0,29.34,0,1,,29.33,,56,5761,20976
sphinx3,safecode,native,1,None,0.01,11.46,1,3,,11.44,,24,6576,36060
sphinx3,safecode,native,1,None,0.0,11.46,0,1,,11.45,,23,6589,34088
sphinx3,safecode,native,1,None,0.0,11.53,0,1,,11.52,,27,7611,34036
sphinx3,safecode,native,1,None,0.0,11.47,0,1,,11.46,,24,7612,34012
sphinx3,safecode,native,1,None,0.0,11.47,0,1,,11.46,,23,6590,36136
sphinx3,safecode,native,1,None,0.01,11.48,0,1,,11.46,,23,7611,33940
sphinx3,safecode,native,1,None,0.01,11.4,0,1,,11.38,,28,6080,33980
sphinx3,safecode,native,1,None,0.0,11.47,0,1,,11.46,,25,7609,33888
sphinx3,safecode,native,1,None,0.0,11.45,0,1,,11.44,,23,7605,36052
sphinx3,safecode,native,1,None,0.0,11.48,0,1,,11.48,,23,6077,34056
bzip2,safecode,enabled,1,None,0.0,23.38,1,2,,23.37,,47,5115,105304
bzip2,safecode,enabled,1,None,0.0,23.44,0,1,,23.43,,44,5227,105276
