name,compiler,type,threads,input,instructions,llc_store_misses,mpxerrors,l1_dcache_stores,l1_dcache_load_misses,llc_loads,l1_dcache_loads,l1_dcache_store_misses,llc_load_misses,llc_stores,time,mpxbtnum
libquantum,clang,native,1,None,1384008928405,18639963,,76859810445,53951836955,10486009424,224784074292,1,5207458258,21292544,222.744298038,
libquantum,clang,native,1,None,1379614326924,19050758,,76887353250,53958516881,10603264507,224822182881,1,5179853049,22743586,213.577951503,
libquantum,clang,native,1,None,1386407859816,17795880,,76860773689,53912735912,10541499905,224716383369,1,5235191202,20874775,222.152115367,
libquantum,clang,native,1,None,1381722387457,17845375,,76926437533,53909695495,10595450879,224682225554,1,5162077945,20757158,214.946739919,
milc,clang,native,1,None,30383641764,81494539,,2841405904,919159884,274716181,8743314201,1,234061839,130576894,17.268381299,
milc,clang,native,1,None,30428823189,82388049,,2822985548,922487105,274473984,8773099369,1,232175058,128953163,17.258848389,
milc,clang,native,1,None,30340676357,83048871,,2813387321,922346695,274483319,8763021120,1,232689702,138300938,17.258060495,
milc,clang,native,1,None,30292792129,82743392,,2800501384,919813112,277489499,8745447833,1,233753904,138107390,17.251832961,
milc,clang,native,1,None,30341667316,83444531,,2816633458,920645859,276512150,8767683446,1,233271462,137215956,17.26791317,
omnetpp,clang,native,1,None,566004006869,1232776939,,95542891487,23560515785,12192623773,163732985914,1,4779602741,2314107789,292.420759863,
omnetpp,clang,native,1,None,566358285864,1246626203,,95547240856,23819417323,12366887858,163805774923,1,4764439771,2362231312,300.358809987,
omnetpp,clang,native,1,None,566324276608,1212148554,,95545907302,23351884860,11907775924,163808431294,1,4795079199,2240847371,283.898472486,
omnetpp,clang,native,1,None,566120954691,1241248607,,95592092821,23811971076,12365292117,163782353744,1,4745453048,2363180358,299.631755227,
omnetpp,clang,native,1,None,566241401283,1191541142,,95587079200,23211691767,11689883429,163825552854,1,4805353487,2176747715,275.664954313,
sjeng,clang,native,1,None,2054125601003,93936623,,192012285846,4914846041,1022485540,515864438594,1,749446461,146026977,316.927860906,
sjeng,clang,native,1,None,2053936579919,114345547,,192002764098,4921327413,1027504403,515762324455,1,749025742,182492043,316.915601635,
sjeng,clang,native,1,None,2053965973197,121409759,,192040490972,4890735094,1036815607,515827141285,1,748986396,170316281,317.296735738,
sjeng,clang,native,1,None,2053526180991,135712208,,192020106287,4915752246,1026197252,515746769149,1,748623597,196667506,317.196865237,
sjeng,clang,native,1,None,2053553738866,139848376,,191989898273,4929391916,1028670091,515722683801,1,748901892,191223846,316.998210367,
dealII,clang,native,1,None,65694277440,4089034,,5591026717,494955993,29978661,23462715104,1,3005484,19005123,7.853379854,
dealII,clang,native,1,None,65729248603,4222518,,5581716139,493413735,31983598,23469718216,1,3001145,19265393,7.852814734,
dealII,clang,native,1,None,65510951569,4417933,,5571298909,483171146,30151925,23587951562,1,3060458,18061819,7.857565479,
dealII,clang,native,1,None,65527078714,5059128,,5558079189,485374639,28983378,23705957714,1,3028864,21010038,7.859920765,
dealII,clang,native,1,None,65729996088,3777889,,5574286222,493472116,31266730,23524034807,1,3100253,18260642,7.854218314,
namd,clang,native,1,None,1180206679179,6986222,,47178905442,12120578115,127295225,243496429078,1,8256634,26510383,251.172382057,
namd,clang,native,1,None,1180505287237,7178570,,47156127851,12132274763,98972219,243460973811,1,8367493,22562285,251.107471024,
namd,clang,native,1,None,1180233953524,7503357,,47151078361,12122752094,127848044,243463308449,1,8383775,24086284,251.189643782,
namd,clang,native,1,None,1180234882819,6575230,,47169092803,12145686207,101684390,243483051557,1,8223191,21644463,251.062629204,
namd,clang,native,1,None,1180278244139,7541876,,47178568516,12125806115,161715204,243473133726,1,8408490,22851461,251.304649836,
sphinx3,clang,native,1,None,95265127549,1233665,,2350068822,1782449597,233414422,24392359746,1,9005591,66188619,10.383852257,
sphinx3,clang,native,1,None,95275348572,1453196,,2352076994,1785428184,227864808,24387724572,1,8901396,66828196,10.379739337,
sphinx3,clang,native,1,None,95262041122,1279722,,2351199783,1784737279,229480208,24382904284,1,8809332,66486707,10.372696445,
sphinx3,clang,native,1,None,95188408587,1395354,,2351786335,1785563318,219306356,24374671508,1,8840361,66958111,10.373693677,
sphinx3,clang,native,1,None,95253366529,1266532,,2349849293,1784822223,230971773,24397971648,1,8464258,66086945,10.344717533,
soplex,clang,native,1,None,77110150726,114821655,,6252239404,3669921739,609864427,21735751813,1,79338682,947104423,15.602924693,
soplex,clang,native,1,None,77117904855,114485126,,6261605284,3679810343,610667891,21657020975,1,78431711,951233936,15.68353497,
soplex,clang,native,1,None,76867442670,115560167,,6281176338,3675028336,610103799,21663766190,1,78775600,951976020,15.609993118,
soplex,clang,native,1,None,77152423031,116214721,,6257522479,3671309993,607370216,21710897272,1,78838019,949358102,15.650821323,
soplex,clang,native,1,None,77133410217,115448865,,6270885515,3674526639,607458739,21672146879,1,78508752,951901407,15.573559262,
astar,clang,native,1,None,731267400214,50027798,,75936350791,17039945453,4039575277,234857845790,1,48280901,2655799664,179.075052274,
astar,clang,native,1,None,731418851045,49622864,,75972184995,17022496546,4046305326,234842879931,1,48157344,2663066308,178.762812714,
astar,clang,native,1,None,731329248538,56566220,,75959268460,17069689516,4001797843,234885726210,1,49439264,2695045467,179.613540718,
astar,clang,native,1,None,731446845301,31893170,,75949120879,16866959594,3890202952,234866664429,1,38154355,2666074700,176.286536333,
astar,clang,native,1,None,731053456486,53888192,,75961402039,16923302077,3910744729,234812656826,1,48576987,2600247935,174.866568612,
povray,clang,native,1,None,932439984569,99994,,133032060384,21108419773,489099767,306327589892,1,11330,125678418,101.130198678,
povray,clang,native,1,None,931920038910,94527,,133051534484,21108652634,501585832,306265716770,1,19377,171110647,101.107762572,
povray,clang,native,1,None,932279579726,98919,,133058623247,21085574679,302001012,306355520587,1,16178,131021873,100.685429429,
povray,clang,native,1,None,931422673982,91005,,133048735221,21068711628,410216524,306212037148,1,18124,82478351,100.982599211,
povray,clang,native,1,None,931878329485,87151,,133067805700,21085562080,465200793,306285200013,1,18474,75536304,100.970806403,
perlbench,clang,native,1,None,737474339485,127940427,,74026543154,1476091327,201733379,193303781545,1,19568538,216732483,55.075483066,
perlbench,clang,native,1,None,735908814731,131113698,,73953445161,1489803613,202464327,193181673938,1,19678344,219504876,55.071887217,
perlbench,clang,native,1,None,735601723630,140112870,,74022734870,1469376180,200915534,192804818322,1,19164345,221206647,55.082141636,
perlbench,clang,native,1,None,736794282802,133876678,,74006675025,1460643436,202041942,193333960452,1,19409953,217030702,55.045762753,
perlbench,clang,native,1,None,736042004998,135838270,,73997658582,1477431205,196712254,193048195872,1,18963761,225475110,55.020910437,
xalancbmk,clang,native,1,None,616021538853,671504650,,57133046036,18267021369,1800567881,198610485447,1,85473146,1292564906,76.951263079,
xalancbmk,clang,native,1,None,614850104426,663494385,,57174957155,18225563010,1916418247,198352980460,1,86163719,1316237356,77.107265623,
xalancbmk,clang,native,1,None,615287187889,694291064,,56973351992,18358851573,1808045510,198519643640,1,84970297,1326314922,76.930273714,
xalancbmk,clang,native,1,None,615290404624,671409504,,57248102283,18214917604,1858376001,198443295144,1,84953361,1307712290,77.047467711,
xalancbmk,clang,native,1,None,614720995442,686830733,,57095755010,18253369725,1923527061,198198184190,1,84461487,1369029101,77.411576313,
h264ref,clang,asan,1,None,839965409455,3667463,,35300879533,8668053423,204653353,215887902979,1,608418,121827240,63.896780294,
h264ref,clang,asan,1,None,839798806369,2947852,,35260357208,8688782039,209775152,216036394562,1,620318,127835310,63.874795911,
h264ref,clang,asan,1,None,837994202179,3184121,,35343589890,8698299693,211735070,214991208009,1,569638,131598166,63.898303044,
h264ref,clang,asan,1,None,839428731522,3140050,,35279104707,8689788180,210778539,216030712450,1,711062,140377586,63.882991666,
h264ref,clang,asan,1,None,839479772763,2724907,,35297139326,8711823184,214814273,215677544497,1,700786,139417406,63.920324034,
hmmer,clang,asan,1,None,5547446638789,11154914,,290037606617,10641602738,138358546,1518693488279,1,509112,210072072,339.391104819,
hmmer,clang,asan,1,None,5547223529154,9556427,,290035288911,10661302229,126397477,1518727290142,1,509140,230926537,339.486749588,
hmmer,clang,asan,1,None,5547597505854,9641607,,290025942064,10663457046,133663469,1518733936870,1,517312,211341168,339.448965502,
hmmer,clang,asan,1,None,5546840192828,10572419,,290029991062,10583432254,137257683,1518605147705,1,384639,230493008,339.362335538,
hmmer,clang,asan,1,None,5547388612194,10501240,,290038984894,10665089279,125679267,1518675243296,1,498699,246554407,339.311753152,
mcf,clang,asan,1,None,890177620951,130766937,,29879325071,45847578539,21148659192,237729888655,1,4340398239,463687889,277.183868778,
mcf,clang,asan,1,None,889997276696,123528625,,29872406710,45833558946,21090206168,237816893906,1,4323640805,461150067,276.890248321,
mcf,clang,asan,1,None,891062050088,122926055,,29829647938,45822103901,21384954723,237806421315,1,4334834820,474032141,277.842694528,
mcf,clang,asan,1,None,890524332667,124740317,,29923063983,45855699940,21182962236,237857371793,1,4338328249,470227878,276.875040442,
mcf,clang,asan,1,None,889551816122,124648517,,29873451938,45846730530,21087912528,237650482688,1,4332265964,451935163,276.790076869,
lbm,clang,asan,1,None,2035120838497,5438988037,,124522116937,65444168537,65517741,386376793147,1,21082080,10062363713,208.362594638,
lbm,clang,asan,1,None,2035214503085,5438696387,,124517956045,65444130704,65117488,386382104845,1,21168502,10064960883,208.341275021,
lbm,clang,asan,1,None,2035200329840,5443701614,,124529970152,65450134863,65232072,386369666845,1,21223189,10070458469,208.403563911,
lbm,clang,asan,1,None,2035128018065,5449282036,,124524171353,65447883487,66307315,386368140290,1,21239009,10076225363,208.565778801,
lbm,clang,asan,1,None,2034942956816,5446286832,,124524080422,65446776051,65145234,386369632594,1,21282899,10068635713,208.368175082,
gobmk,clang,asan,1,None,551282900533,40272679,,45189851421,3167912528,366725271,127764336657,1,18861793,477962522,76.55324827,
gobmk,clang,asan,1,None,551609873731,49546617,,45253691362,3158396634,369740802,127806195446,1,18904437,467480611,76.645154058,
gobmk,clang,asan,1,None,551640641612,47462142,,45237358302,3157155789,391477975,127851387252,1,18713924,481979997,76.602159702,
gobmk,clang,asan,1,None,552078457347,50015175,,45295157485,3153516047,375392633,127931930941,1,19045205,475306477,76.564058548,
gobmk,clang,asan,1,None,551573858623,38745033,,45228887464,3176892062,357372419,127825659073,1,19096627,464607761,76.53729889,
bzip2,clang,asan,1,None,443265874529,7743834,,23898770374,2567212891,709761743,92455908985,1,1368563,1347907981,36.283777816,
bzip2,clang,asan,1,None,441547882674,10345224,,23870514609,2568706298,702000035,92464929239,1,1567246,1313317081,36.415517035,
bzip2,clang,asan,1,None,443032530334,8734313,,23875883197,2569006605,703153798,92543313936,1,1402195,1344687362,36.416734388,
bzip2,clang,asan,1,None,442627862680,9179167,,23754328776,2595692738,708492120,92650666110,1,1487295,1355125860,36.347073058,
bzip2,clang,asan,1,None,443535151153,8057170,,23892183049,2546828426,707185850,92586456053,1,1528761,1328005347,36.416394724,
gcc,clang,asan,1,None,11011939115,63192666,,1316263361,294935600,71974345,2475586201,1,44655443,105900721,4.045583698,
gcc,clang,asan,1,None,11341289966,63185408,,1303518538,293848465,71894732,2536212595,1,45289007,103232510,4.09687529,
gcc,clang,asan,1,None,11186275098,64232698,,1299104233,296605730,71917858,2501140683,1,45489132,107210038,4.078370734,
gcc,clang,asan,1,None,11243211402,65586055,,1301823965,283291508,72294995,2524582398,1,44794111,100273702,4.088445206,
gcc,clang,asan,1,None,11117445978,65408607,,1294096128,295573637,72055691,2482095024,1,45367236,106673973,4.082758362,
libquantum,clang,asan,1,None,2822978794864,34823768,,94732336368,58484353760,1115691861,475616710496,1,703335724,49772610,253.579106629,
libquantum,clang,asan,1,None,2823943163145,27086957,,94540233292,58535520377,1100378190,475682700768,1,679818500,34827280,255.413945054,
libquantum,clang,asan,1,None,2824313412315,41171413,,94638269716,58491989391,1128600510,475694995241,1,714073509,47125603,253.578258533,
libquantum,clang,asan,1,None,2824897502635,39664670,,94639027978,58532013261,1130593040,475711150963,1,714257578,46575141,255.21292465,
libquantum,clang,asan,1,None,2823326892335,33902058,,94826658715,58479390236,1121818751,475844348320,1,705863974,37412330,253.410524752,
milc,clang,asan,1,None,83107287281,120560724,,4578707374,985185666,294002464,21345782459,1,256356177,144693700,16.891497233,
milc,clang,asan,1,None,83659467135,127749611,,4571981954,988031236,295404499,21297337291,1,259647823,148382972,16.904790135,
milc,clang,asan,1,None,83140205098,119807144,,4579354847,985977383,292489305,21354738418,1,256516617,144290237,16.889094312,
milc,clang,asan,1,None,83177095628,119640727,,4571325888,986875807,292858590,21403853835,1,256756630,143754738,16.881028178,
milc,clang,asan,1,None,83399015954,124220378,,4572560755,989137313,295233694,21280350609,1,258745936,148122670,16.862127891,
omnetpp,clang,asan,1,None,1813376815269,2542847367,,167498928926,40039886086,16994779154,449093381973,1,7258016368,3699646590,524.502046398,
omnetpp,clang,asan,1,None,1812754039747,2557831670,,167474967904,38669680877,16434638106,448957655904,1,7141450568,3697159968,511.397970868,
omnetpp,clang,asan,1,None,1811864541801,2532958536,,167564960215,41275153776,17480781317,449057008563,1,7292512983,3670413959,534.847808008,
omnetpp,clang,asan,1,None,1813299531773,2540753977,,167520403145,38813112869,16387010718,449149806536,1,7154357460,3686686741,511.974920691,
omnetpp,clang,asan,1,None,1811311076984,2549106879,,167547614037,41249828296,17509330427,448966429668,1,7307278538,3677432243,535.708306432,
sjeng,clang,asan,1,None,5326761250796,112752519,,331849987121,14534600341,2237253026,1244722332931,1,751972543,1043376684,567.950698481,
sjeng,clang,asan,1,None,5325402154859,106921066,,331862716368,14561942191,2123082168,1244494513741,1,752602819,983591901,567.356621687,
sjeng,clang,asan,1,None,5325395475920,112409325,,331839943571,14567737340,2207483971,1244489038283,1,752554568,1111092159,568.12620231,
sjeng,clang,asan,1,None,5326187163893,99952477,,331853164343,14545837447,1930852869,1244578329410,1,752529516,879063190,567.036514505,
sjeng,clang,asan,1,None,5325921853303,104356799,,331844483062,14555011876,2074760710,1244571437290,1,752621094,1021094563,567.605408097,
dealII,clang,asan,1,None,194733926229,14351923,,9439337891,1813944039,62957599,63885813368,1,5911550,27119137,16.524929015,
dealII,clang,asan,1,None,194833906979,14394294,,9443364202,1820416384,63944262,63947658018,1,5917477,27429456,16.520690147,
dealII,clang,asan,1,None,194724887996,13456673,,9480720138,1823755689,62135139,63954616099,1,5909458,26116650,16.51330351,
dealII,clang,asan,1,None,194342821642,16860733,,9454039441,1823250833,63330587,63611512793,1,5617671,29746024,16.530123088,
dealII,clang,asan,1,None,194802754003,14219521,,9440600655,1827446172,63680312,63915612987,1,5802452,29426717,16.520627876,
namd,clang,asan,1,None,2234420655325,5404907,,81590189361,17519960267,262113510,537842993437,1,4345135,17580790,190.468097491,
namd,clang,asan,1,None,2234199439467,4951633,,81603102192,17445234405,158962081,537847116011,1,4689758,18825645,190.480416074,
