name,compiler,type,threads,input,involuntary_context_switches,mpxbtnum,voluntary_context_switches,major_faults,user_time,mpxerrors,time,minor_faults,maxsize,sys_time
libquantum,icc,mpx,1,1,20,,1,0,8.12,,8.13,3763,19316,0.0
libquantum,icc,mpx,1,2,151,,1,0,75.54,,75.56,6735,56680,0.0
libquantum,icc,mpx,1,3,773,,1,0,391.96,,392.12,22296,205824,0.12
libquantum,icc,mpx,1,4,4035,,1,0,2076.53,,11077.15,29800,801780,0.37
bzip2,icc,mpx,1,0,30,,1,0,14.15,,14.16,4508,111096,0.0
bzip2,icc,mpx,1,1,59,,2,0,28.24,,28.26,4561,203288,0.01
bzip2,icc,mpx,1,2,113,,1,0,56.52,,56.55,4665,387668,0.02
bzip2,icc,mpx,1,3,228,,1,0,113.12,,113.18,4875,756428,0.04
bzip2,icc,mpx,1,4,447,,1,0,226.22,,226.32,5295,1493948,0.07
bzip2,icc,mpx,1,0,30,,1,0,14.3,,14.31,4508,111096,0.0
bzip2,icc,mpx,1,1,60,,2,0,28.26,,28.27,4561,203288,0.0
bzip2,icc,mpx,1,2,119,,2,0,56.52,,56.55,4666,387668,0.02
bzip2,icc,mpx,1,3,226,,2,0,113.11,,113.17,4876,756428,0.04
bzip2,icc,mpx,1,4,442,,2,0,226.16,,226.27,5296,1493948,0.08
bzip2,icc,mpx,1,0,29,,2,0,14.14,,14.15,4509,111096,0.0
bzip2,icc,mpx,1,1,64,,2,0,28.26,,28.27,4561,203288,0.0
bzip2,icc,mpx,1,2,116,,1,0,56.52,,56.54,4665,387668,0.01
bzip2,icc,mpx,1,3,224,,2,0,113.15,,113.19,4876,756428,0.03
bzip2,icc,mpx,1,4,448,,2,0,226.18,,226.28,5296,1493948,0.06
bzip2,icc,mpx,1,0,31,,2,0,14.15,,14.15,4509,111096,0.0
bzip2,icc,mpx,1,1,59,,1,0,28.25,,28.26,4560,203288,0.0
bzip2,icc,mpx,1,2,113,,1,0,56.52,,56.55,4665,387668,0.01
bzip2,icc,mpx,1,3,226,,1,0,113.12,,113.16,4875,756428,0.03
bzip2,icc,mpx,1,4,447,,2,0,226.15,,226.24,5296,1493948,0.06
bzip2,icc,mpx,1,0,31,,1,0,14.15,,14.16,4508,111096,0.01
bzip2,icc,mpx,1,1,60,,1,0,28.26,,28.28,4560,203288,0.01
bzip2,icc,mpx,1,2,114,,2,0,56.52,,56.55,4666,387668,0.02
bzip2,icc,mpx,1,3,228,,1,0,113.12,,113.17,4875,756428,0.03
bzip2,icc,mpx,1,4,446,,2,0,226.22,,226.32,5296,1493948,0.07
bzip2,icc,mpx,1,0,30,,2,0,14.14,,14.15,4509,111096,0.0
bzip2,icc,mpx,1,1,57,,2,0,28.24,,28.25,4561,203288,0.0
bzip2,icc,mpx,1,2,117,,1,0,56.53,,56.55,4665,387668,0.0
bzip2,icc,mpx,1,3,227,,1,0,113.1,,113.15,4875,756428,0.04
bzip2,icc,mpx,1,4,446,,1,0,226.18,,226.28,5295,1493948,0.06
bzip2,icc,mpx,1,0,30,,1,0,14.14,,14.15,4508,111096,0.0
bzip2,icc,mpx,1,1,60,,2,0,28.24,,28.26,4561,203288,0.01
bzip2,icc,mpx,1,2,115,,1,0,56.52,,56.55,4665,387668,0.01
bzip2,icc,mpx,1,3,228,,1,0,113.09,,113.14,4875,756428,0.03
bzip2,icc,mpx,1,4,448,,2,0,226.16,,226.27,5296,1493948,0.07
bzip2,icc,mpx,1,0,29,,1,0,14.15,,14.15,4508,111096,0.0
bzip2,icc,mpx,1,1,57,,2,0,28.25,,28.26,4561,203288,0.0
bzip2,icc,mpx,1,2,117,,1,0,56.54,,56.56,4665,387668,0.01
bzip2,icc,mpx,1,3,229,,1,0,113.12,,113.17,4875,756428,0.04
bzip2,icc,mpx,1,4,441,,2,0,226.18,,226.28,5296,1493948,0.08
bzip2,icc,mpx,1,0,31,,3,0,14.14,,14.15,4510,111096,0.0
bzip2,icc,mpx,1,1,59,,2,0,28.27,,28.29,4561,203288,0.0
bzip2,icc,mpx,1,2,118,,1,0,56.53,,56.55,4665,387668,0.01
bzip2,icc,mpx,1,3,226,,2,0,113.08,,113.14,4876,756428,0.04
bzip2,icc,mpx,1,4,444,,1,0,226.19,,226.3,5295,1493948,0.08
bzip2,icc,mpx,1,0,29,,3,0,14.14,,14.15,4510,111096,0.0
bzip2,icc,mpx,1,1,62,,1,0,28.26,,28.27,4560,203288,0.0
bzip2,icc,mpx,1,2,119,,1,0,56.58,,56.61,4665,387668,0.01
bzip2,icc,mpx,1,3,223,,2,0,113.11,,113.16,4876,756428,0.03
bzip2,icc,mpx,1,4,446,,1,0,226.19,,226.28,5295,1493948,0.06
dealII,icc,mpx,1,0,,,,,,,,,,
dealII,icc,mpx,1,1,,,,,,,,,,
dealII,icc,mpx,1,2,,,,,,,,,,
dealII,icc,mpx,1,3,,,,,,,,,,
dealII,icc,mpx,1,4,,,,,,,,,,
dealII,icc,mpx,1,0,,,,,,,,,,
dealII,icc,mpx,1,1,,,,,,,,,,
dealII,icc,mpx,1,2,,,,,,,,,,
dealII,icc,mpx,1,3,,,,,,,,,,
dealII,icc,mpx,1,4,,,,,,,,,,
dealII,icc,mpx,1,0,,,,,,,,,,
dealII,icc,mpx,1,1,,,,,,,,,,
dealII,icc,mpx,1,2,,,,,,,,,,
dealII,icc,mpx,1,3,,,,,,,,,,
dealII,icc,mpx,1,4,,,,,,,,,,
dealII,icc,mpx,1,0,,,,,,,,,,
dealII,icc,mpx,1,1,,,,,,,,,,
dealII,icc,mpx,1,2,,,,,,,,,,
dealII,icc,mpx,1,3,,,,,,,,,,
dealII,icc,mpx,1,4,,,,,,,,,,
dealII,icc,mpx,1,0,,,,,,,,,,
dealII,icc,mpx,1,1,,,,,,,,,,
dealII,icc,mpx,1,2,,,,,,,,,,
dealII,icc,mpx,1,3,,,,,,,,,,
dealII,icc,mpx,1,4,,,,,,,,,,
dealII,icc,mpx,1,0,,,,,,,,,,
dealII,icc,mpx,1,1,,,,,,,,,,
dealII,icc,mpx,1,2,,,,,,,,,,
dealII,icc,mpx,1,3,,,,,,,,,,
dealII,icc,mpx,1,4,,,,,,,,,,
dealII,icc,mpx,1,0,,,,,,,,,,
dealII,icc,mpx,1,1,,,,,,,,,,
dealII,icc,mpx,1,2,,,,,,,,,,
dealII,icc,mpx,1,3,,,,,,,,,,
dealII,icc,mpx,1,4,,,,,,,,,,
dealII,icc,mpx,1,0,,,,,,,,,,
dealII,icc,mpx,1,1,,,,,,,,,,
dealII,icc,mpx,1,2,,,,,,,,,,
dealII,icc,mpx,1,3,,,,,,,,,,
dealII,icc,mpx,1,4,,,,,,,,,,
dealII,icc,mpx,1,0,,,,,,,,,,
dealII,icc,mpx,1,1,,,,,,,,,,
dealII,icc,mpx,1,2,,,,,,,,,,
dealII,icc,mpx,1,3,,,,,,,,,,
dealII,icc,mpx,1,4,,,,,,,,,,
dealII,icc,mpx,1,0,,,,,,,,,,
dealII,icc,mpx,1,1,,,,,,,,,,
dealII,icc,mpx,1,2,,,,,,,,,,
dealII,icc,mpx,1,3,,,,,,,,,,
dealII,icc,mpx,1,4,,,,,,,,,,
hmmer,softbound,native,1,0,3,,1,0,0.98,,0.99,4368,21772,0.0
hmmer,softbound,native,1,1,6,,1,0,1.96,,1.97,5180,31208,0.0
hmmer,softbound,native,1,2,11,,1,0,3.6,,3.61,8005,73164,0.0
hmmer,softbound,native,1,3,19,,1,0,8.52,,8.53,10900,145572,0.0
hmmer,softbound,native,1,4,32,,2,0,15.48,,15.52,14402,290704,0.02
hmmer,softbound,native,1,0,5,,1,0,0.98,,0.98,4368,21772,0.0
hmmer,softbound,native,1,1,6,,1,0,1.96,,1.96,5180,31208,0.0
hmmer,softbound,native,1,2,7,,2,0,3.59,,3.6,8006,73164,0.01
hmmer,softbound,native,1,3,21,,1,0,8.52,,8.53,10900,145572,0.01
hmmer,softbound,native,1,4,34,,1,0,15.5,,15.53,14401,290704,0.02
hmmer,softbound,native,1,0,4,,1,0,0.98,,0.99,4368,21772,0.0
hmmer,softbound,native,1,1,7,,1,0,1.95,,1.96,5180,31208,0.0
hmmer,softbound,native,1,2,11,,2,0,3.6,,3.61,8006,73164,0.0
hmmer,softbound,native,1,3,20,,2,0,8.52,,8.53,10901,145572,0.0
hmmer,softbound,native,1,4,35,,1,0,15.52,,15.55,14401,290704,0.02
hmmer,softbound,native,1,0,3,,1,0,0.99,,0.99,4368,21772,0.0
hmmer,softbound,native,1,1,7,,1,0,1.95,,1.96,5180,31208,0.0
hmmer,softbound,native,1,2,9,,2,0,3.6,,3.6,8006,73164,0.0
hmmer,softbound,native,1,3,18,,2,0,8.52,,8.53,10901,145572,0.01
hmmer,softbound,native,1,4,33,,2,0,15.53,,15.55,14402,290704,0.01
hmmer,softbound,native,1,0,5,,1,0,0.98,,0.99,4368,21772,0.0
hmmer,softbound,native,1,1,6,,1,0,1.95,,1.96,5180,31208,0.0
hmmer,softbound,native,1,2,8,,3,0,3.6,,3.61,8007,73164,0.0
hmmer,softbound,native,1,3,20,,3,0,8.52,,8.54,10902,145572,0.01
hmmer,softbound,native,1,4,33,,2,0,15.53,,15.55,14402,290704,0.02
hmmer,softbound,native,1,0,5,,1,0,0.99,,0.99,4368,21772,0.0
hmmer,softbound,native,1,1,6,,1,0,1.95,,1.96,5180,31208,0.0
hmmer,softbound,native,1,2,11,,1,0,3.62,,3.63,7900,73164,0.01
hmmer,softbound,native,1,3,19,,1,0,8.51,,8.53,10900,145572,0.01
hmmer,softbound,native,1,4,34,,2,0,15.52,,15.55,14402,290704,0.02
hmmer,softbound,native,1,0,3,,1,0,0.98,,0.99,4368,21772,0.0
hmmer,softbound,native,1,1,6,,4,0,1.95,,1.96,5183,31208,0.0
hmmer,softbound,native,1,2,8,,1,0,3.6,,3.6,8005,73164,0.0
hmmer,softbound,native,1,3,18,,1,0,8.52,,8.53,10900,145572,0.0
hmmer,softbound,native,1,4,32,,1,0,15.52,,15.54,14401,290704,0.02
hmmer,softbound,native,1,0,5,,1,0,0.98,,0.99,4368,21772,0.0
hmmer,softbound,native,1,1,6,,2,0,1.96,,1.96,5181,31208,0.0
hmmer,softbound,native,1,2,10,,1,0,3.6,,3.6,8005,73164,0.0
hmmer,softbound,native,1,3,21,,1,0,8.51,,8.53,10900,145572,0.02
hmmer,softbound,native,1,4,35,,1,0,15.51,,15.54,14401,290704,0.02
hmmer,softbound,native,1,0,4,,1,0,0.98,,0.99,4368,21772,0.0
hmmer,softbound,native,1,1,7,,2,0,1.94,,1.95,5181,31208,0.0
hmmer,softbound,native,1,2,12,,1,0,3.6,,3.61,8005,73164,0.0
hmmer,softbound,native,1,3,17,,2,0,8.52,,8.53,10901,145572,0.01
hmmer,softbound,native,1,4,33,,1,0,15.52,,15.54,14401,290704,0.01
hmmer,softbound,native,1,0,3,,2,0,0.98,,0.98,4369,21768,0.0
hmmer,softbound,native,1,1,7,,1,0,1.96,,1.96,5180,31208,0.0
hmmer,softbound,native,1,2,9,,1,0,3.6,,3.6,8005,73164,0.0
hmmer,softbound,native,1,3,18,,1,0,8.52,,8.53,10900,145572,0.0
hmmer,softbound,native,1,4,35,,1,0,15.54,,15.57,14401,290704,0.02
libquantum,softbound,native,1,0,5,,1,0,1.38,,1.39,1694,5484,0.0
libquantum,softbound,native,1,1,20,,1,0,7.74,,7.75,3299,14716,0.0
libquantum,softbound,native,1,2,150,,1,0,74.15,,74.18,6513,51580,0.01
libquantum,softbound,native,1,3,717,,1,0,367.96,,368.12,23401,199176,0.11
libquantum,softbound,native,1,4,3647,,1,0,1910.43,,10911.07,28573,788880,0.41
libquantum,softbound,native,1,0,7,,1,0,1.39,,1.39,1694,5484,0.0
libquantum,softbound,native,1,1,16,,1,0,7.68,,7.69,3299,14716,0.0
libquantum,softbound,native,1,2,149,,1,0,74.59,,74.6,6513,51580,0.0
libquantum,softbound,native,1,3,724,,3,0,368.92,,369.07,23403,199176,0.1
libquantum,softbound,native,1,4,3650,,9,0,1911.19,,10911.78,28581,788880,0.36
libquantum,softbound,native,1,0,4,,1,0,1.39,,1.39,1694,5484,0.0
libquantum,softbound,native,1,1,19,,2,0,7.7,,7.7,3300,14716,0.0
libquantum,softbound,native,1,2,150,,1,0,74.63,,74.64,6513,51580,0.0
libquantum,softbound,native,1,3,724,,8,0,368.73,,368.88,23408,199176,0.1
libquantum,softbound,native,1,4,3652,,1,0,1913.17,,10913.73,28573,788880,0.33
libquantum,softbound,native,1,0,6,,1,0,1.38,,1.39,1694,5484,0.0
libquantum,softbound,native,1,1,16,,2,0,7.68,,7.68,3300,14716,0.0
libquantum,softbound,native,1,2,152,,1,0,74.32,,74.33,6513,51580,0.0
libquantum,softbound,native,1,3,724,,6,0,368.29,,368.42,23406,199176,0.08
libquantum,softbound,native,1,4,3646,,1,0,1911.5,,10912.15,28573,788880,0.41
libquantum,softbound,native,1,0,6,,1,0,1.39,,1.39,1694,5484,0.0
libquantum,softbound,native,1,1,17,,2,0,7.68,,7.68,3300,14716,0.0
libquantum,softbound,native,1,2,154,,1,0,74.34,,74.36,6513,51580,0.0
libquantum,softbound,native,1,3,720,,7,0,369.04,,369.17,23407,199176,0.08
libquantum,softbound,native,1,4,3643,,16,0,1909.63,,10910.17,28588,788880,0.3
libquantum,softbound,native,1,0,5,,1,0,1.39,,1.39,1694,5484,0.0
libquantum,softbound,native,1,1,19,,1,0,7.68,,7.68,3299,14716,0.0
libquantum,softbound,native,1,2,146,,5,0,72.5,,72.51,6517,51580,0.0
libquantum,softbound,native,1,3,727,,5,0,371.54,,371.66,23405,199176,0.07
libquantum,softbound,native,1,4,3645,,9,0,1909.87,,10910.44,28581,788880,0.34
libquantum,softbound,native,1,0,6,,1,0,1.39,,1.39,1694,5484,0.0
libquantum,softbound,native,1,1,19,,2,0,7.67,,7.67,3300,14716,0.0
libquantum,softbound,native,1,2,149,,1,0,74.45,,74.47,6513,51580,0.0
libquantum,softbound,native,1,3,726,,6,0,369.68,,369.84,23406,199176,0.11
libquantum,softbound,native,1,4,3647,,6,0,1910.88,,10911.48,28578,788880,0.37
libquantum,softbound,native,1,0,5,,1,0,1.39,,1.39,1694,5484,0.0
libquantum,softbound,native,1,1,19,,1,0,7.68,,7.68,3299,14716,0.0
libquantum,softbound,native,1,2,147,,1,0,74.68,,74.69,6513,51580,0.0
libquantum,softbound,native,1,3,724,,9,0,369.2,,369.34,23409,199176,0.09
libquantum,softbound,native,1,4,3650,,1,0,1911.62,,10912.24,28573,788880,0.38
libquantum,softbound,native,1,0,5,,1,0,1.38,,1.39,1694,5484,0.0
libquantum,softbound,native,1,1,18,,2,0,7.73,,7.73,3300,14716,0.0
libquantum,softbound,native,1,2,147,,1,0,74.66,,74.68,6513,51580,0.01
libquantum,softbound,native,1,3,722,,1,0,369.1,,369.23,23401,199176,0.08
libquantum,softbound,native,1,4,3649,,1,0,1912.17,,10912.75,28573,788880,0.34
libquantum,softbound,native,1,0,5,,1,0,1.38,,1.39,1694,5484,0.0
libquantum,softbound,native,1,1,17,,1,0,7.68,,7.68,3299,14716,0.0
libquantum,softbound,native,1,2,144,,3,0,72.14,,72.16,6515,51580,0.0
libquantum,softbound,native,1,3,724,,1,0,369.78,,369.91,23401,199176,0.08
libquantum,softbound,native,1,4,3648,,1,0,1910.06,,10910.63,28573,788880,0.34
bzip2,softbound,native,1,0,20,,1,0,9.31,,9.31,4412,104128,0.0
bzip2,softbound,native,1,1,39,,1,0,18.59,,18.61,4464,196312,0.01
bzip2,softbound,native,1,2,77,,1,0,37.22,,37.24,4569,380692,0.01
bzip2,softbound,native,1,3,152,,1,0,74.44,,74.49,4779,749452,0.03
bzip2,softbound,native,1,4,292,,1,0,148.82,,148.9,5199,1486972,0.06
bzip2,softbound,native,1,0,21,,1,0,9.3,,9.31,4412,104128,0.0
bzip2,softbound,native,1,1,38,,1,0,18.6,,18.6,4464,196312,0.0
bzip2,softbound,native,1,2,77,,1,0,37.19,,37.21,4569,380692,0.01
bzip2,softbound,native,1,3,153,,1,0,74.4,,74.44,4779,749452,0.03
bzip2,softbound,native,1,4,293,,1,0,148.74,,148.82,5199,1486972,0.06
bzip2,softbound,native,1,0,19,,1,0,9.3,,9.31,4412,104128,0.0
bzip2,softbound,native,1,1,40,,1,0,18.58,,18.6,4464,196312,0.01
bzip2,softbound,native,1,2,72,,1,0,37.19,,37.21,4569,380692,0.01
bzip2,softbound,native,1,3,153,,2,0,74.4,,74.45,4780,749452,0.03
bzip2,softbound,native,1,4,295,,1,0,148.76,,148.84,5199,1486972,0.06
bzip2,softbound,native,1,0,19,,1,0,9.3,,9.31,4412,104128,0.01
bzip2,softbound,native,1,1,40,,3,0,18.59,,18.61,4466,196312,0.01
bzip2,softbound,native,1,2,73,,1,0,37.22,,37.24,4569,380692,0.01
bzip2,softbound,native,1,3,151,,1,0,74.43,,74.47,4779,749452,0.02
bzip2,softbound,native,1,4,295,,1,0,148.86,,148.94,5199,1486972,0.06
bzip2,softbound,native,1,0,22,,1,0,9.31,,9.31,4412,104128,0.0
bzip2,softbound,native,1,1,36,,2,0,18.61,,18.62,4465,196312,0.01
bzip2,softbound,native,1,2,75,,1,0,37.2,,37.22,4569,380692,0.01
bzip2,softbound,native,1,3,146,,2,0,74.4,,74.45,4780,749452,0.03
bzip2,softbound,native,1,4,294,,1,0,148.81,,148.89,5199,1486972,0.06
bzip2,softbound,native,1,0,22,,1,0,9.31,,9.31,4412,104128,0.0
bzip2,softbound,native,1,1,40,,1,0,18.6,,18.62,4464,196312,0.0
bzip2,softbound,native,1,2,74,,1,0,37.2,,37.22,4569,380692,0.01
bzip2,softbound,native,1,3,147,,1,0,74.4,,74.44,4779,749452,0.03
bzip2,softbound,native,1,4,294,,1,0,148.82,,148.91,5199,1486972,0.06
bzip2,softbound,native,1,0,20,,1,0,9.31,,9.32,4412,104128,0.0
bzip2,softbound,native,1,1,42,,1,0,18.59,,18.6,4464,196312,0.0
bzip2,softbound,native,1,2,73,,1,0,37.2,,37.21,4569,380692,0.01
bzip2,softbound,native,1,3,144,,2,0,74.4,,74.44,4780,749452,0.04
bzip2,softbound,native,1,4,291,,2,0,148.76,,148.86,5200,1486972,0.07
bzip2,softbound,native,1,0,21,,1,0,9.31,,9.31,4412,104128,0.0
bzip2,softbound,native,1,1,41,,2,0,18.6,,18.61,4465,196312,0.01
bzip2,softbound,native,1,2,72,,1,0,37.21,,37.23,4569,380692,0.01
bzip2,softbound,native,1,3,146,,2,0,74.42,,74.46000000000001,4780,749452,0.03
bzip2,softbound,native,1,4,292,,2,0,148.88,,148.97,5200,1486972,0.07
bzip2,softbound,native,1,0,20,,1,0,9.31,,9.32,4412,104128,0.0
bzip2,softbound,native,1,1,41,,3,0,18.6,,18.6,4466,196312,0.0
bzip2,softbound,native,1,2,71,,2,0,37.18,,37.21,4570,380692,0.02
bzip2,softbound,native,1,3,142,,2,0,74.4,,74.46000000000001,4780,749452,0.04
bzip2,softbound,native,1,4,288,,1,0,148.78,,148.87,5199,1486972,0.07
bzip2,softbound,native,1,0,22,,3,0,9.3,,9.31,4414,104128,0.0
bzip2,softbound,native,1,1,39,,3,0,18.6,,18.61,4466,196312,0.0
bzip2,softbound,native,1,2,75,,1,0,37.2,,37.22,4569,380692,0.01
bzip2,softbound,native,1,3,144,,2,0,74.44,,74.48,4780,749452,0.03
bzip2,softbound,native,1,4,288,,1,0,148.78,,148.88,5199,1486972,0.07
dealII,softbound,native,1,0,6,,2,0,0.54,,0.55,6120,14312,0.0
dealII,softbound,native,1,1,9,,1,0,1.49,,1.5,14648,22256,0.0
dealII,softbound,native,1,2,19,,1,0,4.1,,4.14,37686,51080,0.04
dealII,softbound,native,1,3,61,,2,0,21.44,,21.63,186297,218736,0.18
dealII,softbound,native,1,4,541,,2,0,237.57,,238.94,1738629,908612,1.34
dealII,softbound,native,1,0,6,,1,0,0.55,,0.55,6120,14312,0.0
dealII,softbound,native,1,1,8,,1,0,1.49,,1.5,14648,22256,0.0
dealII,softbound,native,1,2,19,,1,0,4.1,,4.14,37686,51080,0.04
dealII,softbound,native,1,3,62,,2,0,21.44,,21.61,186297,218736,0.17
dealII,softbound,native,1,4,537,,9,0,236.78,,238.14,1738636,908612,1.33
dealII,softbound,native,1,0,7,,1,0,0.54,,0.55,6120,14312,0.0
dealII,softbound,native,1,1,7,,1,0,1.49,,1.5,14648,22256,0.01
dealII,softbound,native,1,2,18,,1,0,4.12,,4.14,37686,51080,0.01
dealII,softbound,native,1,3,62,,2,0,21.47,,21.61,186297,218736,0.13
dealII,softbound,native,1,4,541,,9,0,237.18,,238.57999999999998,1738632,908612,1.36
dealII,softbound,native,1,0,9,,1,0,0.55,,0.55,6120,14312,0.0
dealII,softbound,native,1,1,4,,1,0,1.49,,1.5,14648,22256,0.0
dealII,softbound,native,1,2,18,,1,0,4.11,,4.14,37686,51080,0.02
dealII,softbound,native,1,3,65,,1,0,21.48,,21.61,186297,218736,0.12
dealII,softbound,native,1,4,541,,14,0,237.73,,239.26,1738641,908612,1.48
dealII,softbound,native,1,0,7,,1,0,0.54,,0.55,6120,14312,0.0
dealII,softbound,native,1,1,5,,1,0,1.48,,1.5,14648,22256,0.02
dealII,softbound,native,1,2,18,,1,0,4.12,,4.14,37686,51080,0.01
dealII,softbound,native,1,3,66,,1,0,21.44,,21.61,186297,218736,0.17
dealII,softbound,native,1,4,539,,2,0,237.62,,239.11,1738629,908612,1.46
dealII,softbound,native,1,0,6,,1,0,0.54,,0.55,6120,14312,0.0
dealII,softbound,native,1,1,5,,1,0,1.48,,1.5,14648,22256,0.02
dealII,softbound,native,1,2,18,,1,0,4.12,,4.14,37686,51080,0.02
dealII,softbound,native,1,3,65,,1,0,21.45,,21.61,186297,218736,0.16
dealII,softbound,native,1,4,537,,10,0,236.89,,238.31,1738630,908612,1.38
dealII,softbound,native,1,0,5,,1,0,0.54,,0.55,6120,14312,0.0
dealII,softbound,native,1,1,7,,1,0,1.48,,1.5,14648,22256,0.01
dealII,softbound,native,1,2,18,,1,0,4.1,,4.14,37686,51080,0.03
dealII,softbound,native,1,3,65,,1,0,21.47,,21.62,186297,218736,0.15
dealII,softbound,native,1,4,542,,8,0,237.4,,238.8,1738635,908612,1.36
dealII,softbound,native,1,0,3,,1,0,0.54,,0.55,6120,14312,0.0
dealII,softbound,native,1,1,9,,1,0,1.49,,1.5,14648,22256,0.0
dealII,softbound,native,1,2,18,,1,0,4.08,,4.14,37686,51080,0.06
dealII,softbound,native,1,3,65,,2,0,21.48,,21.61,186297,218736,0.12
dealII,softbound,native,1,4,540,,7,0,237.66,,239.17000000000002,1738633,908612,1.48
dealII,softbound,native,1,0,2,,1,0,0.54,,0.55,6120,14312,0.01
dealII,softbound,native,1,1,10,,1,0,1.49,,1.5,14648,22256,0.0
dealII,softbound,native,1,2,17,,1,0,4.11,,4.14,37686,51080,0.02
dealII,softbound,native,1,3,65,,14,0,21.44,,21.61,186300,218736,0.16
dealII,softbound,native,1,4,539,,4,0,237.53,,238.98,1738630,908612,1.42
dealII,softbound,native,1,0,2,,1,0,0.54,,0.55,6120,14312,0.0
dealII,softbound,native,1,1,12,,1,0,1.5,,1.5,14648,22256,0.0
dealII,softbound,native,1,2,19,,1,0,4.12,,4.14,37686,51080,0.02
dealII,softbound,native,1,3,65,,2,0,21.47,,21.62,186297,218736,0.15
dealII,softbound,native,1,4,537,,13,0,236.76,,238.29,1738633,908612,1.49
hmmer,softbound,enabled,1,0,,,,,,,,,,
hmmer,softbound,enabled,1,1,,,,,,,,,,
hmmer,softbound,enabled,1,2,,,,,,,,,,
hmmer,softbound,enabled,1,3,,,,,,,,,,
hmmer,softbound,enabled,1,4,,,,,,,,,,
hmmer,softbound,enabled,1,0,,,,,,,,,,
hmmer,softbound,enabled,1,1,,,,,,,,,,
hmmer,softbound,enabled,1,2,,,,,,,,,,
hmmer,softbound,enabled,1,3,,,,,,,,,,
hmmer,softbound,enabled,1,4,,,,,,,,,,
hmmer,softbound,enabled,1,0,,,,,,,,,,
hmmer,softbound,enabled,1,1,,,,,,,,,,
hmmer,softbound,enabled,1,2,,,,,,,,,,
hmmer,softbound,enabled,1,3,,,,,,,,,,
hmmer,softbound,enabled,1,4,,,,,,,,,,
hmmer,softbound,enabled,1,0,,,,,,,,,,
hmmer,softbound,enabled,1,1,,,,,,,,,,
hmmer,softbound,enabled,1,2,,,,,,,,,,
hmmer,softbound,enabled,1,3,,,,,,,,,,
hmmer,softbound,enabled,1,4,,,,,,,,,,
hmmer,softbound,enabled,1,0,,,,,,,,,,
hmmer,softbound,enabled,1,1,,,,,,,,,,
hmmer,softbound,enabled,1,2,,,,,,,,,,
hmmer,softbound,enabled,1,3,,,,,,,,,,
hmmer,softbound,enabled,1,4,,,,,,,,,,
hmmer,softbound,enabled,1,0,,,,,,,,,,
hmmer,softbound,enabled,1,1,,,,,,,,,,
hmmer,softbound,enabled,1,2,,,,,,,,,,
hmmer,softbound,enabled,1,3,,,,,,,,,,
hmmer,softbound,enabled,1,4,,,,,,,,,,
hmmer,softbound,enabled,1,0,,,,,,,,,,
hmmer,softbound,enabled,1,1,,,,,,,,,,
hmmer,softbound,enabled,1,2,,,,,,,,,,
hmmer,softbound,enabled,1,3,,,,,,,,,,
hmmer,softbound,enabled,1,4,,,,,,,,,,
hmmer,softbound,enabled,1,0,,,,,,,,,,
hmmer,softbound,enabled,1,1,,,,,,,,,,
hmmer,softbound,enabled,1,2,,,,,,,,,,
hmmer,softbound,enabled,1,3,,,,,,,,,,
hmmer,softbound,enabled,1,4,,,,,,,,,,
hmmer,softbound,enabled,1,0,,,,,,,,,,
hmmer,softbound,enabled,1,1,,,,,,,,,,
hmmer,softbound,enabled,1,2,,,,,,,,,,
hmmer,softbound,enabled,1,3,,,,,,,,,,
hmmer,softbound,enabled,1,4,,,,,,,,,,
hmmer,softbound,enabled,1,0,,,,,,,,,,
hmmer,softbound,enabled,1,1,,,,,,,,,,
hmmer,softbound,enabled,1,2,,,,,,,,,,
hmmer,softbound,enabled,1,3,,,,,,,,,,
hmmer,softbound,enabled,1,4,,,,,,,,,,
libquantum,softbound,enabled,1,0,,,,,,,,,,
libquantum,softbound,enabled,1,1,,,,,,,,,,
libquantum,softbound,enabled,1,2,,,,,,,,,,
libquantum,softbound,enabled,1,3,,,,,,,,,,
libquantum,softbound,enabled,1,4,,,,,,,,,,
libquantum,softbound,enabled,1,0,,,,,,,,,,
libquantum,softbound,enabled,1,1,,,,,,,,,,
libquantum,softbound,enabled,1,2,,,,,,,,,,
libquantum,softbound,enabled,1,3,,,,,,,,,,
libquantum,softbound,enabled,1,4,,,,,,,,,,
libquantum,softbound,enabled,1,0,,,,,,,,,,
libquantum,softbound,enabled,1,1,,,,,,,,,,
libquantum,softbound,enabled,1,2,,,,,,,,,,
libquantum,softbound,enabled,1,3,,,,,,,,,,
libquantum,softbound,enabled,1,4,,,,,,,,,,
libquantum,softbound,enabled,1,0,,,,,,,,,,
libquantum,softbound,enabled,1,1,,,,,,,,,,
libquantum,softbound,enabled,1,2,,,,,,,,,,
libquantum,softbound,enabled,1,3,,,,,,,,,,
libquantum,softbound,enabled,1,4,,,,,,,,,,
libquantum,softbound,enabled,1,0,,,,,,,,,,
libquantum,softbound,enabled,1,1,,,,,,,,,,
libquantum,softbound,enabled,1,2,,,,,,,,,,
libquantum,softbound,enabled,1,3,,,,,,,,,,
libquantum,softbound,enabled,1,4,,,,,,,,,,
libquantum,softbound,enabled,1,0,,,,,,,,,,
libquantum,softbound,enabled,1,1,,,,,,,,,,
libquantum,softbound,enabled,1,2,,,,,,,,,,
libquantum,softbound,enabled,1,3,,,,,,,,,,
libquantum,softbound,enabled,1,4,,,,,,,,,,
