name,compiler,type,threads,input,major_faults,branch_instructions,minor_faults,dtlb_stores,mpxbtnum,dtlb_load_misses,time,instructions,dtlb_store_misses,cycles,mpxerrors,dtlb_loads,branch_misses
dealII,gcc,mpx_only_write,1,4,0,400920174787,5205201,551248734730,,54572437,550.890312921,3485955321857,9794968,2078027625854,,1456753665851,4268660178
dealII,gcc,mpx_only_write,1,0,0,750145468,10767,1255374628,,53733,1.320743962,8558399626,27548,4989932324,,3160108446,7387155
dealII,gcc,mpx_only_write,1,1,0,2136938355,31493,3786440123,,181349,3.694031874,24111975678,69792,13970921697,,9535593728,21600892
dealII,gcc,mpx_only_write,1,2,0,6101684563,90716,11576859549,,612980,10.758786054,70999003134,200538,40804506346,,28951219219,65138019
dealII,gcc,mpx_only_write,1,3,0,33291267258,524219,64014302117,,4663849,56.909603414,376215384990,950927,215298599279,,160162554252,377748651
dealII,gcc,mpx_only_write,1,4,0,401196478600,5209166,551257341037,,56185031,552.241273336,3486155711686,9657395,2083029940103,,1457204101764,4252835699
dealII,gcc,mpx_only_write,1,0,0,736172689,10459,1214396131,,49059,1.322366189,8694658704,29016,4980102282,,3197090543,7191096
dealII,gcc,mpx_only_write,1,1,0,2140770066,31146,3761139232,,189526,3.681321729,24315452507,68411,13970330979,,9499738803,21376315
dealII,gcc,mpx_only_write,1,2,0,6180450581,90718,11559187862,,637727,10.606121057,71005126443,194811,40243049064,,28994494140,65924029
dealII,gcc,mpx_only_write,1,3,0,33217705359,524323,64132734615,,4645452,56.559727271,376040530036,920082,213965276626,,160167429258,377017183
dealII,gcc,mpx_only_write,1,4,0,401025045874,5210925,551419479375,,55411212,549.747822233,3486327248192,9637262,2074023446539,,1456960471664,4258833030
dealII,gcc,mpx_only_write,1,0,0,748177314,10399,1250847775,,51756,1.317390879,8588400094,27420,4982119949,,3152595637,7374384
dealII,gcc,mpx_only_write,1,1,0,2135458124,30995,3760952582,,195025,3.688754355,24138605357,72439,13963610345,,9552955049,21436173
dealII,gcc,mpx_only_write,1,2,0,6160530259,90721,11595613802,,655629,10.614544274,70776895229,190105,40262448563,,29048812474,64528955
dealII,gcc,mpx_only_write,1,3,0,33320418553,526150,64203391765,,4588797,56.726212942,376342492685,918128,214574595408,,160238283054,378637455
dealII,gcc,mpx_only_write,1,4,0,400993199110,5210131,551330870462,,55389736,550.787917274,3486866784795,9513031,2077738348904,,1456804559569,4266333366
hmmer,gcc,mpx_only_write,1,0,0,1879047175,5313,1045145560,,16693,2.042542312,12596487831,68451,7744526067,,4427186301,139239410
hmmer,gcc,mpx_only_write,1,1,0,3726427112,4829,2076880618,,67265,4.053234394,25009693366,449961,15376029854,,8797685166,276059116
hmmer,gcc,mpx_only_write,1,2,0,6860438047,7725,3811803336,,137625,7.458097489,46059665984,929572,28298088741,,16162828724,508767000
hmmer,gcc,mpx_only_write,1,3,0,16256616820,16306,9048473987,,398756,17.679900199,109029124877,2065166,67088242036,,38424113877,1206723550
hmmer,gcc,mpx_only_write,1,4,0,29588468242,23371,16441606098,,404363,32.174424723,198571687648,3469989,122059123920,,69890627450,2196789176
hmmer,gcc,mpx_only_write,1,0,0,1877315136,4521,1047134967,,16916,2.041356319,12592288537,104459,7741878653,,4418668865,139161544
hmmer,gcc,mpx_only_write,1,1,0,3726979120,5795,2077930264,,80625,4.05332877,25016415626,469583,15381229476,,8797395601,275959519
hmmer,gcc,mpx_only_write,1,2,0,6859530902,7111,3809206230,,98687,7.45669976,46051443790,803589,28297951322,,16164466178,508705854
hmmer,gcc,mpx_only_write,1,3,0,16257734633,16700,9045892782,,428316,17.680285511,109035573203,2053511,67093842738,,38387715204,1206890087
hmmer,gcc,mpx_only_write,1,4,0,29586197384,22456,16445883857,,485416,32.170709385,198633212411,3338136,122072956544,,69819270153,2195712545
hmmer,gcc,mpx_only_write,1,0,0,1878227879,4444,1046978815,,17305,2.04057781,12590531291,114500,7742557473,,4428917703,139201850
hmmer,gcc,mpx_only_write,1,1,0,3729337338,4712,2076354469,,20760,4.056942786,25002816886,168640,15383972776,,8783739180,276372724
hmmer,gcc,mpx_only_write,1,2,0,6860191278,8718,3811854337,,163109,7.457184667,46056480861,1036068,28299799964,,16163038592,508585691
hmmer,gcc,mpx_only_write,1,3,0,16261259169,16625,9050699465,,355438,17.681505834,109103020171,2435198,67098196265,,38416855237,1206271271
hmmer,gcc,mpx_only_write,1,4,0,29585847000,25307,16443024475,,584243,32.177846652,198553967559,3100800,122107057033,,69868538834,2197251309
hmmer,gcc,mpx_only_write,1,0,0,1877905332,4494,1044653956,,13638,2.041926262,12590943639,68678,7739198426,,4425999755,139059092
hmmer,gcc,mpx_only_write,1,1,0,3725946664,5749,2077620245,,74241,4.052927126,25012791104,453708,15377285571,,8799330407,276028905
hmmer,gcc,mpx_only_write,1,2,0,6859114055,8933,3813031970,,137589,7.459737904,46056905156,899979,28292133006,,16164222323,508729020
hmmer,gcc,mpx_only_write,1,3,0,16262176161,16198,9049572419,,399149,17.681670486,109080641314,2056716,67097431706,,38436681329,1206732820
hmmer,gcc,mpx_only_write,1,4,0,29585391735,22354,16438255101,,705303,32.172801662,198593141379,3488641,122072854419,,69872515146,2196983685
hmmer,gcc,mpx_only_write,1,0,0,1878638947,4886,1046768948,,13913,2.041303428,12593397031,146943,7742981967,,4415758773,139080554
hmmer,gcc,mpx_only_write,1,1,0,3729632436,5805,2077043026,,110213,4.053508894,25010911589,456455,15377141412,,8784409941,276438498
hmmer,gcc,mpx_only_write,1,2,0,6858977622,8830,3813343968,,139007,7.459236591,46059886522,767651,28300133167,,16160847474,508655523
hmmer,gcc,mpx_only_write,1,3,0,16256021775,17050,9048321750,,350047,17.680529101,109020015950,2032853,67092227714,,38393896104,1206790287
hmmer,gcc,mpx_only_write,1,4,0,29600191506,24955,16477216924,,501019,32.191836369,198410525768,3262767,122176438000,,69936317268,2194660211
hmmer,gcc,mpx_only_write,1,0,0,1878114206,4545,1046861821,,17541,2.04134432,12592310823,115956,7742900036,,4412190861,139050346
hmmer,gcc,mpx_only_write,1,1,0,3728106675,5984,2077014739,,51907,4.052718818,24999157077,192855,15374289407,,8800153890,276178065
hmmer,gcc,mpx_only_write,1,2,0,6859660936,7656,3812153322,,122338,7.457929468,46037442652,1021781,28291976630,,16171217143,508527431
hmmer,gcc,mpx_only_write,1,3,0,16265096696,15794,9038212341,,269872,17.702322468,109078461425,2162124,67111828960,,38412217815,1206536214
hmmer,gcc,mpx_only_write,1,4,0,29586201503,24957,16442442962,,494696,32.173978837,198578211681,3136251,122061947889,,69848904470,2196854924
hmmer,gcc,mpx_only_write,1,0,0,1878435269,5261,1045206745,,26411,2.041267176,12594535207,173926,7744621474,,4427672387,139162147
hmmer,gcc,mpx_only_write,1,1,0,3726119063,5162,2077550154,,60159,4.053109334,25008320372,408421,15378574857,,8798417973,276047591
hmmer,gcc,mpx_only_write,1,2,0,6858183761,8921,3812248210,,121864,7.460224657,46059462485,880903,28292941856,,16165795690,508806772
hmmer,gcc,mpx_only_write,1,3,0,16257696838,16019,9047423418,,325592,17.675840219,109030587824,2022520,67035490697,,38398265297,1206806406
hmmer,gcc,mpx_only_write,1,4,0,29594550827,22630,16447018648,,574173,32.179940596,198523874005,3429329,122122382062,,69997655261,2198806504
hmmer,gcc,mpx_only_write,1,0,0,1878337059,4633,1047073561,,19474,2.040328195,12589980003,124255,7740430473,,4413282103,138980650
hmmer,gcc,mpx_only_write,1,1,0,3726890678,5776,2077076895,,76044,4.053829346,25010433508,444111,15379840574,,8800897684,276084912
hmmer,gcc,mpx_only_write,1,2,0,6860472260,7667,3811021286,,151498,7.45613353,46054449528,772306,28295206083,,16167896154,508675346
hmmer,gcc,mpx_only_write,1,3,0,16267532937,16506,9041899366,,432008,17.697458611,109054383397,1981190,67105864252,,38431929081,1206276311
hmmer,gcc,mpx_only_write,1,4,0,29588542367,22905,16437097814,,674276,32.175287162,198513637867,3352740,122108158271,,69923551298,2197636465
hmmer,gcc,mpx_only_write,1,0,0,1876962409,4406,1046909057,,14940,2.039949905,12590610363,137118,7738959782,,4421539336,139200342
hmmer,gcc,mpx_only_write,1,1,0,3726936959,4707,2076705177,,42126,4.052528439,24998076959,252446,15371509765,,8803187393,276086565
hmmer,gcc,mpx_only_write,1,2,0,6859737568,7843,3812960879,,155714,7.460269756,46050597210,1029305,28301145030,,16158736892,508696716
hmmer,gcc,mpx_only_write,1,3,0,16259659672,15619,9046680047,,381879,17.67624516,109033208773,2199945,67044330811,,38407489457,1206528387
hmmer,gcc,mpx_only_write,1,4,0,29587460655,23279,16445083886,,414872,32.170981599,198599440925,3197208,122044622080,,69867873063,2196304320
hmmer,gcc,mpx_only_write,1,0,0,1878787737,5222,1046886691,,26343,2.041156276,12594318240,167073,7744249082,,4414763226,139060372
hmmer,gcc,mpx_only_write,1,1,0,3729582207,5801,2077467995,,78936,4.053366081,25018007487,471965,15378751428,,8780280976,276328533
hmmer,gcc,mpx_only_write,1,2,0,6858550700,7823,3812429076,,156181,7.459098195,46034517191,898175,28298590156,,16167555070,508719734
hmmer,gcc,mpx_only_write,1,3,0,16260490379,16248,9046639005,,378000,17.692194328,109076621655,2055742,67089269569,,38414614437,1207408794
hmmer,gcc,mpx_only_write,1,4,0,29587451807,23248,16447895125,,360120,32.231877352,198586298690,3169685,122065566315,,69845417926,2194808419
bzip2,gcc,mpx_only_write,1,0,0,11260474409,21244,5481914283,,75638,10.299600503,76829178256,169192,39089838867,,25320326053,372191829
bzip2,gcc,mpx_only_write,1,1,0,22458017324,37171,10957853509,,100371,20.62929025,153713529435,400697,78285721111,,50369980836,744163108
bzip2,gcc,mpx_only_write,1,2,0,45147461917,70254,22062663517,,160192,41.139531156,307237812953,701305,156135606716,,101319104512,1485606200
bzip2,gcc,mpx_only_write,1,3,0,90412274539,136742,43994163766,,553016,82.313139388,615587762852,1368851,312375782231,,202280309987,2969134241
bzip2,gcc,mpx_only_write,1,4,0,180816376248,269739,88057062824,,1006278,164.404836246,1231741424001,2672030,623949073685,,404113013339,5934900855
bzip2,gcc,mpx_only_write,1,0,0,11302509872,20850,5493795881,,81780,10.286796356,77030180381,174541,39028170745,,25236244044,372086515
bzip2,gcc,mpx_only_write,1,1,0,22641502976,37630,11070105656,,88795,21.037498401,153747915772,347227,79842318578,,50755811850,741744806
bzip2,gcc,mpx_only_write,1,2,0,45184701603,70548,22013836068,,165336,41.13229644,307962747828,697423,156076527239,,100958066603,1485313018
bzip2,gcc,mpx_only_write,1,3,0,90464237301,137521,44051671772,,586741,82.346021718,616046581995,1597699,312412996490,,202122393013,2968992031
bzip2,gcc,mpx_only_write,1,4,0,180710982760,269624,87994629239,,1022358,164.091343066,1231431588134,2571509,622713278505,,404108777020,5938673618
bzip2,gcc,mpx_only_write,1,0,0,11319213757,20963,5476392447,,82212,10.317282167,77223847380,199505,39152077450,,25118235110,371720026
bzip2,gcc,mpx_only_write,1,1,0,22529510154,37602,10977954350,,81969,20.41992051,153218406740,343477,77491705912,,50531491654,745692698
bzip2,gcc,mpx_only_write,1,2,0,45367567007,70982,22106599895,,180409,41.158484336,308425705327,699342,156197428985,,100914641375,1484680360
bzip2,gcc,mpx_only_write,1,3,0,90450884768,137581,44111192073,,623475,82.527192713,615546832167,1793785,313208254499,,202372249124,2971995919
bzip2,gcc,mpx_only_write,1,4,0,180666075928,270493,87973728128,,1118463,164.282293346,1231905518527,2914258,623486536106,,403930814476,5941259015
bzip2,gcc,mpx_only_write,1,0,0,11339483377,21214,5526725894,,80749,10.244359507,77308444853,187004,38862660093,,25203923844,369588895
bzip2,gcc,mpx_only_write,1,1,0,22584867827,37318,11000713848,,85564,20.573984228,153857853133,335621,78087095056,,50522471347,743462359
bzip2,gcc,mpx_only_write,1,2,0,45134627154,70930,22008988024,,168382,41.183847397,307747794227,698711,156312039736,,100974455737,1486161002
bzip2,gcc,mpx_only_write,1,3,0,90168487627,137160,43980172902,,543635,82.26387081,615244026660,1368147,312129134799,,202223769223,2972336394
bzip2,gcc,mpx_only_write,1,4,0,180952051890,270467,88074256067,,1154027,164.333480071,1231726007003,3080006,623656215373,,404393327457,5937839688
bzip2,gcc,mpx_only_write,1,0,0,11383510739,20712,5525042970,,80678,10.322217368,77212420680,221494,39173001725,,25252526409,371354604
bzip2,gcc,mpx_only_write,1,1,0,22651879275,38150,11027865332,,99823,20.8017661,154077090667,448105,78945160372,,50510527362,740631205
bzip2,gcc,mpx_only_write,1,2,0,45091483878,70865,21938612289,,152603,41.146209263,307930481837,646116,156162006481,,100842679489,1485703672
bzip2,gcc,mpx_only_write,1,3,0,90334158142,137517,43938343858,,571874,82.320060351,615792113134,1498988,312406423062,,202013786771,2969646211
bzip2,gcc,mpx_only_write,1,4,0,180739641698,269658,87974378004,,1097799,164.189756022,1231841610697,2665182,623121858819,,403939583952,5940185273
bzip2,gcc,mpx_only_write,1,0,0,11288720661,20493,5501771077,,77049,10.305453532,76997820916,198080,39109039251,,25265824465,372034189
bzip2,gcc,mpx_only_write,1,1,0,22439213113,37413,10992715867,,102217,20.625676684,153570790862,424615,78280479805,,50527174023,742589367
bzip2,gcc,mpx_only_write,1,2,0,45075280242,70633,21968939543,,153677,40.99363371,307675736947,660942,155581263184,,101049773549,1485938184
bzip2,gcc,mpx_only_write,1,3,0,90408641134,137486,43903531244,,636685,82.404181215,616417844912,1859727,312672385481,,201725038566,2969620684
bzip2,gcc,mpx_only_write,1,4,0,180818513346,269485,88047963350,,1134943,164.102975609,1231501589618,3017280,622545220861,,404368782802,5940252033
bzip2,gcc,mpx_only_write,1,0,0,11305023553,22088,5486358824,,88000,10.315363486,77304666971,219645,39107653898,,25095939504,371468429
bzip2,gcc,mpx_only_write,1,1,0,22387995889,37311,10899378330,,91503,20.667464565,153697731722,410122,78438145505,,50286051249,745981667
bzip2,gcc,mpx_only_write,1,2,0,45011412252,70932,21967409248,,152393,41.178502407,307140010150,696523,156274467071,,101109949331,1485928347
bzip2,gcc,mpx_only_write,1,3,0,90299088074,137015,43931116787,,584646,82.353625812,615841747522,1630635,312381281794,,201838703853,2969588136
bzip2,gcc,mpx_only_write,1,4,0,180721782211,269741,87957245892,,1059251,164.026453177,1231796827336,2685414,622406883685,,404239524732,5938849793
bzip2,gcc,mpx_only_write,1,0,0,11390406849,21222,5542313134,,76429,10.321888873,77230335740,198902,39163501299,,25260880923,370763475
bzip2,gcc,mpx_only_write,1,1,0,22550808124,37185,10998592721,,87687,20.54931948,153804889747,350075,77980562519,,50425451339,744030446
bzip2,gcc,mpx_only_write,1,2,0,45342320682,70373,22022590815,,161535,41.124754843,308531157377,711344,156064167377,,100855384494,1483878790
bzip2,gcc,mpx_only_write,1,3,0,90421100441,137073,43992955062,,546237,82.267109365,615956990320,1435668,312216021199,,202004785620,2968321921
bzip2,gcc,mpx_only_write,1,4,0,180717192687,269976,87898000662,,1155635,164.418039344,1231838610660,3010262,623918891892,,403932090907,5939793754
bzip2,gcc,mpx_only_write,1,0,0,11274475060,20587,5502355826,,82575,10.318284009,77173357235,189957,39076365020,,25263166825,371287614
bzip2,gcc,mpx_only_write,1,1,0,22470956873,37477,10973508636,,97921,20.628234382,153766470854,389462,78290960498,,50374554480,743707098
bzip2,gcc,mpx_only_write,1,2,0,45162495812,70464,21977241871,,125910,40.647465392,308050593602,784559,154201669750,,100683890553,1480009662
bzip2,gcc,mpx_only_write,1,3,0,90595470681,137520,44135330911,,580837,84.87128951,616323976996,1517023,322096225210,,202299413939,2966819204
bzip2,gcc,mpx_only_write,1,4,0,180507914529,270252,87927421632,,1120610,164.355071541,1231236379787,3040522,623715189990,,404195535978,5940776360
bzip2,gcc,mpx_only_write,1,0,0,11295799667,20395,5517067525,,81123,10.300197021,76868152127,198409,39089400997,,25286653923,373240622
bzip2,gcc,mpx_only_write,1,1,0,22506906654,37586,10998116747,,96276,20.503829862,153802143860,336146,77816266847,,50399773957,745302773
bzip2,gcc,mpx_only_write,1,2,0,45220446058,70621,22072091250,,170255,41.146298402,307586816923,731605,156164084589,,101167765344,1486996721
bzip2,gcc,mpx_only_write,1,3,0,90378188060,137360,43982577363,,576278,82.231236593,616354510605,1532465,312084978264,,201926619442,2969222248
bzip2,gcc,mpx_only_write,1,4,0,180853714296,270509,88065978253,,1148579,164.740851903,1231645265893,3151881,625129170742,,404200931159,5936443492
libquantum,gcc,mpx_no_narrow_bounds,1,0,0,4551016228,1687,1070590851,,3682,5.845074786,47460046301,3566,22185813712,,10760824045,6972746
libquantum,gcc,mpx_no_narrow_bounds,1,1,0,25212881527,3297,5823965672,,4639,32.466314111,264517972881,10732,123225841961,,60115277357,30122952
libquantum,gcc,mpx_no_narrow_bounds,1,2,0,161571104379,6495,33687992780,,81766,211.091244511,1680260053311,31909,800469645188,,383304198000,187544814
libquantum,gcc,mpx_no_narrow_bounds,1,3,0,709222568127,23418,157654677254,,147719,939.496875934,7482446336384,89234,3562550228540,,1693939956658,579056376
libquantum,gcc,mpx_no_narrow_bounds,1,4,0,3625297469784,29585,793221327824,,384091,4808.402533655,38340313861587,120108,18238882413196,,8673492674940,2678955673
libquantum,gcc,mpx_no_narrow_bounds,1,0,0,4542827880,1691,1055590796,,2973,5.83016667,47462114930,6830,22107154170,,10779698911,6519400
libquantum,gcc,mpx_no_narrow_bounds,1,1,0,25196434342,3297,5809818562,,5638,32.469778603,264619891116,11238,123257322225,,60096178161,30005500
libquantum,gcc,mpx_no_narrow_bounds,1,2,0,161530663119,6175,33545800394,,18609,210.730086234,1680303223609,32249,799025244553,,383184499376,186185319
libquantum,gcc,mpx_no_narrow_bounds,1,3,0,709211905688,23359,158074537396,,8189745,939.203024711,7481784544719,317717,3561269382786,,1695516564078,571343231
libquantum,gcc,mpx_no_narrow_bounds,1,4,0,3625169331615,28709,793369383490,,17088645,4802.544667879,38339187648053,426730,18216729185696,,8673732797848,2663432621
libquantum,gcc,mpx_no_narrow_bounds,1,0,0,4544518701,1691,1054954556,,2849,5.831036241,47471078579,7021,22111332888,,10776354649,6542025
libquantum,gcc,mpx_no_narrow_bounds,1,1,0,25198254745,3295,5813349925,,4901,32.483593918,264705874972,11425,123275923222,,60062913029,31099874
libquantum,gcc,mpx_no_narrow_bounds,1,2,0,161626801977,6345,33563724282,,3138410,211.051651968,1680280842447,160623,800235086515,,383276214189,185987338
libquantum,gcc,mpx_no_narrow_bounds,1,3,0,708576781429,23113,157232637148,,150707,939.393998108,7482465852980,85888,3562123751135,,1694060466535,578115488
libquantum,gcc,mpx_no_narrow_bounds,1,4,0,3625340823698,29600,793133092517,,382933,4802.271415962,38339999319227,115658,18216350406216,,8673027689617,2665060944
libquantum,gcc,mpx_no_narrow_bounds,1,0,0,4537384545,1691,1057240540,,1936,5.852035873,47464067435,2650,22212858384,,10746526642,6928192
libquantum,gcc,mpx_no_narrow_bounds,1,1,0,25222839557,3298,5825178476,,5597,32.465951031,264513159697,12801,123226967207,,60112304225,30582230
libquantum,gcc,mpx_no_narrow_bounds,1,2,0,161618492661,6262,33621713247,,88082,211.07877673,1680413288948,36670,800341377085,,383285661049,187321900
libquantum,gcc,mpx_no_narrow_bounds,1,3,0,708866251538,23131,157112706246,,140917,939.364039754,7482225530091,86876,3562263482593,,1693156855224,577237386
libquantum,gcc,mpx_no_narrow_bounds,1,4,0,3626045461877,28416,793382679527,,380586,4803.001005574,38338179393652,157521,18218080728712,,8673258112577,2672754380
libquantum,gcc,mpx_no_narrow_bounds,1,0,0,4547730905,1690,1068366329,,2847,5.84519637,47470180210,3781,22186111287,,10760988071,7015072
libquantum,gcc,mpx_no_narrow_bounds,1,1,0,25222317644,3294,5813642516,,3378,32.483239933,264665384046,12820,123301355216,,60055528135,30502782
libquantum,gcc,mpx_no_narrow_bounds,1,2,0,161523086562,6125,33590908657,,74434,210.756336151,1680500966919,42919,799076696142,,383311255059,186642590
libquantum,gcc,mpx_no_narrow_bounds,1,3,0,709603485512,22863,157794416500,,134741,941.989382136,7482196494616,89696,3571958090528,,1694040271466,582054317
libquantum,gcc,mpx_no_narrow_bounds,1,4,0,3625791604122,28663,793416439796,,16705609,4807.178889701,38338248521371,477392,18233714023428,,8673525070395,2661796787
libquantum,gcc,mpx_no_narrow_bounds,1,0,0,4559012330,1692,1063848678,,2204,5.843897556,47506266916,2070,22179918412,,10771234493,6727676
libquantum,gcc,mpx_no_narrow_bounds,1,1,0,25214115115,3296,5825737976,,5397,32.56228036,264553596471,10852,123539442889,,60049114104,30238919
libquantum,gcc,mpx_no_narrow_bounds,1,2,0,161670918469,6219,33644412636,,90583,210.675785717,1680392069253,31151,798899309297,,383280721907,185985000
libquantum,gcc,mpx_no_narrow_bounds,1,3,0,708764389299,22648,157284309448,,144390,939.486072605,7482181766066,94828,3562193191506,,1693701020357,575194368
libquantum,gcc,mpx_no_narrow_bounds,1,4,0,3625597230394,29909,793526079423,,382419,4811.58782407,38338323125766,170586,18250141628939,,8673873165933,2679862542
libquantum,gcc,mpx_no_narrow_bounds,1,0,0,4529879107,1690,1054132866,,2749,5.829082076,47456104217,7513,22110459522,,10772910509,6480803
libquantum,gcc,mpx_no_narrow_bounds,1,1,0,25215171731,3294,5821288332,,5396,32.467873446,264542878911,12120,123230181950,,60124276422,30460955
libquantum,gcc,mpx_no_narrow_bounds,1,2,0,161718666864,6234,33661458078,,90335,211.255304424,1680337635644,31041,801080719925,,383175027599,185183501
libquantum,gcc,mpx_no_narrow_bounds,1,3,0,708930355533,22337,157358425199,,147927,939.507000191,7482204199732,85750,3562647076875,,1693327326847,579529829
libquantum,gcc,mpx_no_narrow_bounds,1,4,0,3626219097526,28683,793987675111,,364924,4803.029828523,38340850468748,120965,18217451041647,,8673425995435,2667902231
libquantum,gcc,mpx_no_narrow_bounds,1,0,0,4541960814,1690,1065175127,,2096,5.847917452,47467939594,2676,22197557560,,10750396230,6910376
libquantum,gcc,mpx_no_narrow_bounds,1,1,0,25188132438,3295,5820435344,,5384,32.4674621,264626335281,11441,123246990409,,60075561702,30095972
libquantum,gcc,mpx_no_narrow_bounds,1,2,0,161613947672,6453,33649145916,,68877,210.685000848,1680373044726,36932,798908283642,,383292725542,185917220
libquantum,gcc,mpx_no_narrow_bounds,1,3,0,709742401397,23274,157818988358,,158197,940.410212708,7482426582823,114130,3566086926187,,1693627287421,572981602
libquantum,gcc,mpx_no_narrow_bounds,1,4,0,3625823228003,28857,793499871917,,16496187,4818.363556814,38339575217973,519726,18276190696963,,8672953883341,2658870689
libquantum,gcc,mpx_no_narrow_bounds,1,0,0,4525851896,1689,1047528017,,2335,5.830535817,47468558437,6287,22118846051,,10765047699,6518368
libquantum,gcc,mpx_no_narrow_bounds,1,1,0,25192262111,3296,5851890573,,8025,32.524959306,264594106657,10616,123237768077,,60127320282,30256282
libquantum,gcc,mpx_no_narrow_bounds,1,2,0,161715195174,6338,33730582381,,84719,210.929172132,1680192066394,36250,799782986970,,383318765098,186917518
libquantum,gcc,mpx_no_narrow_bounds,1,3,0,708647860865,23228,157243696597,,141807,939.3862749,7482278842447,96695,3562370960037,,1693882953047,579013807
libquantum,gcc,mpx_no_narrow_bounds,1,4,0,3626273917046,28441,793766310271,,379510,4802.994110103,38340679713674,78800,18218307125116,,8673893603222,2685329810
libquantum,gcc,mpx_no_narrow_bounds,1,0,0,4545446094,1693,1064011951,,3033,5.838031187,47427644440,4605,22156429652,,10766231684,6718641
libquantum,gcc,mpx_no_narrow_bounds,1,1,0,25178768526,3296,5821452406,,4794,32.470082107,264622939775,11968,123260466244,,60069918828,30084983
libquantum,gcc,mpx_no_narrow_bounds,1,2,0,161475533708,6411,33585904532,,77732,211.025473181,1680135496703,33572,799895765385,,383568472489,186143539
libquantum,gcc,mpx_no_narrow_bounds,1,3,0,709277635850,22716,157597634562,,133722,939.443230532,7482724389278,84859,3562328104312,,1693923376469,572467944
libquantum,gcc,mpx_no_narrow_bounds,1,4,0,3624790213282,28815,793020301932,,365106,4803.405677862,38339710812196,86412,18219021584817,,8673641283884,2675211776
dealII,gcc,mpx_no_narrow_bounds,1,0,0,785017971,10755,1109534435,,53875,2.462050372,15463409826,28072,9338713868,,5432318620,6344848
dealII,gcc,mpx_no_narrow_bounds,1,1,0,2294768996,29471,3450948682,,198610,6.461789814,40799135914,81232,24524107689,,14312045645,20783642
dealII,gcc,mpx_no_narrow_bounds,1,2,0,6812417318,92164,10839463977,,710790,17.368385456,109928297524,185731,65913835646,,38758343744,63770233
dealII,gcc,mpx_no_narrow_bounds,1,3,0,37982962503,523326,60877957267,,5014499,87.190389844,550808037515,920054,330211920095,,193814217172,366335894
dealII,gcc,mpx_no_narrow_bounds,1,4,0,448363547354,5208172,531991694344,,59387845,896.307615989,5573499041902,9790739,3388907349181,,1866688096008,4168860729
dealII,gcc,mpx_no_narrow_bounds,1,0,0,785949603,10541,1108708668,,52245,2.462353347,15483312847,26736,9344496785,,5425960126,6353267
dealII,gcc,mpx_no_narrow_bounds,1,1,0,2303804690,29836,3432446228,,212356,6.461104691,40774816320,77956,24518960597,,14315248132,20797374
dealII,gcc,mpx_no_narrow_bounds,1,2,0,6797836823,90448,10835301020,,676890,17.323853322,109972648626,182550,65695614398,,38764579896,63015519
dealII,gcc,mpx_no_narrow_bounds,1,3,0,37970998734,521101,60971703140,,5119036,86.700939362,551104743658,915244,328353561156,,193809992181,367343122
dealII,gcc,mpx_no_narrow_bounds,1,4,0,448419990926,5209430,531890041974,,59699831,899.1116368,5571420213097,9774790,3399837266356,,1867064438852,4168724393
dealII,gcc,mpx_no_narrow_bounds,1,0,0,782104419,10781,1102997720,,50327,2.465352242,15473228549,30037,9353529301,,5428268359,6355272
dealII,gcc,mpx_no_narrow_bounds,1,1,0,2291833663,29838,3464234977,,178015,6.472833357,40638914702,78227,24535991084,,14315573101,20742410
dealII,gcc,mpx_no_narrow_bounds,1,2,0,6842529676,91421,10848784105,,627548,17.286481291,109954791603,174790,65575298697,,38757772260,64555574
dealII,gcc,mpx_no_narrow_bounds,1,3,0,38105333802,522293,60895238995,,4841723,87.683741788,550906496420,931724,332130464207,,193721341136,370396541
dealII,gcc,mpx_no_narrow_bounds,1,4,0,448403991430,5211393,531938241291,,59853217,894.8077614,5573014534299,9580776,3383027183519,,1866728252653,4162436204
dealII,gcc,mpx_no_narrow_bounds,1,0,0,797174729,10559,1121589797,,58122,2.478360381,15524348457,30006,9399598874,,5369612655,6621367
dealII,gcc,mpx_no_narrow_bounds,1,1,0,2293511702,30230,3464871032,,183494,6.46996407,40702765715,79043,24544407042,,14304244596,20690988
dealII,gcc,mpx_no_narrow_bounds,1,2,0,6795615179,92447,10902080195,,765201,17.265768782,110010717962,203101,65518122127,,38812815636,63214637
dealII,gcc,mpx_no_narrow_bounds,1,3,0,38012941309,524398,60955998448,,5045317,87.259172431,550779050456,907036,330419390188,,193753286645,368187598
dealII,gcc,mpx_no_narrow_bounds,1,4,0,448752705310,5212177,532018611523,,60562116,896.14152445,5573121308783,9639859,3388269352239,,1866864201548,4166980282
dealII,gcc,mpx_no_narrow_bounds,1,0,0,786222428,11054,1104542037,,52114,2.462762782,15459936872,26815,9339986887,,5436138228,6316921
dealII,gcc,mpx_no_narrow_bounds,1,1,0,2292201014,29675,3472595032,,186403,6.467920452,40725512164,76765,24535674604,,14309236352,20581005
dealII,gcc,mpx_no_narrow_bounds,1,2,0,6823238960,90807,10860936679,,691777,17.302482885,110015250304,203103,65663563970,,38714845602,63522950
dealII,gcc,mpx_no_narrow_bounds,1,3,0,37917510784,524831,60936039099,,5003938,86.724530558,550478041914,926228,328453276637,,193788822176,367575663
dealII,gcc,mpx_no_narrow_bounds,1,4,0,448559074283,5201755,531899255889,,60191282,895.737433143,5572501378373,9678954,3386930323373,,1866810903541,4174537969
