name,compiler,type,threads,input,dtlb_stores,minor_faults,dtlb_store_misses,branch_misses,mpxerrors,branch_instructions,mpxbtnum,major_faults,cycles,dtlb_load_misses,time,dtlb_loads,instructions
linear_regression,safecode,native,1,native,9910743,8424,228,63139,,286265458,,0,1225133314,47195,0.333659887,564680611,4382258656
linear_regression,safecode,native,1,native,6759207,8422,236,62084,,289678004,,0,1217246318,45334,0.327843456,564381949,4386020978
linear_regression,safecode,native,1,native,15503304,8419,163,57412,,279266451,,0,1249764868,44868,0.335680647,566412255,4309532915
linear_regression,safecode,native,1,native,6769917,8418,228,61605,,289603741,,0,1218282404,45224,0.327002228,564204834,4385015119
linear_regression,safecode,native,1,native,6768014,8420,217,65441,,289643388,,0,1219449825,44923,0.327587431,564619693,4383317954
linear_regression,safecode,native,1,native,6716087,8424,250,61534,,289453479,,0,1207412619,45178,0.32923293,567883804,4369632485
linear_regression,safecode,native,1,native,13800419,8421,259,63357,,282271892,,0,1259031379,46404,0.333136365,564902026,4344488396
linear_regression,safecode,native,1,native,11143493,8418,229,64499,,285069658,,0,1220864898,47506,0.333605883,564777667,4368267958
linear_regression,safecode,native,1,native,15472667,8419,175,60819,,281153971,,0,1258763536,47037,0.335178787,563863623,4338370707
string_match,safecode,native,1,native,15575811,8420,356,61262589,,1983411791,,0,2996901519,135937,0.790156852,507635607,5089854340
string_match,safecode,native,1,native,15545818,8420,193,61301629,,1983886863,,0,2998648833,135204,0.793184564,505039210,5088772735
string_match,safecode,native,1,native,15441383,8419,240,61236900,,1972821879,,0,3001377836,135731,0.793983677,508082093,5081623309
string_match,safecode,native,1,native,15581898,8419,238,61109818,,1978987786,,0,3005056826,135837,0.793195519,504263295,5090864001
string_match,safecode,native,1,native,15517868,8420,232,61135652,,1979412932,,0,2997521421,135779,0.793393239,504350815,5084175636
string_match,safecode,native,1,native,15602281,8418,210,60743844,,1975637603,,0,2997311845,135861,0.79098319,510296319,5089243445
string_match,safecode,native,1,native,14998388,8421,188,61236360,,1974027154,,0,3004251961,135727,0.793106791,507688882,5089707454
string_match,safecode,native,1,native,15564575,8420,246,61257286,,1983505185,,0,3003148420,135907,0.792891145,504632434,5094420616
string_match,safecode,native,1,native,15530725,8418,168,60998396,,1974608197,,0,2994094635,135738,0.793758401,504346081,5078914750
string_match,safecode,native,1,native,15575106,8421,241,60995152,,1977937508,,0,3006686217,142716,0.793881035,503870804,5088859089
histogram,safecode,native,1,native,1438340502,21602,619,89762,,506813203,,0,2600009281,74997,0.687886286,2847259396,5298398012
histogram,safecode,native,1,native,1439480510,21603,631,86235,,501247562,,0,2596825830,73701,0.689459918,2847315565,5270903557
histogram,safecode,native,1,native,1449674191,21605,841,95307,,513107244,,0,2562942978,74285,0.686267833,2850564302,5305700943
histogram,safecode,native,1,native,1440800447,21606,802,87255,,502067168,,0,2595800561,74643,0.688704903,2845645581,5274517683
histogram,safecode,native,1,native,1441750676,21604,684,92522,,510252833,,0,2549643964,74944,0.68832058,2857736828,5291467361
histogram,safecode,native,1,native,1443841893,21600,650,90984,,508669153,,0,2603267813,75500,0.687883932,2851323325,5292212263
histogram,safecode,native,1,native,1433052437,21603,757,86692,,503808998,,0,2596365545,74311,0.69041791,2855927225,5275787731
histogram,safecode,native,1,native,1435690984,21601,727,88549,,501951834,,0,2592580052,75640,0.688301697,2845944956,5283623929
histogram,safecode,native,1,native,1446472606,21601,578,92010,,510323300,,0,2553244487,74676,0.687055161,2856087420,5291875936
histogram,safecode,native,1,native,1442472362,21601,793,90619,,507565942,,0,2595611984,75332,0.68526349,2850414363,5289895766
linear_regression,safecode,enabled,1,native,15350304,8435,252,63237,,287106357,,0,1301090210,46961,0.343435434,556043345,4384682804
linear_regression,safecode,enabled,1,native,15366415,8437,293,62049,,286790948,,0,1301735661,45049,0.343708512,556246954,4387759673
linear_regression,safecode,enabled,1,native,14244967,8438,257,65833,,290166536,,0,1301315986,44807,0.346658072,566054112,4385708663
linear_regression,safecode,enabled,1,native,15411691,8435,254,63196,,285979959,,0,1301653244,45010,0.343598116,557626316,4399849194
linear_regression,safecode,enabled,1,native,15410615,8437,321,63107,,286046713,,0,1300533550,47566,0.34347276,557868013,4400996795
linear_regression,safecode,enabled,1,native,15386478,8438,290,62517,,287502204,,0,1306154445,47142,0.346326274,552005381,4377798660
linear_regression,safecode,enabled,1,native,15460018,8435,311,60380,,282204501,,0,1300926689,45852,0.343655558,559033141,4411963655
linear_regression,safecode,enabled,1,native,15467059,8438,288,62437,,285283887,,0,1301916633,45313,0.34421487,558322809,4407912383
linear_regression,safecode,enabled,1,native,15279747,8435,264,63213,,289760459,,0,1303966114,45084,0.347303716,567097071,4383371585
linear_regression,safecode,enabled,1,native,15467016,8435,139,59577,,285270217,,0,1301556585,44608,0.343935353,558334008,4408657517
string_match,safecode,enabled,1,native,6796132,8433,158,58187577,,1972983935,,0,3036350509,119465,0.809613804,518881242,5070899708
string_match,safecode,enabled,1,native,6807111,8433,185,58247826,,1974524262,,0,3041959030,118913,0.806454665,518197777,5085159330
string_match,safecode,enabled,1,native,6786625,8434,164,58085365,,1975937057,,0,3043247697,119118,0.809892667,517084658,5079882232
string_match,safecode,enabled,1,native,6796999,8434,177,58071220,,1972044076,,0,3033911885,119226,0.808744228,517448555,5065350034
string_match,safecode,enabled,1,native,6815045,8436,286,58129366,,1970964497,,0,3036993641,119325,0.809297743,517838414,5071534152
string_match,safecode,enabled,1,native,6799625,8435,148,58130700,,1972528468,,0,3029703340,119325,0.808232923,518565627,5070812514
string_match,safecode,enabled,1,native,6776180,8434,161,58197679,,1973584267,,0,3027095536,119129,0.80925086,518890008,5056256400
string_match,safecode,enabled,1,native,6781235,8436,260,58155734,,1974167322,,0,3045774611,119475,0.806451859,518117204,5086010269
string_match,safecode,enabled,1,native,7521510,8435,257,58120845,,1976329968,,0,3034011735,119704,0.809159319,517257206,5068991080
string_match,safecode,enabled,1,native,6817654,8436,252,58056362,,1971509855,,0,3042295855,119048,0.80908651,517187272,5075710614
histogram,safecode,enabled,1,native,1442014055,21618,672,92657,,507003337,,0,2599331157,79142,0.686520966,2850307634,5288977454
histogram,safecode,enabled,1,native,1436233287,21618,679,91084,,504600320,,0,2607904282,73786,0.690965841,2853131165,5353017115
histogram,safecode,enabled,1,native,1432275915,21616,754,86622,,503076384,,0,2598536666,73765,0.690278376,2847005240,5286389434
histogram,safecode,enabled,1,native,1449147329,21614,615,96249,,513770316,,0,2563585117,74406,0.68605195,2850960309,5307451036
histogram,safecode,enabled,1,native,1430888029,21616,643,90771,,507820587,,0,2603749377,74482,0.689858199,2850338445,5370705198
histogram,safecode,enabled,1,native,1440482055,21615,607,90693,,502068446,,0,2594192503,74873,0.69053212,2850756818,5268204899
histogram,safecode,enabled,1,native,1441667952,21616,871,96449,,511974016,,0,2556307971,75202,0.687609959,2852308999,5301845533
histogram,safecode,enabled,1,native,1444975561,21617,904,94661,,509990100,,0,2562851138,73955,0.687833618,2850754034,5296208139
histogram,safecode,enabled,1,native,1437245015,21616,976,92031,,507751595,,0,2599785459,98014,0.689027978,2853394004,5289266793
histogram,safecode,enabled,1,native,1439979162,21616,884,90259,,502770419,,0,2599240360,75236,0.689501373,2845092303,5285097306
kmeans,clang,asan_no_quarantine,1,native,421209433,3754,41552,81712278,,89733761151,,0,121621471109,6127392,32.133245268,81856999354,518470199799
kmeans,clang,asan_no_quarantine,1,native,432950942,3754,45642,80793733,,89669662947,,0,121517431594,6284956,32.092927559,81944404932,518353710907
kmeans,clang,asan_no_quarantine,1,native,418006420,3754,39720,80804856,,89595174967,,0,121405019094,6315033,32.072166124,82089817184,518326223493
kmeans,clang,asan_no_quarantine,1,native,436298083,3754,44432,80152697,,89697151225,,0,121491827328,6389024,32.087169916,81878849502,518005079776
kmeans,clang,asan_no_quarantine,1,native,419036239,3754,41447,81472094,,89761955745,,0,121678004779,6244388,32.134659538,81789886484,518225005458
kmeans,clang,asan_no_quarantine,1,native,425806765,3755,21863,80438877,,89675013801,,0,120965055539,3179145,31.943024346,81944079890,517876679369
kmeans,clang,asan_no_quarantine,1,native,424956308,3755,20422,80798426,,89705194183,,0,120959622571,2672951,31.936892298,81881899078,518547566466
kmeans,clang,asan_no_quarantine,1,native,434064099,3755,17728,80613286,,89656139454,,0,120831283608,2380802,31.900689085,81940493617,517860129269
kmeans,clang,asan_no_quarantine,1,native,434424570,3755,15288,80875930,,89735828478,,0,120659257907,2041216,31.857777833,82001597162,517870416575
kmeans,clang,asan_no_quarantine,1,native,426751149,3754,26471,81026253,,89618928887,,0,120827917231,3539016,31.902957012,81930809988,518120934955
matrix_multiply,clang,asan_no_quarantine,1,native,7266149588,3813,1027,34598124,,20801173836,,0,32968218290,429105,8.713621399,26557402711,104557221485
matrix_multiply,clang,asan_no_quarantine,1,native,7257854882,3813,28285,34577549,,20809201091,,0,33052752785,419730,8.729762693,26530514088,104679498858
matrix_multiply,clang,asan_no_quarantine,1,native,7257148493,3813,23813,34528167,,20794090108,,0,33074206988,423401,8.734308476,26534903614,104671864418
matrix_multiply,clang,asan_no_quarantine,1,native,7269452757,3813,28183,34629750,,20807066936,,0,32959826689,430717,8.709847449,26575906671,104621933804
matrix_multiply,clang,asan_no_quarantine,1,native,7268424362,3813,28069,34624314,,20798297111,,0,32969364979,409592,8.707644638,26570299962,104580540257
matrix_multiply,clang,asan_no_quarantine,1,native,7264161244,3813,1181,34588389,,20793711365,,0,32967853023,429238,8.718218161,26551234269,104513457889
matrix_multiply,clang,asan_no_quarantine,1,native,7256604255,3813,1154,34571405,,20796522547,,0,33042118502,423360,8.726392703,26533911395,104652533112
matrix_multiply,clang,asan_no_quarantine,1,native,7260083721,3813,28194,34578491,,20806501395,,0,33073494377,421961,8.734168237,26562788775,104626384136
matrix_multiply,clang,asan_no_quarantine,1,native,7260823589,3813,28261,34586884,,20813564322,,0,33190052446,413489,8.765109103,26552048470,104659596003
matrix_multiply,clang,asan_no_quarantine,1,native,7269209469,3813,13462,34613947,,20797959508,,0,33077993409,410052,8.743142701,26561951079,104611972535
word_count,clang,asan_no_quarantine,1,native,64388910748,32892,105028,184253352,,72347863005,,0,95318156909,87539546,25.167747713,71637514658,358847477770
word_count,clang,asan_no_quarantine,1,native,64679228636,32892,105336,185937485,,72130462058,,0,95298572101,87201740,25.183992128,71648428024,358183594860
word_count,clang,asan_no_quarantine,1,native,64482831559,32892,99443,185413694,,72220147928,,0,95300575730,87201551,25.177666733,71678389989,358251978239
word_count,clang,asan_no_quarantine,1,native,64359485814,32892,110889,184756987,,72298719695,,0,95323401406,87391389,25.168403649,71634035343,358765755641
word_count,clang,asan_no_quarantine,1,native,64326059655,32892,106529,184430529,,72248332736,,0,95289943917,87400112,25.162258635,71760438264,358325844696
word_count,clang,asan_no_quarantine,1,native,64430604910,32892,131376,183988097,,72265004010,,0,95339792597,86927397,25.177836448,71833335787,358200189724
word_count,clang,asan_no_quarantine,1,native,64447763544,32892,107501,184328164,,72220197923,,0,95350677690,86694657,25.178676215,71830030931,358165089339
word_count,clang,asan_no_quarantine,1,native,64484387732,32892,139123,185633273,,72309581244,,0,95265007505,87786042,25.164626559,71627587372,358968442549
word_count,clang,asan_no_quarantine,1,native,64639774333,32892,106734,186630529,,72170396439,,0,95291348717,87649100,25.157095232,71504260517,359223380721
word_count,clang,asan_no_quarantine,1,native,64507573236,32892,105834,186301535,,72268132883,,0,95276294329,87797003,25.163540099,71574537551,359145989116
string_match,clang,asan_no_quarantine,1,native,11448703,25345,287,53888871,,2138350149,,0,3504629125,202711,0.927626223,1010385949,8306168986
string_match,clang,asan_no_quarantine,1,native,12494498,25345,333,54039206,,2139239930,,0,3509610291,202877,0.928067914,1012448431,8292782642
string_match,clang,asan_no_quarantine,1,native,12427933,25345,321,53927681,,2138706277,,0,3511008787,203337,0.925761376,1008373291,8313936139
string_match,clang,asan_no_quarantine,1,native,13290115,25345,301,54046588,,2137971225,,0,3505677721,202969,0.926851313,1010003849,8303585886
string_match,clang,asan_no_quarantine,1,native,13514763,25345,268,53953540,,2137853187,,0,3509390263,202639,0.927309798,1008367625,8303152061
string_match,clang,asan_no_quarantine,1,native,14136578,25345,394,54037161,,2140283976,,0,3511300945,201363,0.926897809,1004009455,8316239068
string_match,clang,asan_no_quarantine,1,native,14866092,25345,342,54143915,,2144905843,,0,3511864638,200795,0.926974383,1004810760,8320911975
string_match,clang,asan_no_quarantine,1,native,11212529,25345,315,53893479,,2140330832,,0,3507231477,202425,0.927005826,1009765466,8310004363
string_match,clang,asan_no_quarantine,1,native,11868767,25345,496,53919073,,2137536945,,0,3504787075,203295,0.927023862,1010575257,8301522295
string_match,clang,asan_no_quarantine,1,native,12892971,25345,283,53935294,,2137282986,,0,3503964767,203826,0.926779593,1009345299,8303266628
histogram,clang,asan_no_quarantine,1,native,1448299604,64887,874,137141,,3312863129,,0,5508149508,270072,1.455014803,5653779027,21237625149
histogram,clang,asan_no_quarantine,1,native,1449998763,64887,1015,134212,,3322037391,,0,5522742104,269270,1.459550176,5657231989,21349056212
histogram,clang,asan_no_quarantine,1,native,1447220757,64887,727,138483,,3310883953,,0,5501105055,267689,1.457059044,5661713893,21212038660
histogram,clang,asan_no_quarantine,1,native,1449732852,64887,821,142355,,3317621473,,0,5475420292,268037,1.454185706,5673923050,21219542377
histogram,clang,asan_no_quarantine,1,native,1448172608,64887,849,137168,,3329201249,,0,5523808776,266206,1.458328404,5652557406,21413164973
histogram,clang,asan_no_quarantine,1,native,1449656991,64887,689,143366,,3314863160,,0,5463490376,267951,1.453950329,5679241160,21189860076
histogram,clang,asan_no_quarantine,1,native,1446641302,64887,898,135495,,3312007439,,0,5489813355,267318,1.456563787,5666825466,21201490163
histogram,clang,asan_no_quarantine,1,native,1446098725,64887,846,137990,,3314952277,,0,5498589111,270664,1.4548651,5662716679,21214598947
histogram,clang,asan_no_quarantine,1,native,1447238413,64887,731,137733,,3314917926,,0,5503431565,266801,1.455917378,5656721185,21229122661
histogram,clang,asan_no_quarantine,1,native,1449613904,64887,768,140319,,3313328632,,0,5508475848,271006,1.453244594,5662056878,21210305856
pca,clang,asan_no_quarantine,1,native,127656394,25592,4537778,4975435,,15451799754,,0,31899114413,6786430,8.430052807,20567123753,129424967665
pca,clang,asan_no_quarantine,1,native,126406754,25592,4527103,4976881,,15448940611,,0,32018202196,6783783,8.45393837,20569750470,129476308270
pca,clang,asan_no_quarantine,1,native,129057390,25592,4534153,4959185,,15452139946,,0,31991001494,6786659,8.442137637,20561049650,129427600615
pca,clang,asan_no_quarantine,1,native,126269319,25592,4539528,4967960,,15449645625,,0,32015819377,6790082,8.451758272,20552670130,129515968602
pca,clang,asan_no_quarantine,1,native,131138192,25592,4532306,4944774,,15457939309,,0,31975271478,6778865,8.437654596,20570678894,129449933650
pca,clang,asan_no_quarantine,1,native,130499778,25592,4540275,4945445,,15435880252,,0,31994797173,6786788,8.44197584,20545312122,129424920946
pca,clang,asan_no_quarantine,1,native,121658310,25592,4517051,4965044,,15443187099,,0,31996064716,6790933,8.445239234,20579120279,129357371653
pca,clang,asan_no_quarantine,1,native,130888917,25592,4540686,4949372,,15436763213,,0,31995084622,6779679,8.44093562,20547835280,129430085740
pca,clang,asan_no_quarantine,1,native,126342694,25592,4525770,4967225,,15445638938,,0,32011277805,6785947,8.451913461,20576390086,129395125354
pca,clang,asan_no_quarantine,1,native,131016593,25592,4537084,4938723,,15438764989,,0,31986779416,6781848,8.440085086,20555259423,129400701623
linear_regression,clang,asan_no_quarantine,1,native,17711401,25342,380,93089,,838803484,,0,1898407634,142634,0.501224992,1103330725,8015053687
linear_regression,clang,asan_no_quarantine,1,native,17582458,25342,351,92888,,837861498,,0,1900724254,141705,0.504842552,1105085735,7898071774
linear_regression,clang,asan_no_quarantine,1,native,17757074,25342,355,91785,,840619883,,0,1898991519,142774,0.500849655,1103721255,8038147209
linear_regression,clang,asan_no_quarantine,1,native,17698815,25342,370,90977,,841042633,,0,1902980652,142559,0.503141268,1101190387,7975991872
linear_regression,clang,asan_no_quarantine,1,native,17710115,25342,372,92813,,837679214,,0,1902637662,138819,0.502116521,1102980916,8003893581
linear_regression,clang,asan_no_quarantine,1,native,17606789,25342,323,92959,,836446169,,0,1896343094,144225,0.504222549,1102453137,7893229604
linear_regression,clang,asan_no_quarantine,1,native,17597402,25342,434,93272,,840717662,,0,1903757623,141507,0.502054577,1102286055,7946246099
linear_regression,clang,asan_no_quarantine,1,native,17636559,25342,312,89539,,841310181,,0,1904279295,142994,0.503427978,1100394531,7965714285
linear_regression,clang,asan_no_quarantine,1,native,17667616,25342,307,90343,,842220858,,0,1903810065,138385,0.502275086,1102399015,7974042795
linear_regression,clang,asan_no_quarantine,1,native,17688964,25342,275,91391,,840429860,,0,1899428645,141167,0.5040451,1104125761,7953799129
