name,compiler,type,threads,input,instructions,mpxerrors,branch_misses,major_faults,cycles,dtlb_loads,dtlb_load_misses,dtlb_store_misses,branch_instructions,time,dtlb_stores,minor_faults,mpxbtnum
linear_regression,safecode,native,1,4,9863560186,,81721,0,2657015488,2629724400,63790,637,458616496,0.729219517,2176998546,13410,
linear_regression,safecode,native,1,0,262925055,,37424,0,37222957,176744028,5604,57,24838238,0.053307401,127646004,1048,
linear_regression,safecode,native,1,1,1085628437,,44779,0,245030494,320407426,9164,46,53708044,0.094576981,230589191,1829,
linear_regression,safecode,native,1,2,2217672002,,50173,0,641383817,624488171,18720,199,107266608,0.186024057,530137012,3482,
linear_regression,safecode,native,1,3,4765330780,,62916,0,1345950615,1313981388,34089,411,220623518,0.367180896,1063570898,6791,
linear_regression,safecode,native,1,4,10014138662,,71933,0,2719653690,2616743810,63520,639,450529982,0.732330168,2145395446,13412,
linear_regression,safecode,native,1,0,295252981,,35415,0,38132692,176752105,5524,83,26331910,0.051047039,128831681,1049,
linear_regression,safecode,native,1,1,1030906183,,40747,0,237117580,330348468,9890,58,53224817,0.095087704,222559985,1825,
linear_regression,safecode,native,1,2,2278439557,,49206,0,592192840,656997338,18549,207,109149697,0.185885189,510367411,3480,
linear_regression,safecode,native,1,3,4727939313,,61654,0,1291808700,1316944120,35747,417,221285432,0.370312556,1056909496,6793,
linear_regression,safecode,native,1,4,9886329017,,82672,0,2617263156,2629727305,63457,680,457068175,0.72901284,2162649874,13412,
string_match,safecode,enabled,1,0,522558959,,6102360,0,259995977,55419078,15197,27,199868757,0.08978034,2060701,1064,
string_match,safecode,enabled,1,1,986712591,,11615284,0,510958099,100621410,27462,68,391348111,0.165218954,3501790,1841,
string_match,safecode,enabled,1,2,2069205801,,23645035,0,1179072574,208427823,53965,153,788505196,0.326748139,2740171,3495,
string_match,safecode,enabled,1,3,4062664390,,46554830,0,2409370775,412567745,106756,361,1551276941,0.652853469,5492009,6811,
string_match,safecode,enabled,1,4,8244610533,,94087423,0,4796298356,826079720,210546,673,3139391381,1.299508094,10935268,13431,
string_match,safecode,enabled,1,0,366929774,,6107421,0,153950900,56481435,15882,131,182102562,0.089180601,2102091,1063,
string_match,safecode,enabled,1,1,907037033,,11616940,0,566595859,105162781,29406,98,369325435,0.164485024,1354355,1841,
string_match,safecode,enabled,1,2,2009914128,,23416477,0,1154542673,204601466,53673,186,776246985,0.328852452,4855382,3498,
string_match,safecode,enabled,1,3,4087275171,,47196089,0,2385237505,414780620,105448,305,1569325792,0.649384117,5459899,6807,
string_match,safecode,enabled,1,4,8281761707,,94728797,0,4789735322,827605096,210673,629,3149244738,1.301977567,10896574,13430,
string_match,safecode,enabled,1,0,470438599,,6288323,0,249110827,56557540,15302,19,197965353,0.089294123,2338003,1065,
string_match,safecode,enabled,1,1,977800033,,11473341,0,594400110,100921384,28015,83,380279533,0.164906386,1345115,1840,
string_match,safecode,enabled,1,2,2001616624,,23134055,0,1150947650,203554272,53679,161,775215641,0.326683167,6508825,3497,
string_match,safecode,enabled,1,3,4069948640,,46987940,0,2373485464,407417872,107225,425,1563438128,0.652262986,12527729,6807,
string_match,safecode,enabled,1,4,8348348505,,94252049,0,4867761921,813659669,209162,612,3159184117,1.299162573,25050655,13431,
string_match,safecode,enabled,1,0,337112336,,6089427,0,229759371,56609370,16596,129,170054437,0.089240917,1882576,1061,
string_match,safecode,enabled,1,1,922126886,,11265260,0,573556229,104433134,26906,105,365270022,0.164808516,1380461,1844,
string_match,safecode,enabled,1,2,2088571256,,23372324,0,1196419848,208328719,53924,183,787414102,0.330703259,2704666,3499,
string_match,safecode,enabled,1,3,4089164787,,46922494,0,2395164740,413137749,105513,404,1560508165,0.649404583,5448743,6806,
string_match,safecode,enabled,1,4,8363847971,,94826314,0,4858774838,825060961,210405,646,3170965374,1.30146909,24905608,13433,
string_match,safecode,enabled,1,0,404173546,,5988712,0,259548516,56345300,14806,93,180197630,0.089142661,2014087,1062,
string_match,safecode,enabled,1,1,924704252,,11851752,0,527860548,105147789,28146,75,377478727,0.164746859,3407702,1840,
string_match,safecode,enabled,1,2,2025601223,,23325677,0,1141033119,207978495,55699,216,784294521,0.326834188,2732328,3495,
string_match,safecode,enabled,1,3,4051828845,,47097921,0,2417464687,403417052,107099,447,1551435147,0.652558321,12625800,6805,
string_match,safecode,enabled,1,4,8250774173,,95062711,0,4802447434,810561913,210459,716,3149129346,1.298669523,25370132,13429,
string_match,safecode,enabled,1,0,363298652,,6099652,0,152352426,56477825,15780,86,180317648,0.088823932,2067222,1063,
string_match,safecode,enabled,1,1,978299635,,11805763,0,519905173,103847767,26473,85,386252161,0.164967047,1349264,1842,
string_match,safecode,enabled,1,2,2027320264,,23606344,0,1143225941,207955417,53863,124,788262222,0.329516928,6539303,3500,
string_match,safecode,enabled,1,3,4167566962,,46765151,0,2422880419,404502146,106064,356,1576527252,0.64951459,5457172,6809,
string_match,safecode,enabled,1,4,8333458322,,95190760,0,4847790319,809457052,209967,675,3158951175,1.302015848,25082135,13430,
string_match,safecode,enabled,1,0,413604300,,5802325,0,265246045,53251872,16311,111,178512344,0.088575757,1787559,1062,
string_match,safecode,enabled,1,1,969054313,,11817275,0,566225434,105056033,27747,111,382855774,0.166377715,3373579,1841,
string_match,safecode,enabled,1,2,2010975651,,23743665,0,1127420857,208200615,54721,242,786626345,0.329464414,6457403,3496,
string_match,safecode,enabled,1,3,4107609817,,47306084,0,2360283879,415800518,106697,437,1576041385,0.652244331,5465297,6810,
string_match,safecode,enabled,1,4,8316283394,,94695259,0,4841582237,828443008,211213,803,3165263636,1.299420929,25178735,13433,
string_match,safecode,enabled,1,0,517157436,,6224726,0,259392276,52478800,14377,119,201987348,0.089517752,1834594,1062,
string_match,safecode,enabled,1,1,904220451,,11754281,0,564646420,104801269,27987,89,371332664,0.167887864,1361121,1843,
string_match,safecode,enabled,1,2,1981044174,,23580927,0,1121309572,208208594,54220,197,777324489,0.326857279,2713749,3499,
string_match,safecode,enabled,1,3,4127210518,,47280675,0,2366400337,415941887,106710,313,1576109660,0.652118657,5471578,6807,
string_match,safecode,enabled,1,4,8300369415,,94053409,0,4838425953,823262738,211842,783,3145640014,1.299203919,25314236,13429,
string_match,safecode,enabled,1,0,453221275,,6294990,0,237048378,56300317,15305,55,190319631,0.089527109,2188382,1065,
string_match,safecode,enabled,1,1,984886834,,11541395,0,599837236,100807208,28177,79,383816473,0.164752408,1328460,1843,
string_match,safecode,enabled,1,2,2057180880,,22804002,0,1163553202,203913503,54150,218,769544270,0.326369418,6507786,3496,
string_match,safecode,enabled,1,3,4135948030,,46675836,0,2403400766,409705805,109809,263,1580477177,0.653104389,12646624,6807,
string_match,safecode,enabled,1,4,8342441958,,94099786,0,4864840565,811091995,209330,714,3152299806,1.298678082,25171821,13431,
string_match,safecode,enabled,1,0,455241197,,6335917,0,198751604,56409914,15787,12,198679823,0.089364025,2536895,1064,
string_match,safecode,enabled,1,1,1038844933,,11367816,0,593577201,103844598,27752,63,388842517,0.168291666,1362961,1842,
string_match,safecode,enabled,1,2,2009187608,,23568553,0,1135415252,208343990,54398,170,777075883,0.326290334,2752777,3496,
string_match,safecode,enabled,1,3,4088084389,,47416904,0,2374718015,412299309,105099,304,1570250144,0.653479561,12696574,6807,
string_match,safecode,enabled,1,4,8293040305,,94549259,0,4836560412,821633755,210887,487,3149389583,1.299357754,25062959,13431,
linear_regression,safecode,enabled,1,0,588757304,,39000,0,122784171,176015812,5514,81,30478733,0.051234317,128663769,1062,
linear_regression,safecode,enabled,1,1,1158849074,,51137,0,268277449,321522568,8088,123,56905507,0.094862969,227426901,1842,
linear_regression,safecode,enabled,1,2,2292703074,,58616,0,601788601,632909340,19755,140,109879884,0.185654768,521924600,3498,
linear_regression,safecode,enabled,1,3,4955916975,,65209,0,1332802382,1312642211,34239,401,225010393,0.371799717,1073350713,6809,
linear_regression,safecode,enabled,1,4,9898868985,,82060,0,2626506042,2630529535,63229,715,461045380,0.731254011,2181466699,13432,
linear_regression,safecode,enabled,1,0,473518412,,38954,0,65389962,176853850,5476,0,29255342,0.051218152,136915473,1063,
linear_regression,safecode,enabled,1,1,1074932291,,48149,0,301233141,319374391,10160,62,51986606,0.098876004,277626785,1840,
linear_regression,safecode,enabled,1,2,2343674103,,54967,0,637503157,643324811,17896,128,107431066,0.185940934,523387060,3495,
linear_regression,safecode,enabled,1,3,4731321254,,69549,0,1296304709,1313760636,34566,349,228235890,0.367310755,1090200339,6806,
linear_regression,safecode,enabled,1,4,9890380212,,73253,0,2703574697,2619465407,61950,663,452969351,0.732389397,2137719182,13433,
linear_regression,safecode,enabled,1,0,177677763,,38816,0,66548265,176855538,6020,21,22371744,0.051330779,113253235,1064,
linear_regression,safecode,enabled,1,1,783433729,,43461,0,251567803,329427731,10099,153,48516321,0.094379625,250619609,1841,
linear_regression,safecode,enabled,1,2,2355249079,,59217,0,685336171,643328964,18121,119,114605272,0.197806404,537339312,3495,
linear_regression,safecode,enabled,1,3,4575334779,,64739,0,1362746617,1307934738,35487,240,216342913,0.386379881,1055739967,6805,
linear_regression,safecode,enabled,1,4,9493011461,,83326,0,2669214360,2607428995,62957,593,438462840,0.729533992,2166145056,13429,
linear_regression,safecode,enabled,1,0,561555175,,39148,0,88586177,176840901,5653,0,30356926,0.051346231,121796327,1062,
linear_regression,safecode,enabled,1,1,659464359,,45462,0,196068748,329738635,10928,54,47939422,0.096473292,267196074,1844,
linear_regression,safecode,enabled,1,2,2310979803,,54827,0,604654840,647406372,17355,179,112057755,0.185936606,537453526,3496,
linear_regression,safecode,enabled,1,3,4736219774,,66916,0,1296484425,1314401936,34680,278,228412456,0.366907736,1090641834,6808,
linear_regression,safecode,enabled,1,4,10053842757,,78420,0,2742948856,2603651485,62611,632,452039691,0.734482188,2151249714,13427,
linear_regression,safecode,enabled,1,0,506585986,,38879,0,113091736,176854608,5470,17,29240567,0.05129478,132196268,1065,
linear_regression,safecode,enabled,1,1,950110046,,46046,0,227074975,330287899,9395,32,51788611,0.09453477,232250271,1842,
linear_regression,safecode,enabled,1,2,2202384975,,55380,0,596796546,645383834,19581,210,110186051,0.185835634,521270640,3497,
linear_regression,safecode,enabled,1,3,4953818764,,61294,0,1326194744,1316819458,33894,349,224804196,0.369018453,1067789827,6807,
linear_regression,safecode,enabled,1,4,9830233026,,76473,0,2680396269,2596429622,63444,725,446762960,0.729251371,2164838206,13427,
linear_regression,safecode,enabled,1,0,507156984,,38097,0,117837222,176853891,5586,28,29196272,0.051268355,122932808,1067,
linear_regression,safecode,enabled,1,1,810450514,,47965,0,227417737,318233777,10386,66,49863288,0.094950391,247451930,1843,
linear_regression,safecode,enabled,1,2,2051489297,,55822,0,532525405,658363573,19499,127,104913787,0.191046559,531970014,3497,
linear_regression,safecode,enabled,1,3,4860082933,,61517,0,1337069570,1291704535,33573,424,221928541,0.366778338,1083480250,6807,
linear_regression,safecode,enabled,1,4,9822403874,,84864,0,2619233388,2621988993,63548,532,459266243,0.73492485,2201071666,13430,
linear_regression,safecode,enabled,1,0,534201367,,38281,0,110839163,176856316,5463,12,30225914,0.051339174,123081590,1065,
linear_regression,safecode,enabled,1,1,970226674,,42563,0,260218734,330384335,9517,160,49331814,0.094616168,234032768,1844,
linear_regression,safecode,enabled,1,2,2378495695,,52903,0,619088687,656453381,18697,172,112077638,0.185834971,518544072,3496,
linear_regression,safecode,enabled,1,3,4981954374,,63902,0,1330020550,1313284878,33968,368,226309003,0.367190558,1072779956,6809,
linear_regression,safecode,enabled,1,4,9687090134,,88747,0,2668020841,2636339601,63008,525,453847677,0.73604031,2183275175,13430,
linear_regression,safecode,enabled,1,0,524888082,,39261,0,64319329,176858392,5441,0,30506471,0.05165106,124816159,1067,
linear_regression,safecode,enabled,1,1,1001930182,,44975,0,229306641,330443310,9843,46,51250942,0.095165582,234283481,1845,
linear_regression,safecode,enabled,1,2,2335530209,,57232,0,565736803,654361850,18701,92,112723672,0.187826077,537492225,3498,
linear_regression,safecode,enabled,1,3,4924220471,,70551,0,1279321857,1310289862,33076,232,231570994,0.367285851,1091435668,6806,
linear_regression,safecode,enabled,1,4,9909571461,,84445,0,2626802934,2631795935,63910,669,460281011,0.732390402,2186888290,13430,
linear_regression,safecode,enabled,1,0,561164650,,39157,0,111860873,176850491,5535,10,29375472,0.051110355,118822341,1065,
linear_regression,safecode,enabled,1,1,927204686,,47428,0,215311948,330537896,9902,34,52358816,0.094332948,238626953,1841,
linear_regression,safecode,enabled,1,2,2196338804,,55650,0,595221059,644685125,19626,219,110475883,0.186055951,527559801,3498,
linear_regression,safecode,enabled,1,3,4825052556,,68771,0,1357433847,1313794659,34006,284,221525466,0.366954245,1072263390,6810,
linear_regression,safecode,enabled,1,4,9742283480,,79260,0,2577843773,2629936562,63854,674,457053135,0.73224138,2198380588,13432,
linear_regression,safecode,enabled,1,0,531630068,,39364,0,73331073,176855217,5638,0,29294816,0.051118352,125726983,1064,
linear_regression,safecode,enabled,1,1,969979068,,44417,0,258863330,330427276,9584,186,49306368,0.094536648,232866141,1840,
linear_regression,safecode,enabled,1,2,2216440092,,56738,0,595554452,646057837,19579,187,109393736,0.185806129,532224738,3497,
linear_regression,safecode,enabled,1,3,4970365796,,68743,0,1356460632,1312526139,32613,358,233068078,0.372220378,1056055006,6806,
linear_regression,safecode,enabled,1,4,9887823016,,77149,0,2716376446,2663374344,63077,674,457576753,0.734174395,2136018144,13432,
word_count,softbound,native,1,0,1884681642,,10058681,0,1673599423,447081355,61680,17220,258889563,0.462222739,297566698,4617,
word_count,softbound,native,1,1,8601785996,,58252244,0,10448060546,1955643981,1005883,44932,1369312451,2.78620868,996782907,16570,
word_count,softbound,native,1,2,18787354194,,125843220,0,25815363727,4361716994,7283497,91822,2988120545,6.946843763,2323465009,31702,
word_count,softbound,native,1,3,37384389783,,254800202,0,57422722727,8836949755,30745798,270010,5895909834,15.93823589,4532996047,59626,
word_count,softbound,native,1,4,76615416881,,520688388,0,125150819506,17758590466,102654836,1005014,12173412533,36.309752235,9040709022,115007,
word_count,softbound,native,1,0,1883871231,,9799915,0,1682819751,443147149,27726,19230,286102627,0.458103694,289238578,4617,
word_count,softbound,native,1,1,8392394516,,57575635,0,10316519557,2005325927,1177972,29587,1322078813,2.776078404,1017024917,16572,
word_count,softbound,native,1,2,18427253248,,124037773,0,25882215616,4410718284,6796380,93112,2908907443,6.972243831,2265099561,31305,
word_count,softbound,native,1,3,37642557852,,255345507,0,57215575595,8778623564,31328017,245784,6027791525,15.910723817,4544552544,59613,
word_count,softbound,native,1,4,76346559889,,525709227,0,125110097212,17856493861,102047161,864007,12250310583,36.395437732,9260573854,114858,
word_count,softbound,native,1,0,1718982906,,10724384,0,1540989727,482425722,63150,7415,272716033,0.463534651,296028130,4645,
word_count,softbound,native,1,1,8571001735,,56041803,0,10378942387,1982840577,1023770,48413,1356455894,2.775093647,931769205,16571,
word_count,softbound,native,1,2,18477391273,,126396715,0,25905629243,4411883552,6453090,97901,2961355761,6.977107445,2309076373,31308,
word_count,softbound,native,1,3,37868403764,,253706543,0,57281553777,8761720789,31358874,265640,6022533721,15.940951526,4470145505,59799,
word_count,softbound,native,1,4,76341708116,,516883446,0,125166914012,17898457846,102514855,902417,12187921562,36.736259036,9014054907,114632,
word_count,softbound,native,1,0,1822530630,,9981904,0,1620933870,450426883,62883,15298,273306554,0.463783143,290802223,4615,
word_count,softbound,native,1,1,8542853207,,57338899,0,10333478960,1969604834,1235388,35833,1362075199,2.777523316,1058616971,16498,
word_count,softbound,native,1,2,18773305258,,124916137,0,25815370741,4370985187,7259837,80398,2992135615,6.983322633,2262291528,31298,
word_count,softbound,native,1,3,37603925914,,253664869,0,57322813101,8825516722,30936430,246066,6033424824,16.019332105,4452488451,59596,
word_count,softbound,native,1,4,76466267699,,525330304,0,125541051813,17899083144,102053904,923345,12219529217,36.61929087,9055785113,114763,
word_count,softbound,native,1,0,1696774395,,10416508,0,1576822559,482015543,61660,7133,282850381,0.460323743,272976675,4602,
word_count,softbound,native,1,1,8288343697,,57341383,0,10269983735,2036339480,1177790,31167,1322381327,2.778653032,1014862310,16556,
word_count,softbound,native,1,2,18389532563,,125432678,0,25937631576,4399298565,6627334,88774,2934813297,6.985427396,2241320374,31316,
word_count,softbound,native,1,3,37764425937,,255851390,0,57433474291,8797797335,31477545,240580,6022141423,15.977875107,4531367829,60004,
word_count,softbound,native,1,4,76499484829,,519306450,0,125172321869,17937135861,102171516,922265,12257970283,36.469727109,9295355785,114423,
word_count,softbound,native,1,0,1792582514,,10140201,0,1628643684,480121668,62220,6187,283642119,0.463520019,278829491,4604,
word_count,softbound,native,1,1,8462081343,,57772054,0,10369681141,2009239066,997304,27590,1372377102,2.777706659,995292088,16478,
word_count,softbound,native,1,2,18477038037,,124721109,0,25871004309,4383356210,6863763,102685,2951700650,6.979228161,2304435174,31717,
word_count,softbound,native,1,3,37430631636,,254346949,0,57306982689,8873010376,30683879,268221,5993129243,15.979310307,4489360434,59987,
word_count,softbound,native,1,4,76711907503,,519950243,0,125228731070,17883392458,102944390,950976,12222333436,36.826584161,9118374965,115151,
word_count,softbound,native,1,0,1735528612,,10502768,0,1620266066,485679890,60396,7517,253288687,0.463795599,287174882,4604,
word_count,softbound,native,1,1,8572893208,,57286064,0,10358453477,2001048986,889209,40289,1372548833,2.778289612,971123783,16572,
word_count,softbound,native,1,2,18460932799,,124088072,0,25879268223,4408622556,6783943,96563,2937663357,6.988297048,2294914269,31717,
word_count,softbound,native,1,3,37946866761,,254757052,0,57332249560,8806661570,31359136,235236,6037914587,16.008102395,4538640097,59887,
word_count,softbound,native,1,4,76549060226,,521862948,0,125196700165,17872848760,102356400,889914,12180192903,36.541089918,9153030040,114543,
word_count,softbound,native,1,0,1761621380,,10090710,0,1641932312,475796608,62044,6166,287810602,0.466287605,273793823,4620,
word_count,softbound,native,1,1,8330075034,,58406866,0,10363360256,1992806334,1023995,29529,1363184076,2.7706257,1003472264,16573,
word_count,softbound,native,1,2,18599896808,,124317541,0,25876929349,4384347478,6791075,91534,2940992543,6.976089501,2230181222,31717,
word_count,softbound,native,1,3,37365324188,,253917802,0,57214114035,8878415409,30307737,256090,5940993820,15.915914127,4495155833,59242,
word_count,softbound,native,1,4,76596565486,,517713789,0,125125781880,17751148909,101914824,789871,12176841605,36.530818991,9066275213,115395,
word_count,softbound,native,1,0,1807199800,,9848478,0,1666769779,441288401,59048,19321,249178299,0.461008795,300981162,4559,
word_count,softbound,native,1,1,8368395145,,55851127,0,10395250089,2032048226,1167675,33800,1335190845,2.788959229,1018837975,16572,
word_count,softbound,native,1,2,18679149067,,124885949,0,25777300142,4349125102,7179120,84278,2991404522,6.970434085,2394015152,31591,
word_count,softbound,native,1,3,37753110770,,256272472,0,57239378997,8774476027,31053859,258237,6015005524,16.071406319,4564932075,59286,
word_count,softbound,native,1,4,76653899002,,523296320,0,125143355630,17813627616,102528080,863241,12186082568,36.803800319,9126441188,115120,
word_count,softbound,native,1,0,1859423737,,10038793,0,1689481866,441920069,61590,18489,255054283,0.460261968,293778210,4606,
word_count,softbound,native,1,1,8409066229,,56973408,0,10339684550,2002105635,1151000,43127,1317370720,2.778160058,1046002673,16571,
word_count,softbound,native,1,2,18389237247,,123774392,0,25757987248,4454912088,6959156,75346,2898148413,6.9699042,2336522276,31717,
word_count,softbound,native,1,3,37849186246,,256686877,0,57290256175,8835619639,31582237,253262,6061020644,15.968831214,4486162412,60019,
word_count,softbound,native,1,4,76726569415,,518578889,0,125151056147,17728354368,102017050,927530,12189989163,36.538935287,8954489979,115119,
pca,softbound,native,1,0,507625142,,138965,0,152738004,102854535,2475,17,48803532,0.056491653,988725,1235,
pca,softbound,native,1,1,3007500222,,403362,0,1048228780,471372850,13193,144081,124109724,0.28786506,32262824,2938,
pca,softbound,native,1,2,11762762288,,1353467,0,4303376459,1815467945,64952,1032300,496295782,1.151821055,43433202,6790,
pca,softbound,native,1,3,45853154245,,4735868,0,17302598279,6727249884,268963,4687992,1822227333,4.582976438,108797041,17795,
pca,softbound,native,1,4,184913984463,,19143535,0,69272592087,27605019924,1087120,18053564,6984849101,18.315219647,261646332,52993,
pca,softbound,native,1,0,541974899,,167361,0,168057209,100489487,2702,34,48380513,0.058246702,1207174,1236,
pca,softbound,native,1,1,2876302493,,442441,0,1043095176,511934224,14040,126878,139072629,0.28110009,26476121,2935,
pca,softbound,native,1,2,11967409168,,1383055,0,4289113259,1741497081,52053,1041658,523262819,1.144975607,43656429,6790,
pca,softbound,native,1,3,46068426363,,4997321,0,17325152030,6961475129,262800,4386533,1883665887,4.596471141,100049994,17797,
pca,softbound,native,1,4,184392471060,,18821117,0,69325488787,27553696816,1051179,18125058,7137596067,18.328582213,249004508,52997,
pca,softbound,native,1,0,391704550,,139454,0,141005332,102285944,2347,3,38293822,0.058256734,322462,1237,
pca,softbound,native,1,1,2984847795,,420269,0,1075844031,479338816,13919,120666,136512902,0.286215209,24198863,2935,
pca,softbound,native,1,2,11776023125,,1381997,0,4284714882,1680670435,62394,1020635,513858578,1.149506127,45183691,6789,
pca,softbound,native,1,3,46786473233,,4956621,0,17229059150,6851990389,250330,4357938,1859528231,4.585880027,101201595,17826,
pca,softbound,native,1,4,182674662245,,19109242,0,69366225477,28013502195,1275192,17660235,7107361616,18.33968235,255096423,53020,
pca,softbound,native,1,0,543038187,,137396,0,149383381,98814283,2810,13,48094468,0.056269972,2212119,1239,
pca,softbound,native,1,1,2794441859,,409395,0,1017923107,468860137,14294,136323,125106027,0.282233116,34354197,2936,
pca,softbound,native,1,2,11306901819,,1346095,0,4301045431,1759091525,63496,1077581,482107212,1.153133163,43903568,6791,
pca,softbound,native,1,3,46751381112,,4887773,0,17327491119,6900242756,257969,4575686,1852708155,4.593809042,107026141,17797,
pca,softbound,native,1,4,180681793968,,18780484,0,69553890052,27482962585,2052024,18294767,7097564497,18.419240759,249627587,53029,
pca,softbound,native,1,0,365073626,,143380,0,141067813,102957132,2508,7,39983862,0.057168629,151542,1240,
pca,softbound,native,1,1,2892713304,,413150,0,1068029466,456837759,11701,138596,135863102,0.283044387,29025604,2935,
pca,softbound,native,1,2,11725438905,,1327712,0,4321443806,1694027131,63836,1115432,483590654,1.152211569,43673395,6791,
pca,softbound,native,1,3,46933591979,,4798918,0,17327609087,6822199883,259918,4579513,1850023847,4.589326475,107719979,17816,
pca,softbound,native,1,4,186579564383,,19115505,0,69458295619,27253438796,1981529,17878613,7210430514,18.401394214,251694002,53029,
pca,softbound,native,1,0,447016570,,138846,0,132103966,99162154,3059,25,41093463,0.056259381,2515993,1238,
pca,softbound,native,1,1,2805604632,,409108,0,1019420201,475666704,14431,130480,134075454,0.281714118,33656260,2935,
pca,softbound,native,1,2,11357331298,,1352766,0,4306792397,1840084196,57644,1011503,520487127,1.145670959,43495502,6790,
pca,softbound,native,1,3,47002637034,,4877958,0,17235462930,6789193813,245649,4593116,1880960310,4.589197621,96529268,17794,
pca,softbound,native,1,4,183313287894,,18659576,0,69562423585,27550280926,1933489,18247187,7141425842,18.393583838,252975435,53021,
pca,softbound,native,1,0,549211927,,166778,0,145639568,96430375,3369,23,43000896,0.057871013,3051971,1236,
pca,softbound,native,1,1,2761023835,,426329,0,1025132101,501267524,13859,130915,133772260,0.282508044,27685564,2933,
pca,softbound,native,1,2,11720744937,,1387508,0,4295495968,1698751582,55649,1032001,518961335,1.147634784,44402326,6792,
pca,softbound,native,1,3,46418456326,,5133921,0,17254151793,7143852002,251411,4225159,1931031843,4.585588925,99526837,17805,
pca,softbound,native,1,4,184023376602,,19345253,0,69275135395,28108456657,1078117,17537181,7289076258,18.315622966,255031121,53011,
pca,softbound,native,1,0,451654389,,141993,0,133314422,99158361,2743,13,41809093,0.056207587,2127186,1240,
pca,softbound,native,1,1,2705815619,,407651,0,1059160659,471983565,13752,143401,122264553,0.287696577,32826959,2935,
pca,softbound,native,1,2,11574152644,,1336888,0,4293530273,1760409955,20095,179842,495223132,1.152875159,44114141,6840,
pca,softbound,native,1,3,46141400485,,5032270,0,17241650142,6905004490,270442,4413245,1834601043,4.583521867,101581601,17797,
pca,softbound,native,1,4,185813335024,,19135961,0,69399636881,27140518193,1098368,17807072,7201126612,18.338032231,246376165,53014,
pca,softbound,native,1,0,495909669,,158011,0,144820252,90464438,3356,29,41261098,0.057756779,3564442,1238,
pca,softbound,native,1,1,3260466357,,395195,0,1033371622,443276610,13566,147794,136616430,0.281739072,27761116,2934,
pca,softbound,native,1,2,11945237367,,1384281,0,4279503853,1674933341,52894,1030117,518247036,1.14769741,44370253,6790,
pca,softbound,native,1,3,45854144245,,5003928,0,17284685056,6938785300,257036,4404675,1903166892,4.58959218,100612602,17797,
pca,softbound,native,1,4,183089329796,,19157743,0,69561533418,27661048161,1826861,17782767,7181492442,18.399472584,251354502,50313,
pca,softbound,native,1,0,517620936,,171601,0,168943446,102392594,1627,30,47816601,0.056537511,656054,1241,
pca,softbound,native,1,1,2971660245,,413044,0,1028022381,442679284,12179,139507,132178165,0.288428619,32797730,2936,
pca,softbound,native,1,2,11518459689,,1354551,0,4296964941,1746569273,59031,1041121,503133543,1.144274552,44991005,6791,
pca,softbound,native,1,3,49355516083,,4938850,0,17230467114,6700410241,207313,4488266,1957600934,4.573801378,99493866,17829,
pca,softbound,native,1,4,184464861667,,19003838,0,69350841525,27733329533,1118144,17932574,7198710066,18.3165457,254815856,53029,
matrix_multiply,softbound,native,1,0,1207983262,,141449,0,652422477,290636335,596,770,215038510,0.17462142,170248679,292,
matrix_multiply,softbound,native,1,1,7805799081,,685162,0,4286096644,2354032424,5503,1905,1362285630,1.14549878,975498685,790,
matrix_multiply,softbound,native,1,2,42884656190,,2478855,0,29039001908,12853970968,769266336,114589,7117450704,8.316342436,3846982520,599,
matrix_multiply,softbound,native,1,3,266569288263,,9913555,0,464622476449,78536032130,27029746139,604461,42031441828,122.803973344,15437900396,1888,
matrix_multiply,softbound,native,1,4,1823658065277,,40233179,0,4390291477644,530504735748,216276069506,1010330,276348195657,1160.164765121,61996731144,4977,
matrix_multiply,softbound,native,1,0,1207595225,,131087,0,660060825,306140358,1085,721,216403258,0.178255745,166522409,290,
matrix_multiply,softbound,native,1,1,7790936504,,611480,0,4268559471,2306447125,8058,2257,1335889998,1.138555476,939033024,790,
matrix_multiply,softbound,native,1,2,42855641732,,2488365,0,28911905633,12860195978,768798635,377305,7120681860,8.12038042,3837803668,1112,
matrix_multiply,softbound,native,1,3,266620830614,,9937897,0,465418565245,78549519676,27031372628,575820,42042299661,122.983705289,15430800829,1883,
matrix_multiply,softbound,native,1,4,1823671257415,,40193470,0,4390500573768,530517524454,216277659376,1254233,276364340235,1160.232203319,61995926445,4976,
matrix_multiply,softbound,native,1,0,1207369005,,129668,0,660249330,294983238,551,753,214913435,0.175957108,168630585,289,
matrix_multiply,softbound,native,1,1,7830960205,,632332,0,4286886398,2322504096,6109,2229,1351779024,1.13770114,944188489,792,
matrix_multiply,softbound,native,1,2,42954129318,,2488836,0,28820618410,12847360163,735915989,329605,7116991576,8.141821444,3872914611,1112,
matrix_multiply,softbound,native,1,3,266601039147,,9870519,0,463788735836,78534888994,27041603207,161709,42033081043,122.606979047,15443178401,1374,
matrix_multiply,softbound,native,1,4,1823695706193,,39672677,0,4388563165707,530500344076,216270846478,1093572,276364134384,1159.605089739,61979966450,4977,
matrix_multiply,softbound,native,1,0,1204190048,,133007,0,657044143,296166094,306,742,214371983,0.175085735,168052470,291,
matrix_multiply,softbound,native,1,1,7751656629,,621555,0,4232887200,2339485456,6121,2161,1346274531,1.135765359,940211406,790,
matrix_multiply,softbound,native,1,2,42957390052,,2490399,0,29337856400,12857828190,773439962,479739,7119800331,8.349261424,3868488088,1113,
