name,compiler,type,threads,input,major_faults,sys_time,voluntary_context_switches,maxsize,user_time,mpxerrors,involuntary_context_switches,mpxbtnum,sgxtime,sgxmem,minor_faults,time
word_count,safecode,native,1,4,0,0.18,28,426532,36.34,,8802,,,,114646,36.57
word_count,safecode,native,1,0,0,0.0,27,16124,0.44,,110,,,,4624,0.46
word_count,safecode,native,1,1,0,0.01,12,58280,2.71,,645,,,,16594,2.74
word_count,safecode,native,1,2,0,0.03,14,111900,6.86,,1645,,,,31287,6.92
word_count,safecode,native,1,3,0,0.1,9,216976,15.73,,3767,,,,59907,15.88
word_count,safecode,native,1,4,0,0.2,40,431484,36.09,,8749,,,,114421,36.34
word_count,safecode,native,1,0,0,0.0,15,15896,0.42,,107,,,,4627,0.45
word_count,safecode,native,1,1,0,0.0,12,58284,2.72,,647,,,,16595,2.75
word_count,safecode,native,1,2,0,0.04,10,111840,6.82,,1636,,,,31738,6.91
word_count,safecode,native,1,3,0,0.08,10,217004,15.84,,3780,,,,59212,15.96
word_count,safecode,native,1,4,0,0.26,23,428508,36.25,,8800,,,,115648,36.55
word_count,safecode,native,1,0,0,0.0,10,15932,0.44,,110,,,,4625,0.45
word_count,safecode,native,1,1,0,0.01,12,58192,2.7,,644,,,,16594,2.74
word_count,safecode,native,1,2,0,0.03,23,111800,6.86,,1638,,,,31239,6.93
word_count,safecode,native,1,3,0,0.09,10,216964,15.76,,3763,,,,59248,15.89
word_count,safecode,native,1,4,0,0.16,21,428116,36.15,,8756,,,,115178,36.35
word_count,safecode,native,1,0,0,0.0,10,15736,0.43,,111,,,,4638,0.45
word_count,safecode,native,1,1,0,0.02,12,58180,2.7,,648,,,,16593,2.75
word_count,safecode,native,1,2,0,0.03,10,111832,6.82,,1631,,,,31738,6.89
word_count,safecode,native,1,3,0,0.05,16,216992,15.78,,3757,,,,59295,15.87
word_count,safecode,native,1,4,0,0.19,11,426480,36.42,,8827,,,,115423,36.67
word_count,safecode,native,1,0,0,0.0,14,17728,0.43,,108,,,,4558,0.45
word_count,safecode,native,1,1,0,0.02,12,58164,2.69,,642,,,,16592,2.74
word_count,safecode,native,1,2,0,0.03,10,111792,6.85,,1646,,,,31708,6.92
word_count,safecode,native,1,3,0,0.08,10,217020,15.77,,3766,,,,59229,15.89
word_count,safecode,native,1,4,0,0.23,19,426432,36.18,,8771,,,,114443,36.45
word_count,safecode,native,1,0,0,0.0,10,15968,0.43,,111,,,,4625,0.45
word_count,safecode,native,1,1,0,0.0,12,58192,2.72,,647,,,,16593,2.75
word_count,safecode,native,1,2,0,0.02,24,111808,6.84,,1632,,,,31380,6.89
word_count,safecode,native,1,3,0,0.08,23,216964,15.71,,3751,,,,60098,15.84
word_count,safecode,native,1,4,0,0.22,27,428168,36.22,,8785,,,,115496,36.49
word_count,safecode,native,1,0,0,0.01,10,15820,0.42,,110,,,,4596,0.45
word_count,safecode,native,1,1,0,0.02,19,58196,2.7,,648,,,,16592,2.74
word_count,safecode,native,1,2,0,0.03,10,111892,6.85,,1641,,,,31708,6.92
word_count,safecode,native,1,3,0,0.12,22,216924,15.76,,3766,,,,59239,15.93
word_count,safecode,native,1,4,0,0.23,12,427808,36.26,,8797,,,,115262,36.55
kmeans,safecode,enabled,1,0,0,0.02,1,89188,0.56,,4,,,,21160,0.58
kmeans,safecode,enabled,1,1,0,0.04,1,175152,0.51,,2,,,,41621,0.55
kmeans,safecode,enabled,1,2,0,0.07,1,346956,0.98,,4,,,,82545,1.06
kmeans,safecode,enabled,1,3,0,0.13,1,690616,1.79,,5,,,,163883,1.93
kmeans,safecode,enabled,1,4,0,0.27,1,1378124,3.79,,9,,,,326048,4.06
kmeans,safecode,enabled,1,0,0,0.02,1,88976,0.56,,4,,,,21667,0.58
kmeans,safecode,enabled,1,1,0,0.03,1,175116,0.51,,2,,,,41621,0.55
kmeans,safecode,enabled,1,2,0,0.06,3,346972,0.99,,5,,,,82548,1.06
kmeans,safecode,enabled,1,3,0,0.11,1,690608,1.81,,5,,,,163883,1.93
kmeans,safecode,enabled,1,4,0,0.23,1,1378064,3.81,,9,,,,326558,4.05
kmeans,safecode,enabled,1,0,0,0.01,1,89136,0.57,,4,,,,21153,0.58
kmeans,safecode,enabled,1,1,0,0.04,1,175064,0.51,,3,,,,41616,0.55
kmeans,safecode,enabled,1,2,0,0.04,1,346840,1.01,,6,,,,82540,1.06
kmeans,safecode,enabled,1,3,0,0.09,1,690512,1.83,,5,,,,163879,1.93
kmeans,safecode,enabled,1,4,0,0.22,1,1378168,3.84,,10,,,,326559,4.07
kmeans,safecode,enabled,1,0,0,0.01,1,89068,0.56,,2,,,,21153,0.57
kmeans,safecode,enabled,1,1,0,0.02,1,174992,0.53,,3,,,,41615,0.55
kmeans,safecode,enabled,1,2,0,0.04,1,346844,1.0,,6,,,,82540,1.05
kmeans,safecode,enabled,1,3,0,0.12,1,690424,1.81,,5,,,,163368,1.93
kmeans,safecode,enabled,1,4,0,0.19,1,1378164,3.84,,11,,,,326561,4.03
kmeans,safecode,enabled,1,0,0,0.0,1,89188,0.57,,2,,,,21157,0.58
kmeans,safecode,enabled,1,1,0,0.02,1,174768,0.52,,4,,,,42127,0.55
kmeans,safecode,enabled,1,2,0,0.03,1,346864,1.02,,4,,,,82542,1.06
kmeans,safecode,enabled,1,3,0,0.13,1,690464,1.79,,5,,,,163883,1.93
kmeans,safecode,enabled,1,4,0,0.22,1,1377936,3.82,,11,,,,326049,4.05
kmeans,safecode,enabled,1,0,0,0.02,1,89080,0.66,,3,,,,21155,0.69
kmeans,safecode,enabled,1,1,0,0.02,1,174956,0.52,,3,,,,42127,0.55
kmeans,safecode,enabled,1,2,0,0.04,1,346956,1.01,,5,,,,82545,1.06
kmeans,safecode,enabled,1,3,0,0.12,1,690596,1.8,,5,,,,163882,1.93
kmeans,safecode,enabled,1,4,0,0.2,1,1378132,3.84,,11,,,,326048,4.04
kmeans,safecode,enabled,1,0,0,0.0,1,88884,0.57,,4,,,,21667,0.58
kmeans,safecode,enabled,1,1,0,0.02,1,175028,0.52,,2,,,,41620,0.55
kmeans,safecode,enabled,1,2,0,0.06,1,346956,0.98,,8,,,,82542,1.05
kmeans,safecode,enabled,1,3,0,0.11,1,690564,1.81,,4,,,,163880,1.92
kmeans,safecode,enabled,1,4,0,0.2,1,1378004,3.84,,12,,,,326559,4.04
kmeans,safecode,enabled,1,0,0,0.01,1,89096,0.56,,3,,,,21154,0.58
kmeans,safecode,enabled,1,1,0,0.03,1,174772,0.52,,4,,,,42127,0.55
kmeans,safecode,enabled,1,2,0,0.05,1,346852,1.0,,5,,,,82540,1.05
kmeans,safecode,enabled,1,3,0,0.11,1,690616,1.81,,5,,,,163884,1.93
kmeans,safecode,enabled,1,4,0,0.22,1,1377976,3.83,,10,,,,326044,4.05
kmeans,safecode,enabled,1,0,0,0.0,1,89136,0.57,,3,,,,21153,0.57
kmeans,safecode,enabled,1,1,0,0.02,1,174968,0.53,,4,,,,41615,0.55
kmeans,safecode,enabled,1,2,0,0.03,1,346844,1.02,,3,,,,82540,1.05
kmeans,safecode,enabled,1,3,0,0.09,1,690404,1.83,,6,,,,163370,1.93
kmeans,safecode,enabled,1,4,0,0.24,8,1378164,3.78,,10,,,,326050,4.04
kmeans,safecode,enabled,1,0,0,0.02,1,89060,0.55,,2,,,,21155,0.57
kmeans,safecode,enabled,1,1,0,0.02,1,174864,0.53,,4,,,,42130,0.55
kmeans,safecode,enabled,1,2,0,0.05,1,346852,1.0,,3,,,,82031,1.06
kmeans,safecode,enabled,1,3,0,0.1,1,690616,1.83,,7,,,,163884,1.93
kmeans,safecode,enabled,1,4,0,0.22,1,1377952,3.84,,10,,,,326046,4.06
pca,safecode,enabled,1,0,0,0.0,2,7652,0.1,,2,,,,1264,0.1
pca,safecode,enabled,1,1,0,0.0,1,14560,0.55,,5,,,,3000,0.55
pca,safecode,enabled,1,2,0,0.0,1,30412,2.18,,5,,,,6922,2.19
pca,safecode,enabled,1,3,0,0.01,2,74868,8.72,,18,,,,18055,8.73
pca,safecode,enabled,1,4,0,0.04,12,216548,34.89,,68,,,,53509,34.94
pca,safecode,enabled,1,0,0,0.0,1,7628,0.11,,2,,,,1267,0.11
pca,safecode,enabled,1,1,0,0.0,1,14524,0.54,,2,,,,2996,0.55
pca,safecode,enabled,1,2,0,0.0,7,30204,2.22,,7,,,,6919,2.22
pca,safecode,enabled,1,3,0,0.01,1,74724,8.71,,18,,,,18053,8.73
pca,safecode,enabled,1,4,0,0.06,5,216568,34.79,,68,,,,53506,34.86
pca,safecode,enabled,1,0,0,0.0,1,7728,0.11,,2,,,,1268,0.11
pca,safecode,enabled,1,1,0,0.0,1,14560,0.55,,3,,,,2999,0.55
pca,safecode,enabled,1,2,0,0.0,1,30284,2.18,,6,,,,6920,2.19
pca,safecode,enabled,1,3,0,0.0,4,74908,8.77,,18,,,,18058,8.78
pca,safecode,enabled,1,4,0,0.05,12,216588,34.91,,64,,,,53507,34.97
pca,safecode,enabled,1,0,0,0.0,1,7588,0.11,,2,,,,1268,0.11
pca,safecode,enabled,1,1,0,0.0,1,14632,0.54,,4,,,,3002,0.55
pca,safecode,enabled,1,2,0,0.01,1,30240,2.18,,5,,,,6919,2.19
pca,safecode,enabled,1,3,0,0.02,3,74768,8.7,,18,,,,18054,8.73
pca,safecode,enabled,1,4,0,0.05,7,216568,34.86,,67,,,,53507,34.92
pca,safecode,enabled,1,0,0,0.0,1,7724,0.1,,4,,,,1269,0.1
pca,safecode,enabled,1,1,0,0.0,1,14540,0.55,,2,,,,2995,0.55
pca,safecode,enabled,1,2,0,0.0,4,30208,2.19,,6,,,,6918,2.19
pca,safecode,enabled,1,3,0,0.02,1,74780,8.7,,19,,,,18052,8.73
pca,safecode,enabled,1,4,0,0.06,6,216536,34.85,,66,,,,53506,34.92
pca,safecode,enabled,1,0,0,0.0,1,7732,0.11,,2,,,,1270,0.11
pca,safecode,enabled,1,1,0,0.0,1,14516,0.54,,3,,,,3000,0.55
pca,safecode,enabled,1,2,0,0.0,1,30232,2.18,,6,,,,6919,2.19
pca,safecode,enabled,1,3,0,0.01,3,74892,8.73,,19,,,,18057,8.75
pca,safecode,enabled,1,4,0,0.04,6,216640,34.89,,67,,,,53508,34.93
pca,safecode,enabled,1,0,0,0.0,1,7684,0.1,,2,,,,1267,0.1
pca,safecode,enabled,1,1,0,0.0,1,14560,0.55,,3,,,,2997,0.55
pca,safecode,enabled,1,2,0,0.0,1,30336,2.19,,5,,,,6921,2.19
pca,safecode,enabled,1,3,0,0.01,3,74892,8.72,,19,,,,18057,8.73
pca,safecode,enabled,1,4,0,0.04,10,216640,34.9,,64,,,,53512,34.95
pca,safecode,enabled,1,0,0,0.0,1,7632,0.11,,2,,,,1267,0.11
pca,safecode,enabled,1,1,0,0.0,1,14600,0.54,,4,,,,3001,0.55
pca,safecode,enabled,1,2,0,0.0,4,30204,2.19,,7,,,,6920,2.19
pca,safecode,enabled,1,3,0,0.01,1,74728,8.71,,19,,,,18051,8.73
pca,safecode,enabled,1,4,0,0.04,5,216568,34.91,,68,,,,53504,34.96
pca,safecode,enabled,1,0,0,0.0,1,7748,0.1,,2,,,,1269,0.1
pca,safecode,enabled,1,1,0,0.0,1,14560,0.6,,2,,,,2998,0.6
pca,safecode,enabled,1,2,0,0.01,1,30296,2.18,,6,,,,6922,2.19
pca,safecode,enabled,1,3,0,0.01,2,74724,8.72,,21,,,,18054,8.74
pca,safecode,enabled,1,4,0,0.06,8,216612,34.87,,64,,,,53508,34.94
pca,safecode,enabled,1,0,0,0.0,1,7628,0.1,,2,,,,1266,0.1
pca,safecode,enabled,1,1,0,0.0,1,14600,0.54,,4,,,,2998,0.55
pca,safecode,enabled,1,2,0,0.0,1,30340,2.19,,5,,,,6923,2.19
pca,safecode,enabled,1,3,0,0.01,9,74872,8.74,,19,,,,18057,8.76
pca,safecode,enabled,1,4,0,0.05,7,216584,34.83,,67,,,,53509,34.9
matrix_multiply,safecode,enabled,1,0,0,0.14,1,4140,0.05,,3,,,,297,0.19
matrix_multiply,safecode,enabled,1,1,1,0.78,1,7616,0.56,,5,,,,795,1.34
matrix_multiply,safecode,enabled,1,2,1,3.02,1,26220,4.3,,16,,,,2649,7.33
matrix_multiply,safecode,enabled,1,3,1,12.22,1,108112,33.58,,88,,,,10068,45.81
matrix_multiply,safecode,enabled,1,4,1,48.6,3,422632,266.58,,571,,,,39733,315.22
matrix_multiply,safecode,enabled,1,0,0,0.15,1,4096,0.04,,3,,,,296,0.2
matrix_multiply,safecode,enabled,1,1,1,0.76,1,7708,0.54,,5,,,,798,1.31
matrix_multiply,safecode,enabled,1,2,1,3.0,1,26260,4.3,,25,,,,2651,7.31
matrix_multiply,safecode,enabled,1,3,1,12.1,2,108052,33.66,,128,,,,10068,45.77
matrix_multiply,safecode,enabled,1,4,1,48.69,1,422452,266.53,,687,,,,39729,315.26
matrix_multiply,safecode,enabled,1,0,0,0.15,1,4100,0.04,,3,,,,295,0.2
matrix_multiply,safecode,enabled,1,1,1,0.74,1,7616,0.56,,4,,,,797,1.31
matrix_multiply,safecode,enabled,1,2,1,3.0,1,26300,4.29,,16,,,,2648,7.3
matrix_multiply,safecode,enabled,1,3,1,12.19,1,108160,33.57,,86,,,,10070,45.77
matrix_multiply,safecode,enabled,1,4,1,48.67,5,422652,266.17,,571,,,,39731,314.88
matrix_multiply,safecode,enabled,1,0,0,0.14,1,4140,0.05,,4,,,,296,0.2
matrix_multiply,safecode,enabled,1,1,1,0.79,1,7628,0.53,,5,,,,795,1.33
matrix_multiply,safecode,enabled,1,2,1,3.03,1,26216,4.31,,14,,,,2651,7.35
matrix_multiply,safecode,enabled,1,3,1,12.14,1,108064,33.51,,88,,,,10072,45.66
matrix_multiply,safecode,enabled,1,4,1,48.58,1,422596,266.2,,685,,,,39731,314.81
matrix_multiply,safecode,enabled,1,0,0,0.14,1,4100,0.05,,4,,,,297,0.2
matrix_multiply,safecode,enabled,1,1,1,0.76,1,7472,0.55,,3,,,,800,1.31
matrix_multiply,safecode,enabled,1,2,1,3.03,1,26320,4.27,,28,,,,2651,7.3
matrix_multiply,safecode,enabled,1,3,1,12.25,1,108112,33.48,,86,,,,10069,45.74
matrix_multiply,safecode,enabled,1,4,1,48.47,2,422676,266.31,,711,,,,39730,314.82
matrix_multiply,safecode,enabled,1,0,0,0.15,1,4116,0.04,,3,,,,297,0.2
matrix_multiply,safecode,enabled,1,1,1,0.77,1,7508,0.54,,5,,,,795,1.31
matrix_multiply,safecode,enabled,1,2,1,3.03,1,26332,4.26,,27,,,,2650,7.29
matrix_multiply,safecode,enabled,1,3,1,12.16,2,108084,33.54,,90,,,,10067,45.71
matrix_multiply,safecode,enabled,1,4,1,48.73,5,422516,266.18,,684,,,,39730,314.95
matrix_multiply,safecode,enabled,1,0,0,0.15,1,4112,0.04,,4,,,,297,0.2
matrix_multiply,safecode,enabled,1,1,1,0.76,1,7532,0.56,,4,,,,794,1.32
matrix_multiply,safecode,enabled,1,2,1,3.06,1,26364,4.25,,29,,,,2654,7.32
matrix_multiply,safecode,enabled,1,3,1,12.18,2,108208,33.52,,84,,,,10068,45.71
matrix_multiply,safecode,enabled,1,4,1,48.67,2,422660,266.37,,712,,,,39731,315.08
matrix_multiply,safecode,enabled,1,0,0,0.15,1,4132,0.04,,4,,,,299,0.2
matrix_multiply,safecode,enabled,1,1,1,0.76,1,7540,0.55,,4,,,,796,1.31
matrix_multiply,safecode,enabled,1,2,1,3.11,1,26304,4.22,,27,,,,2650,7.33
matrix_multiply,safecode,enabled,1,3,1,12.25,2,108128,33.55,,87,,,,10067,45.81
matrix_multiply,safecode,enabled,1,4,1,48.68,2,422516,266.14,,710,,,,39729,314.86
matrix_multiply,safecode,enabled,1,0,0,0.15,1,4136,0.04,,3,,,,298,0.2
matrix_multiply,safecode,enabled,1,1,1,0.75,1,7656,0.55,,4,,,,800,1.31
matrix_multiply,safecode,enabled,1,2,1,3.08,1,26220,4.24,,29,,,,2651,7.32
matrix_multiply,safecode,enabled,1,3,1,12.19,1,108064,33.43,,85,,,,10073,45.63
matrix_multiply,safecode,enabled,1,4,1,48.64,3,422704,266.12,,712,,,,39733,314.8
matrix_multiply,safecode,enabled,1,0,0,0.14,1,4136,0.05,,3,,,,298,0.2
matrix_multiply,safecode,enabled,1,1,1,0.75,1,7636,0.56,,5,,,,798,1.32
matrix_multiply,safecode,enabled,1,2,1,3.0,1,26216,4.29,,30,,,,2649,7.29
matrix_multiply,safecode,enabled,1,3,1,12.12,1,108052,33.64,,124,,,,10069,45.77
matrix_multiply,safecode,enabled,1,4,1,48.26,3,422612,266.39,,569,,,,39734,314.69
word_count,safecode,enabled,1,0,0,0.0,1,14880,0.68,,5,,,,3321,0.69
word_count,safecode,enabled,1,1,0,0.0,1,56748,3.84,,9,,,,14421,3.85
word_count,safecode,enabled,1,2,0,0.02,1,109624,9.13,,19,,,,28450,9.16
word_count,safecode,enabled,1,3,0,0.14,1,212312,17.19,,35,,,,55766,17.33
word_count,safecode,enabled,1,4,0,0.18,1,418276,33.45,,62,,,,110402,33.64
word_count,safecode,enabled,1,0,0,0.0,1,14836,0.69,,3,,,,3322,0.69
word_count,safecode,enabled,1,1,0,0.01,1,56840,3.79,,9,,,,14421,3.81
word_count,safecode,enabled,1,2,0,0.04,1,109684,9.12,,20,,,,28449,9.16
word_count,safecode,enabled,1,3,0,0.08,1,212308,17.24,,31,,,,55767,17.33
word_count,safecode,enabled,1,4,0,0.17,1,418296,33.74,,66,,,,110405,33.93
word_count,safecode,enabled,1,0,0,0.0,1,14880,0.69,,5,,,,3321,0.69
word_count,safecode,enabled,1,1,0,0.02,1,56876,3.82,,7,,,,14420,3.85
word_count,safecode,enabled,1,2,0,0.02,1,109692,9.14,,22,,,,28450,9.17
word_count,safecode,enabled,1,3,0,0.09,1,212500,17.2,,32,,,,55769,17.3
word_count,safecode,enabled,1,4,0,0.17,1,418100,33.41,,61,,,,110400,33.58
word_count,safecode,enabled,1,0,0,0.0,1,14688,0.68,,4,,,,3320,0.69
word_count,safecode,enabled,1,1,0,0.02,1,56732,3.78,,10,,,,14420,3.81
word_count,safecode,enabled,1,2,0,0.04,1,109524,9.12,,21,,,,28447,9.16
word_count,safecode,enabled,1,3,0,0.08,1,212504,17.21,,32,,,,55770,17.3
word_count,safecode,enabled,1,4,0,0.16,1,418184,33.43,,63,,,,110402,33.6
word_count,safecode,enabled,1,0,0,0.0,1,14836,0.7,,3,,,,3323,0.7
word_count,safecode,enabled,1,1,0,0.04,1,56892,3.76,,9,,,,14421,3.8
word_count,safecode,enabled,1,2,0,0.05,1,109636,9.14,,20,,,,28451,9.2
word_count,safecode,enabled,1,3,0,0.06,1,212368,17.28,,35,,,,55764,17.34
word_count,safecode,enabled,1,4,0,0.16,1,418188,33.39,,67,,,,110403,33.56
word_count,safecode,enabled,1,0,0,0.0,1,14688,0.68,,2,,,,3320,0.69
word_count,safecode,enabled,1,1,0,0.02,1,56892,3.78,,9,,,,14424,3.81
word_count,safecode,enabled,1,2,0,0.04,1,109632,9.11,,18,,,,28450,9.16
word_count,safecode,enabled,1,3,0,0.08,1,212540,17.23,,35,,,,55768,17.31
word_count,safecode,enabled,1,4,0,0.14,1,418284,33.43,,63,,,,110404,33.58
word_count,safecode,enabled,1,0,0,0.0,1,14892,0.69,,4,,,,3321,0.69
word_count,safecode,enabled,1,1,0,0.02,1,56936,3.81,,10,,,,14424,3.83
word_count,safecode,enabled,1,2,0,0.04,1,109584,9.12,,22,,,,28449,9.16
word_count,safecode,enabled,1,3,0,0.06,1,212352,17.21,,32,,,,55765,17.28
word_count,safecode,enabled,1,4,0,0.14,1,418084,33.45,,69,,,,110398,33.6
word_count,safecode,enabled,1,0,0,0.0,1,14888,0.68,,3,,,,3322,0.69
word_count,safecode,enabled,1,1,0,0.03,1,56732,3.75,,8,,,,14421,3.78
word_count,safecode,enabled,1,2,0,0.03,1,109524,9.06,,19,,,,28445,9.09
word_count,safecode,enabled,1,3,0,0.1,1,212340,17.11,,31,,,,55765,17.22
word_count,safecode,enabled,1,4,0,0.14,1,418100,33.26,,62,,,,110400,33.4
word_count,safecode,enabled,1,0,0,0.01,1,14672,0.68,,4,,,,3321,0.69
word_count,safecode,enabled,1,1,0,0.02,1,56780,3.76,,8,,,,14424,3.78
word_count,safecode,enabled,1,2,0,0.05,1,109524,9.04,,21,,,,28446,9.09
word_count,safecode,enabled,1,3,0,0.09,1,212340,17.09,,35,,,,55766,17.18
word_count,safecode,enabled,1,4,0,0.13,1,418216,33.18,,63,,,,110401,33.32
word_count,safecode,enabled,1,0,0,0.0,1,14848,0.69,,4,,,,3321,0.69
word_count,safecode,enabled,1,1,0,0.02,1,56836,3.75,,8,,,,14423,3.78
word_count,safecode,enabled,1,2,0,0.05,1,109464,9.04,,19,,,,28449,9.09
word_count,safecode,enabled,1,3,0,0.1,1,212368,17.08,,33,,,,55767,17.18
word_count,safecode,enabled,1,4,0,0.2,1,418300,33.15,,66,,,,110407,33.35
word_count,icc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,20552,2.19,,5,,,,4115,2.2
word_count,icc,mpx_no_narrow_bounds_only_write,1,1,1,0.02,2,65512,8.14,,22,,,,17153,8.17
word_count,icc,mpx_no_narrow_bounds_only_write,1,2,205,0.07,206,120840,21.48,,46,,,,31977,21.59
word_count,icc,mpx_no_narrow_bounds_only_write,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,0,0,0.01,1,20552,2.16,,7,,,,4115,2.17
word_count,icc,mpx_no_narrow_bounds_only_write,1,1,0,0.02,1,65680,8.04,,17,,,,16753,8.07
word_count,icc,mpx_no_narrow_bounds_only_write,1,2,0,0.05,1,120700,21.21,,40,,,,31483,21.27
word_count,icc,mpx_no_narrow_bounds_only_write,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,20552,2.16,,7,,,,4115,2.17
word_count,icc,mpx_no_narrow_bounds_only_write,1,1,0,0.02,1,65680,8.05,,16,,,,16753,8.07
word_count,icc,mpx_no_narrow_bounds_only_write,1,2,0,0.04,1,120700,21.14,,40,,,,31483,21.18
word_count,icc,mpx_no_narrow_bounds_only_write,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,20552,2.16,,8,,,,4115,2.17
word_count,icc,mpx_no_narrow_bounds_only_write,1,1,0,0.04,1,65680,8.02,,18,,,,16753,8.06
word_count,icc,mpx_no_narrow_bounds_only_write,1,2,0,0.06,1,120700,21.13,,43,,,,31483,21.2
word_count,icc,mpx_no_narrow_bounds_only_write,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,20552,2.16,,8,,,,4115,2.17
word_count,icc,mpx_no_narrow_bounds_only_write,1,1,0,0.02,1,65680,8.02,,19,,,,16753,8.05
word_count,icc,mpx_no_narrow_bounds_only_write,1,2,0,0.04,1,120700,21.23,,42,,,,31483,21.27
word_count,icc,mpx_no_narrow_bounds_only_write,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,20552,2.16,,8,,,,4115,2.17
word_count,icc,mpx_no_narrow_bounds_only_write,1,1,0,0.04,1,65680,8.04,,16,,,,16753,8.09
word_count,icc,mpx_no_narrow_bounds_only_write,1,2,0,0.05,1,120700,21.08,,39,,,,31483,21.14
word_count,icc,mpx_no_narrow_bounds_only_write,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,20552,2.16,,8,,,,4115,2.17
word_count,icc,mpx_no_narrow_bounds_only_write,1,1,0,0.02,1,65680,8.05,,17,,,,16753,8.07
word_count,icc,mpx_no_narrow_bounds_only_write,1,2,0,0.04,1,120700,21.14,,41,,,,31483,21.19
word_count,icc,mpx_no_narrow_bounds_only_write,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,20552,2.16,,6,,,,4115,2.17
word_count,icc,mpx_no_narrow_bounds_only_write,1,1,0,0.02,1,65680,8.04,,19,,,,16753,8.07
word_count,icc,mpx_no_narrow_bounds_only_write,1,2,0,0.06,1,120700,21.21,,42,,,,31483,21.28
word_count,icc,mpx_no_narrow_bounds_only_write,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,20552,2.16,,6,,,,4115,2.16
word_count,icc,mpx_no_narrow_bounds_only_write,1,1,0,0.02,1,65680,8.04,,18,,,,16753,8.06
word_count,icc,mpx_no_narrow_bounds_only_write,1,2,0,0.07,1,120700,21.08,,42,,,,31483,21.16
word_count,icc,mpx_no_narrow_bounds_only_write,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,20552,2.16,,7,,,,4115,2.17
word_count,icc,mpx_no_narrow_bounds_only_write,1,1,0,0.02,1,65680,8.06,,16,,,,16753,8.08
word_count,icc,mpx_no_narrow_bounds_only_write,1,2,0,0.05,3,124332,21.06,,41,,,,31485,21.12
word_count,icc,mpx_no_narrow_bounds_only_write,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds_only_write,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds,1,0,0,0.0,1,20568,2.3,,7,,,,4116,2.3
word_count,icc,mpx_no_narrow_bounds,1,1,0,0.01,3,68704,8.78,,17,,,,16507,8.8
word_count,icc,mpx_no_narrow_bounds,1,2,0,0.02,3,123748,22.7,,42,,,,31371,22.74
word_count,icc,mpx_no_narrow_bounds,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds,1,0,0,0.0,2,24808,2.33,,11,,,,4029,2.33
word_count,icc,mpx_no_narrow_bounds,1,1,0,0.0,1,65696,8.8,,20,,,,16754,8.81
word_count,icc,mpx_no_narrow_bounds,1,2,0,0.08,3,123780,22.7,,44,,,,31474,22.79
word_count,icc,mpx_no_narrow_bounds,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds,1,0,0,0.0,1,20568,2.29,,10,,,,4116,2.3
word_count,icc,mpx_no_narrow_bounds,1,1,0,0.04,3,68704,8.77,,19,,,,16703,8.81
word_count,icc,mpx_no_narrow_bounds,1,2,0,0.06,2,123136,22.64,,43,,,,31472,22.71
word_count,icc,mpx_no_narrow_bounds,1,3,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds,1,4,,,,,,,,,,,,
word_count,icc,mpx_no_narrow_bounds,1,0,0,0.01,1,20568,2.29,,7,,,,4116,2.3
word_count,icc,mpx_no_narrow_bounds,1,1,0,0.02,2,68492,8.81,,19,,,,16754,8.83
word_count,icc,mpx_no_narrow_bounds,1,2,0,0.08,2,123136,22.8,,43,,,,31472,22.88
