name,compiler,type,threads,input,dtlb_loads,major_faults,mpxerrors,minor_faults,dtlb_store_misses,branch_misses,branch_instructions,dtlb_load_misses,mpxbtnum,time,cycles,dtlb_stores,sgxmem,instructions,sgxtime
kmeans,gcc,asan_only_write,4,native,8418950363,0,,55271,144042,52042107,9830527165,1005926,,1.452164334,10750960683,1108746210,,33978724538,
kmeans,gcc,asan_only_write,8,native,7590261595,0,,55409,172160,51570609,9462253741,4356314,,1.180207509,14721767025,726925515,,30388218541,
pca,gcc,asan_only_write,2,native,7105425117,0,,26218,4642849,4825189,3749810188,5639075,,2.859959228,21135712528,271804362,,60801361082,
pca,gcc,asan_only_write,4,native,7351489048,0,,26938,4476051,5074216,3789362215,5394099,,1.705347716,23480663265,292172568,,59270532704,
pca,gcc,asan_only_write,8,native,7076517722,0,,27522,4576830,5006523,3618716350,8310356,,1.327519445,35430064242,159282266,,58495985413,
linear_regression,gcc,asan_only_write,2,native,613173227,0,,9213,1120,127451,319252373,49298,,0.255198827,1751300397,1363903507,,6251120144,
linear_regression,gcc,asan_only_write,4,native,723741827,0,,9248,1956,147062,389788278,57505,,0.165771204,1960603286,1470765029,,6621725592,
linear_regression,gcc,asan_only_write,8,native,628253022,0,,9006,1591,129452,310373734,56683,,0.13832343,2941073298,1426076458,,6091103235,
histogram,gcc,asan_only_write,2,native,4294538532,0,,22243,1843,150986,3354881705,195913,,0.793123728,5588495982,1479681144,,23202001692,
histogram,gcc,asan_only_write,4,native,4393530393,0,,22277,2082,167101,3417753728,153591,,0.468049667,5787012259,1558354972,,23388173559,
histogram,gcc,asan_only_write,8,native,4337450912,0,,22303,2027,166533,3365468262,112851,,0.441222111,10564203654,1471137422,,23344233574,
matrix_multiply,gcc,asan_only_write,2,native,12149593753,0,,2896,368494,2529923,4713186330,786741081,,5.359653731,28339515567,3941004771,,38552663645,
matrix_multiply,gcc,asan_only_write,4,native,12388278845,0,,2456,88745,2527655,4871274719,900055649,,4.427114602,29600766523,4077416736,,39292750227,
matrix_multiply,gcc,asan_only_write,8,native,12149653497,0,,2714,173139,2606648,4707911753,3310941243,,6.550869902,107286898241,3933567707,,38525048799,
word_count,gcc,asan_only_write,2,native,64139468676,0,,40978,105095,229039533,63715623604,14210713,,11.305192847,82099519673,57477770203,,315509837516,
word_count,gcc,asan_only_write,4,native,63992136485,0,,41194,116854,224481027,63953080487,12051944,,6.263703776,81953826585,56886909881,,316876554601,
word_count,gcc,asan_only_write,8,native,63723355888,0,,41025,138443,249234476,63898639211,30490464,,6.295973732,152027903556,56895954969,,317149694157,
string_match,gcc,native,2,native,4020798442,0,,8461,690,67562119,5277734938,105587,,2.180734991,16305303846,1251134962,,31175338641,
string_match,gcc,native,4,native,4037532681,0,,8461,654,68302702,5284835447,106105,,1.196085373,16275221397,1243640098,,31047470686,
string_match,gcc,native,8,native,4021551718,0,,8461,596,67529230,5287007602,116863,,0.87946259,24631588261,1247337397,,31153555688,
kmeans,gcc,native,2,native,8115042937,0,,2822,581,62106668,10104765775,462665,,1.666878486,162140856,58388994,,21016869334,
kmeans,gcc,native,4,native,4711552649,0,,2817,12534,41652609,7510246212,556377,,0.961663456,7202462661,110108690,,26817430787,
kmeans,gcc,native,8,native,7231562626,0,,2819,10050,41611599,5826972219,4491434,,0.838368656,11000044142,130816081,,18289074663,
pca,gcc,native,2,native,6795587554,0,,17862,4568210,4889189,3583057342,912968,,2.625038339,19331661148,126373363,,59903713007,
pca,gcc,native,4,native,7037815169,0,,18827,4477948,4908097,3534545046,1579502,,1.572989807,21682284457,131257314,,57724316867,
pca,gcc,native,8,native,7012693906,0,,22666,4527851,5006375,3566286424,2796231,,1.334830481,35836394129,126475449,,58285243733,
linear_regression,gcc,native,2,native,111510787,0,,8449,263,139166,33866423,68646,,0.296870374,2054479910,26393089,,3774217638,
linear_regression,gcc,native,4,native,111101765,0,,8447,290,143261,36391891,47528,,0.170254919,1996206775,25521436,,3831887747,
linear_regression,gcc,native,8,native,112969435,0,,8444,526,140086,38712317,47620,,0.136208781,2822226720,23685493,,3891808688,
histogram,gcc,native,2,native,2781697594,0,,21635,730,98375,503056082,82335,,0.392885194,2648789665,1433268399,,5229267463,
histogram,gcc,native,4,native,2863376922,0,,21632,684,100492,500358751,85885,,0.245566991,2701494357,1394435477,,5184494796,
histogram,gcc,native,8,native,2846829449,0,,21634,852,104480,498574988,106765,,0.219046035,4849463736,1438993547,,5295515120,
matrix_multiply,gcc,native,2,native,11995857042,0,,1143,391554,2485070,4599917625,808637153,,6.677444721,34688261626,3864189628,,38095755980,
matrix_multiply,gcc,native,4,native,12056667473,0,,1353,353161,2510291,4580805057,756965094,,4.783386985,34893939446,3887846937,,37946081763,
matrix_multiply,gcc,native,8,native,12027550322,0,,1775,691472,2544316,4598235419,3372526909,,6.38072424,103950428059,3875274062,,38055564098,
word_count,gcc,native,2,native,4349195594,0,,32129,71732,215907170,3212789235,10064147,,2.701533085,19357163151,2321540234,,18563480885,
word_count,gcc,native,4,native,4342308035,0,,32237,82212,217363218,3172529303,10349921,,1.482305136,20286381949,2343239346,,18276352681,
word_count,gcc,native,8,native,4399486791,0,,32174,165112,221440220,3229909454,33070491,,1.309069672,31064715468,2306936362,,18753101398,
string_match,icc,native,2,native,2648268803,0,,8465,1183,63721916,5154884299,69877,,1.626639277,12106277860,7600272751,,25692417184,
string_match,icc,native,4,native,2660624894,0,,8464,543,64025298,5155417366,58729,,0.87644098,12026678676,7616104866,,25691952297,
string_match,icc,native,8,native,2657565371,0,,8466,483,60404252,5144979834,77797,,0.713390355,19363941538,7612104323,,25694738826,
kmeans,icc,native,2,native,8115112959,0,,2825,1065,20399428,8895797494,500248,,1.616266686,96494109,46836214,,19342757490,
kmeans,icc,native,4,native,4356289841,0,,2823,13482,10236927,6632593799,446558,,0.920718324,8470943614,94254035,,33396785707,
kmeans,icc,native,8,native,5922453904,0,,2826,16014,14084363,6890178163,4388071,,0.857684146,15157656229,97202509,,31069704349,
pca,icc,native,2,native,6923516170,0,,18008,4331581,5075104,3678926268,283852,,2.486138996,18358382746,107322407,,54353423555,
pca,icc,native,4,native,6949888501,0,,18876,4474256,4907992,3524957955,1056564,,1.54043482,21178846155,103520820,,54156330535,
pca,icc,native,8,native,6978406899,0,,20316,4526824,5011401,3564285043,2756858,,1.224463728,32763881792,107430591,,54696468308,
linear_regression,icc,native,2,native,536475392,0,,8449,280,80004,280623429,64309,,0.192151528,1244381236,9349686,,4872261876,
linear_regression,icc,native,4,native,563053805,0,,8450,304,75367,271133234,49861,,0.111794124,1234415282,9217997,,4659118093,
linear_regression,icc,native,8,native,540084831,0,,8449,279,84852,290723519,55938,,0.111735456,2313285131,8750985,,5232098508,
histogram,icc,native,2,native,2827867123,0,,21637,798,99843,506303372,85372,,0.392177243,2576973582,1450989468,,4301358101,
histogram,icc,native,4,native,2802300548,0,,21636,714,107534,502394072,79515,,0.219833581,2625090154,1402450104,,4349386629,
histogram,icc,native,8,native,2873684662,0,,21637,926,105356,497362409,108407,,0.207634415,4498391510,1445309545,,4259929394,
matrix_multiply,icc,native,2,native,12832523691,0,,1145,351605,2479863,5417339046,768328010,,5.579215706,29632098827,3846802986,,41330079693,
matrix_multiply,icc,native,4,native,12827145755,0,,867,69302,2498067,5435354152,735661265,,4.421438311,29421962441,3839674885,,41194292183,
matrix_multiply,icc,native,8,native,12859764806,0,,1091,164695,2548642,5436700997,3374203730,,6.499210456,105819722903,3867801560,,41305195940,
word_count,icc,native,2,native,7332950084,0,,32234,83634,171406280,2376335087,5741900,,3.189589,23411959002,3616514004,,20318686636,
word_count,icc,native,4,native,7328411315,0,,32247,50930,172969980,2497434752,5217757,,1.800200329,24307813730,3722539395,,20512110948,
word_count,icc,native,8,native,7409798445,0,,32331,73192,183989080,2507292088,18322371,,1.703394254,37464833976,3662960544,,20413198170,
string_match,gcc,mpx_only_write,2,native,8459982498,0,,8477,945,68769252,9739923661,77030,,2.562172904,19166011827,7675895597,,46193906463,
string_match,gcc,mpx_only_write,4,native,8464328374,0,,8474,573,68947480,9723986040,72277,,1.349161527,19098971297,7712819194,,46085732126,
string_match,gcc,mpx_only_write,8,native,8495138209,0,,8473,480,68927089,9709133854,82831,,1.253444557,34777830800,7710466117,,45979633869,
kmeans,gcc,mpx_only_write,2,native,9104256669,0,,3362,2035,45481776,2012847528,419965,,1.762567987,3235730451,158230427,,1271201769,
kmeans,gcc,mpx_only_write,4,native,4872750046,0,,3284,13957,42489748,8642858558,449257,,1.016181703,9622434305,95676217,,33270940413,
kmeans,gcc,mpx_only_write,8,native,9129133569,0,,3400,8242,59663135,5063522774,5837623,,0.827394748,5526003027,140505052,,40205821,
pca,gcc,mpx_only_write,2,native,7059728200,0,,17956,4475306,4934259,3542364631,573579,,2.59097645,19120285885,148247204,,58046590467,
pca,gcc,mpx_only_write,4,native,7115920603,0,,18950,4386397,4996780,3558121439,1199129,,1.578279992,21611273661,156351492,,57942155096,
pca,gcc,mpx_only_write,8,native,7062116657,0,,24076,4534130,5028211,3560752442,3910521,,1.294728867,33892487597,156101908,,58364705534,
linear_regression,gcc,mpx_only_write,2,native,4814802280,0,,8457,320,94732,286888914,46257,,0.593520209,4141482783,1338572498,,10362665711,
linear_regression,gcc,mpx_only_write,4,native,4481191124,0,,8459,316,124120,320247891,55337,,0.625149744,8365408909,1214611724,,11677753391,
linear_regression,gcc,mpx_only_write,8,native,4603202105,0,,8456,224,189221,298146272,90743,,1.664982529,37732266794,1356326220,,11033438743,
histogram,gcc,mpx_only_write,2,native,5227691286,0,,21654,761,121843,503868624,83147,,0.695121936,4896772875,1416783422,,13498172282,
histogram,gcc,mpx_only_write,4,native,5174691404,0,,21650,657,139813,497304967,172265,,0.486357115,5804963144,1455646737,,13659101499,
histogram,gcc,mpx_only_write,8,native,5185685647,0,,21645,785,173352,514311326,111538,,0.456385689,10146750566,1417105639,,13844016184,
matrix_multiply,gcc,mpx_only_write,2,native,12013369526,0,,1158,354143,2500606,4593430532,1222247792,,6.852256008,37715221986,3859332681,,38022608257,
matrix_multiply,gcc,mpx_only_write,4,native,12050652357,0,,1402,390832,2504084,4599629504,792083306,,4.777608554,34798335862,3836474009,,37889101881,
matrix_multiply,gcc,mpx_only_write,8,native,12057385047,0,,1778,691149,2560182,4608651039,3374492859,,6.370701659,103979443984,3849012647,,38032697479,
word_count,gcc,mpx_only_write,2,native,11643801248,0,,45727,555887,220548871,4824975971,22381698,,5.943416141,43356729269,9038420120,,40082525676,
word_count,gcc,mpx_only_write,4,native,11797829066,0,,42393,353555,219944128,4894773723,21763090,,5.984891886,55784603678,9106504993,,39963745035,
word_count,gcc,mpx_only_write,8,native,11860182223,0,,40445,433946,226708909,4984730824,45587260,,9.971137337,123391151542,9160742787,,40657553578,
string_match,icc,mpx_only_write,2,native,11630018878,0,,8494,1312,68591012,12132047036,77208,,2.375816838,17745603859,6601431853,,52611325889,
string_match,icc,mpx_only_write,4,native,11647658218,0,,8496,717,68431100,12094844847,83563,,1.261868664,17750925453,6656519848,,52120631847,
string_match,icc,mpx_only_write,8,native,11671242583,0,,8494,704,68256233,12175710660,80556,,1.107970792,29805385184,6634416276,,52528503496,
kmeans,icc,mpx_only_write,2,native,5775708474,0,,4062,14412,13544836,6823540661,448864,,1.771996678,7148503134,92855103,,31946981856,
kmeans,icc,mpx_only_write,4,native,4454392350,0,,4136,25543,12389100,6577622688,887620,,1.174056674,8801062131,126117696,,32351165616,
kmeans,icc,mpx_only_write,8,native,6107288137,0,,4104,28564,16152489,7766792356,3924925,,0.980262542,14407581659,108760171,,31956169807,
pca,icc,mpx_only_write,2,native,7004442902,0,,18025,4534754,4911295,3488151503,271719,,2.469329722,18198819048,111863044,,53280421741,
pca,icc,mpx_only_write,4,native,6995886259,0,,19412,4474860,4937326,3545490576,278764,,1.511906462,20688972813,107751013,,54607867676,
pca,icc,mpx_only_write,8,native,6979170766,0,,23177,4538309,4975900,3555159851,2898275,,1.235943668,33013780851,109736831,,54648781860,
linear_regression,icc,mpx_only_write,2,native,541092910,0,,8469,302,79860,280920854,43509,,0.203856979,1324053336,6892337,,4926884371,
linear_regression,icc,mpx_only_write,4,native,555237047,0,,8471,309,80580,279541767,53701,,0.122005322,1228043269,6666705,,4748894083,
linear_regression,icc,mpx_only_write,8,native,556950678,0,,8469,278,93871,280892146,52418,,0.135935802,2224380024,9021007,,5078303804,
histogram,icc,mpx_only_write,2,native,2814125403,0,,21663,681,113422,509023688,93105,,0.522429455,3574271561,1404404720,,10012659317,
histogram,icc,mpx_only_write,4,native,2820205425,0,,21661,743,110191,500525498,82154,,0.305490797,3600227336,1433441531,,9840034726,
histogram,icc,mpx_only_write,8,native,2893865539,0,,21652,993,124202,513945231,109238,,0.293294023,6466238331,1397443835,,9923283486,
matrix_multiply,icc,mpx_only_write,2,native,12878391571,0,,1162,264446,2488069,5457638694,1116072954,,6.210013783,34729942914,3811438340,,41270456560,
matrix_multiply,icc,mpx_only_write,4,native,12859129142,0,,873,126808,2503094,5440893594,913078822,,4.623480122,32334489343,3822058275,,41204801277,
matrix_multiply,icc,mpx_only_write,8,native,12902903875,0,,1781,684889,2524398,5434369466,3360954148,,6.458456717,105529298499,3856060174,,41212265855,
word_count,icc,mpx_only_write,2,native,23858655678,0,,45396,143818,154051162,5943819381,12430371,,9.358199393,68865284561,14194425557,,63729509962,
word_count,icc,mpx_only_write,4,native,23815158162,0,,44761,141988,157620603,5940204206,11787157,,7.024805671,80534338789,14366056813,,63800527708,
word_count,icc,mpx_only_write,8,native,23930349845,0,,47875,219188,160764859,5993018290,36047030,,10.480117719,185971544624,14367929827,,64115067078,
string_match,gcc,asan_only_write,2,native,16406833858,0,,9314,2257,84807359,18284927647,97874,,3.717754621,27806102960,7190803866,,84943974550,
string_match,gcc,asan_only_write,4,native,16368475735,0,,9294,1802,84695886,18256245825,98635,,2.028463363,27713810526,7163698228,,84659800236,
string_match,gcc,asan_only_write,8,native,16299061744,0,,9241,1282,84832899,18199147322,105802,,1.743279933,49097054894,7130077164,,84554257863,
kmeans,gcc,asan_only_write,2,native,12356525029,0,,55327,160879,54001294,12514749430,428008,,3.148666719,17062208488,3198822137,,47437782767,
kmeans,gcc,asan_only_write,4,native,7945673193,0,,55209,152157,50502177,9538943108,971948,,1.376197383,10376750123,1079152096,,32579973992,
kmeans,gcc,asan_only_write,8,native,7581835382,0,,55430,171356,52282056,9596895682,4256503,,1.179743762,15004048052,734535224,,31270312283,
pca,gcc,asan_only_write,2,native,7140709890,0,,26350,4513007,5008352,3798743478,5701898,,2.867798242,21213295256,269235536,,59197815020,
pca,gcc,asan_only_write,4,native,7206852880,0,,27203,4554907,4994140,3687392679,5464565,,1.708718403,23502601778,231092537,,58970084734,
pca,gcc,asan_only_write,8,native,7098717284,0,,29702,4568054,5009105,3640278616,8787160,,1.337223016,35552947264,165470595,,58617536466,
linear_regression,gcc,asan_only_write,2,native,688266571,0,,9088,1793,123243,346625601,45879,,0.281820563,1791016039,1414555296,,6299306745,
linear_regression,gcc,asan_only_write,4,native,760055115,0,,9005,1090,148674,427194398,88820,,0.175378918,2083974862,1503148070,,6758987080,
linear_regression,gcc,asan_only_write,8,native,582736164,0,,9316,923,139671,312628479,57190,,0.137299918,3216714029,1350523572,,6394187967,
histogram,gcc,asan_only_write,2,native,4480735909,0,,22325,2729,159511,3444201318,128988,,0.804516129,5790506470,1562872157,,23501166968,
histogram,gcc,asan_only_write,4,native,4359683579,0,,22382,1970,152734,3366377225,159648,,0.449321767,5664521420,1498909310,,23255365744,
histogram,gcc,asan_only_write,8,native,4333026393,0,,22299,1485,167408,3360517687,112368,,0.42020521,10433368957,1438460345,,23165682210,
matrix_multiply,gcc,asan_only_write,2,native,12479142269,0,,2526,424131,2743578,4889073113,1049472611,,5.752453373,31249878200,4113131269,,39258586506,
matrix_multiply,gcc,asan_only_write,4,native,12338884635,0,,2837,381740,2566312,4823006916,859480781,,4.368667901,28762903280,4029835892,,39007140972,
matrix_multiply,gcc,asan_only_write,8,native,12185389536,0,,3024,684948,2615721,4706055509,3317702131,,6.549142666,107088281573,3931961758,,38434822138,
word_count,gcc,asan_only_write,2,native,63730241987,0,,40940,107791,226594875,64016815136,14282494,,11.298204806,81976548942,56788117107,,318199974709,
word_count,gcc,asan_only_write,4,native,63874109412,0,,40762,101918,231845446,63904762767,11525764,,6.022653678,81978599928,56976470688,,317386024691,
