name,compiler,type,threads,input,time,sys_time,major_faults,mpxbtnum,voluntary_context_switches,involuntary_context_switches,mpxerrors,minor_faults,user_time,maxsize
streamcluster,clang,native,1,native,361.08,0.0,0,,2,645,,2765,361.04,114480
streamcluster,clang,native,1,native,360.89,0.01,0,,2,647,,2255,360.84,116376
streamcluster,clang,native,1,native,360.65,0.0,0,,2,640,,2767,360.61,114428
streamcluster,clang,native,1,native,360.77,0.0,0,,3,647,,2765,360.73,114444
streamcluster,clang,native,1,native,360.4,0.0,0,,2,641,,3271,360.36,114324
streamcluster,clang,native,1,native,361.11,0.0,0,,2,645,,2766,361.07,116488
ferret,clang,native,1,native,285.4,0.08,0,,3,563,,11412,285.29,96828
ferret,clang,native,1,native,287.22,0.09,0,,3,563,,11415,287.1,96848
ferret,clang,native,1,native,285.46,0.09,0,,6,558,,11929,285.33,96964
ferret,clang,native,1,native,285.5,0.1,0,,6,563,,11924,285.36,96836
ferret,clang,native,1,native,285.68,0.07,0,,9,561,,11926,285.57,96824
ferret,clang,native,1,native,285.85,0.09,0,,2,559,,11922,285.72,96832
ferret,clang,native,1,native,285.5,0.06,0,,3,561,,10902,285.4,96776
ferret,clang,native,1,native,285.53,0.09,0,,6,564,,11416,285.4,96760
ferret,clang,native,1,native,285.65999999999997,0.08,0,,4,559,,11413,285.54,96848
ferret,clang,native,1,native,285.62,0.1,0,,3,558,,11409,285.49,96824
fluidanimate,gcc,asan,1,native,377.36,0.07,0,,1,686,,51562,377.24,572272
fluidanimate,gcc,asan,1,native,377.27,0.07,0,,1,686,,51683,377.16,572872
fluidanimate,gcc,asan,1,native,377.35,0.08,0,,2,681,,51485,377.22,571984
fluidanimate,gcc,asan,1,native,377.28,0.07,0,,1,687,,51854,377.16,576196
fluidanimate,gcc,asan,1,native,377.29,0.06,0,,1,682,,51743,377.18,575028
fluidanimate,gcc,asan,1,native,377.29,0.08,0,,2,690,,51441,377.16,572832
fluidanimate,gcc,asan,1,native,377.3,0.06,0,,1,683,,51466,377.18,573740
fluidanimate,gcc,asan,1,native,377.36,0.07,0,,1,692,,51901,377.24,576344
fluidanimate,gcc,asan,1,native,377.28,0.06,0,,1,679,,51858,377.17,575336
fluidanimate,gcc,asan,1,native,377.27,0.06,0,,1,684,,51849,377.16,576176
swaptions,gcc,asan,1,native,239.53,0.1,0,,1,431,,153167,239.39,380080
swaptions,gcc,asan,1,native,243.59,0.1,0,,5,432,,153103,243.45,379892
swaptions,gcc,asan,1,native,239.07999999999998,0.1,0,,1,428,,152787,238.95,380768
swaptions,gcc,asan,1,native,238.96,0.04,0,,14,429,,152942,238.88,379132
swaptions,gcc,asan,1,native,238.93,0.06,0,,12,426,,152921,238.84,379096
swaptions,gcc,asan,1,native,239.16,0.12,0,,1,424,,152986,239.01,377512
swaptions,gcc,asan,1,native,238.99,0.07,0,,7,428,,152956,238.89,379392
swaptions,gcc,asan,1,native,238.76,0.11,0,,15,428,,153196,238.62,382396
swaptions,gcc,asan,1,native,239.05,0.08,0,,1,427,,153030,238.94,379580
swaptions,gcc,asan,1,native,238.85,0.11,0,,6,427,,153233,238.7,380516
x264,gcc,asan,1,native,4078.04,0.31,0,,16,2092,,88334,1077.59,272324
x264,gcc,asan,1,native,4078.04,0.31,0,,22,2086,,88885,1077.6,275168
x264,gcc,asan,1,native,4078.24,0.28,0,,21,2089,,87619,1077.82,276100
x264,gcc,asan,1,native,4078.17,0.3,0,,23,2104,,89725,1077.74,275644
x264,gcc,asan,1,native,4078.16,0.27,0,,23,2092,,89379,1077.76,274120
x264,gcc,asan,1,native,4078.07,0.4,0,,23,2089,,88874,1077.53,272588
x264,gcc,asan,1,native,4079.69,0.34,0,,23,2095,,89258,1079.21,275752
x264,gcc,asan,1,native,4078.11,0.28,0,,17,2087,,87057,1077.7,276008
x264,gcc,asan,1,native,4077.89,0.33,0,,18,2089,,87373,1077.42,275404
x264,gcc,asan,1,native,4078.16,0.3,0,,25,2090,,89245,1077.73,275616
facesim,gcc,asan,1,native,9.2,0.58,0,,2,34,,824836,8.61,3224504
facesim,gcc,asan,1,native,9.2,0.62,0,,5,37,,823931,8.58,3221504
facesim,gcc,asan,1,native,9.2,0.54,0,,10,38,,824220,8.65,3226020
facesim,gcc,asan,1,native,9.26,0.67,0,,9,36,,823793,8.58,3223980
facesim,gcc,asan,1,native,9.2,0.58,0,,10,37,,824531,8.61,3221360
facesim,gcc,asan,1,native,9.2,0.56,0,,1,36,,824342,8.64,3224340
facesim,gcc,asan,1,native,9.2,0.6,0,,1,33,,823748,8.59,3223792
facesim,gcc,asan,1,native,9.22,0.57,0,,1,39,,823501,8.64,3220484
facesim,gcc,asan,1,native,9.22,0.65,0,,1,33,,824526,8.56,3221212
facesim,gcc,asan,1,native,9.2,0.63,0,,1,34,,823858,8.56,3219924
canneal,gcc,asan,1,native,196.95,0.65,0,,47,359,,691721,196.26,1883036
canneal,gcc,asan,1,native,195.53,0.74,0,,32,350,,691360,194.74,1883660
canneal,gcc,asan,1,native,196.88,0.67,0,,65,357,,691743,196.17,1885068
canneal,gcc,asan,1,native,196.9,0.78,0,,57,351,,691778,196.07,1883376
canneal,gcc,asan,1,native,197.52,0.76,0,,61,351,,692132,196.71,1886788
canneal,gcc,asan,1,native,197.15,0.72,0,,62,352,,691986,196.38,1884120
canneal,gcc,asan,1,native,196.93,0.65,0,,62,356,,691333,196.24,1883420
canneal,gcc,asan,1,native,197.01,0.67,0,,51,352,,692180,196.3,1887012
canneal,gcc,asan,1,native,196.82,0.72,0,,62,351,,692094,196.05,1886448
canneal,gcc,asan,1,native,196.97,0.77,0,,70,354,,692140,196.15,1886716
blackscholes,gcc,asan,1,native,157.18,0.27,0,,1,385,,54429,156.89,688972
blackscholes,gcc,asan,1,native,157.21,0.24,0,,1,386,,53684,156.94,686096
blackscholes,gcc,asan,1,native,157.16,0.28,0,,1,386,,54134,156.85,685748
blackscholes,gcc,asan,1,native,157.18,0.25,0,,1,389,,54166,156.91,685996
blackscholes,gcc,asan,1,native,157.25,0.23,0,,1,386,,54167,157.0,685976
blackscholes,gcc,asan,1,native,157.16,0.22,0,,1,387,,53684,156.91,685980
blackscholes,gcc,asan,1,native,157.17000000000002,0.26,0,,1,386,,53766,156.89,686388
blackscholes,gcc,asan,1,native,157.2,0.26,0,,1,369,,54094,156.92,685664
blackscholes,gcc,asan,1,native,157.21,0.26,0,,1,385,,54153,156.93,685880
blackscholes,gcc,asan,1,native,157.23,0.24,0,,1,386,,53727,156.97,686168
dedup,gcc,asan,1,native,36.32,2.68,0,,19,391,,770767,33.62,1649244
dedup,gcc,asan,1,native,36.37,2.96,0,,12,393,,770541,33.4,1648200
dedup,gcc,asan,1,native,36.3,2.76,0,,20,387,,770496,33.52,1648300
dedup,gcc,asan,1,native,36.43,2.85,0,,18,387,,770977,33.56,1650288
dedup,gcc,asan,1,native,36.39,2.79,0,,10,388,,771745,33.59,1651336
dedup,gcc,asan,1,native,36.33,2.74,0,,19,386,,770628,33.57,1650948
dedup,gcc,asan,1,native,36.42,2.81,0,,19,389,,770841,33.59,1651740
dedup,gcc,asan,1,native,36.44,2.91,0,,12,389,,769938,33.51,1647988
dedup,gcc,asan,1,native,36.33,2.77,0,,19,391,,771212,33.54,1651196
dedup,gcc,asan,1,native,36.44,2.9,0,,12,387,,770711,33.52,1651240
raytrace,gcc,asan,1,native,247.32,0.52,0,,1,455,,632293,246.77,2233324
raytrace,gcc,asan,1,native,247.69,0.51,0,,20,444,,631671,247.14,2232224
raytrace,gcc,asan,1,native,247.22,0.57,0,,28,448,,631936,246.61,2234732
raytrace,gcc,asan,1,native,247.48,0.54,0,,33,447,,630031,246.9,2236108
raytrace,gcc,asan,1,native,247.29,0.5,0,,22,444,,631818,246.75,2234716
raytrace,gcc,asan,1,native,247.19,0.66,0,,22,444,,630165,246.5,2236228
raytrace,gcc,asan,1,native,247.25,0.5,0,,28,449,,630252,246.71,2236560
raytrace,gcc,asan,1,native,247.28,0.48,0,,26,447,,629222,246.76,2232384
raytrace,gcc,asan,1,native,247.22,0.56,0,,20,443,,632129,246.61,2233104
raytrace,gcc,asan,1,native,247.4,0.56,0,,27,445,,630150,246.8,2235228
vips,gcc,asan,1,native,128.75,0.62,0,,7,1043,,114560,128.1,393676
vips,gcc,asan,1,native,128.76,0.64,0,,90,486,,114921,128.03,395448
vips,gcc,asan,1,native,128.46,0.62,0,,72,259,,114127,127.76,492012
vips,gcc,asan,1,native,128.44,0.54,0,,19,275,,113997,127.87,491580
vips,gcc,asan,1,native,128.41,0.55,0,,11,300,,113705,127.84,489872
vips,gcc,asan,1,native,128.5,0.59,0,,16,288,,115018,127.89,492548
vips,gcc,asan,1,native,128.49,0.61,0,,13,303,,114129,127.86,491680
vips,gcc,asan,1,native,128.46,0.63,0,,11,330,,114277,127.8,490916
vips,gcc,asan,1,native,128.59,0.61,0,,52,312,,114318,127.92,491144
vips,gcc,asan,1,native,128.39,0.59,0,,12,332,,114678,127.78,492312
bodytrack,gcc,asan,1,native,150.95,1.27,0,,11,441,,1173849,149.65,343292
bodytrack,gcc,asan,1,native,152.16,1.22,0,,1,445,,1173428,150.92,342628
bodytrack,gcc,asan,1,native,150.37,1.2,0,,5,439,,1173596,149.14,342740
bodytrack,gcc,asan,1,native,150.32999999999998,1.27,0,,12,441,,1173685,149.03,343428
bodytrack,gcc,asan,1,native,150.29,1.25,0,,1,441,,1173674,149.02,342820
bodytrack,gcc,asan,1,native,150.24,1.22,0,,6,438,,1173844,148.99,343072
bodytrack,gcc,asan,1,native,150.25,1.11,0,,12,443,,1174052,149.11,342964
bodytrack,gcc,asan,1,native,150.17000000000002,1.29,0,,1,439,,1174182,148.86,341312
bodytrack,gcc,asan,1,native,150.17000000000002,1.21,0,,3,443,,1173930,148.94,341144
bodytrack,gcc,asan,1,native,150.28,1.25,0,,4,438,,1173618,149.01,343288
streamcluster,gcc,asan,1,native,487.77,0.01,0,,4,878,,11977,487.7,145568
streamcluster,gcc,asan,1,native,489.34,0.0,0,,5,873,,12804,489.27,141760
streamcluster,gcc,asan,1,native,489.64,0.02,0,,2,880,,12202,489.56,141340
streamcluster,gcc,asan,1,native,489.13,0.02,0,,4,873,,12115,489.06,140132
streamcluster,gcc,asan,1,native,489.52,0.0,0,,3,874,,12390,489.46,143660
streamcluster,gcc,asan,1,native,490.07,0.01,0,,3,875,,12027,490.0,144432
streamcluster,gcc,asan,1,native,489.36,0.01,0,,4,877,,12351,489.29,145508
streamcluster,gcc,asan,1,native,487.84,0.01,0,,3,874,,11977,487.77,143472
streamcluster,gcc,asan,1,native,489.35,0.01,0,,3,871,,11933,489.28,141808
streamcluster,gcc,asan,1,native,488.2,0.01,0,,4,874,,12076,488.13,141544
ferret,gcc,asan,1,native,496.39,1.25,0,,15,968,,1426270,495.07,451524
ferret,gcc,asan,1,native,496.52,1.26,0,,5,972,,1426411,495.19,452496
ferret,gcc,asan,1,native,496.23,1.32,0,,5,974,,1426241,494.85,451060
ferret,gcc,asan,1,native,496.51,1.38,0,,6,969,,1426820,495.07,452940
ferret,gcc,asan,1,native,496.04,1.38,0,,5,970,,1426242,494.6,453084
ferret,gcc,asan,1,native,495.91,1.13,0,,9,970,,1426648,494.72,451436
ferret,gcc,asan,1,native,496.44,1.23,0,,10,970,,1426070,495.14,450684
ferret,gcc,asan,1,native,496.35,1.38,0,,12,968,,1426548,494.9,451816
ferret,gcc,asan,1,native,496.61,1.32,0,,4,967,,1426862,495.23,451608
ferret,gcc,asan,1,native,495.84,1.16,0,,10,969,,1426470,494.62,452132
fluidanimate,gcc,asan_only_write,1,native,224.07999999999998,0.07,0,,1,413,,51906,223.98,573516
fluidanimate,gcc,asan_only_write,1,native,224.07999999999998,0.08,0,,2,408,,51451,223.98,573572
fluidanimate,gcc,asan_only_write,1,native,224.1,0.08,0,,1,414,,51759,223.99,572876
fluidanimate,gcc,asan_only_write,1,native,224.06,0.08,0,,1,410,,51659,223.96,572540
fluidanimate,gcc,asan_only_write,1,native,224.05,0.06,0,,2,409,,51764,223.96,572968
fluidanimate,gcc,asan_only_write,1,native,224.06,0.07,0,,1,413,,51774,223.96,572976
fluidanimate,gcc,asan_only_write,1,native,224.06,0.07,0,,1,409,,51490,223.96,572020
fluidanimate,gcc,asan_only_write,1,native,224.06,0.05,0,,1,410,,51539,223.98,571864
fluidanimate,gcc,asan_only_write,1,native,224.07,0.08,0,,1,413,,51905,223.96,575764
fluidanimate,gcc,asan_only_write,1,native,224.05,0.07,0,,1,410,,51589,223.96,572144
swaptions,gcc,asan_only_write,1,native,188.28,0.08,0,,4,340,,152947,188.18,379372
swaptions,gcc,asan_only_write,1,native,190.28,0.08,0,,9,343,,153231,190.18,380492
swaptions,gcc,asan_only_write,1,native,188.24,0.08,0,,8,334,,153237,188.14,382548
swaptions,gcc,asan_only_write,1,native,188.36,0.08,0,,6,338,,152810,188.25,378640
swaptions,gcc,asan_only_write,1,native,188.29,0.1,0,,6,341,,153104,188.16,382068
swaptions,gcc,asan_only_write,1,native,188.25,0.12,0,,6,337,,152830,188.1,380976
swaptions,gcc,asan_only_write,1,native,188.29,0.06,0,,10,334,,153008,188.2,379580
swaptions,gcc,asan_only_write,1,native,188.3,0.1,0,,5,337,,152858,188.17,378912
swaptions,gcc,asan_only_write,1,native,190.23,0.08,0,,6,344,,152953,190.12,379352
swaptions,gcc,asan_only_write,1,native,188.34,0.09,0,,11,336,,152819,188.22,378648
x264,gcc,asan_only_write,1,native,193.43,0.3,0,,26,383,,89003,193.1,272600
x264,gcc,asan_only_write,1,native,193.57,0.26,0,,18,383,,87411,193.28,270048
x264,gcc,asan_only_write,1,native,192.9,0.32,0,,25,381,,89292,192.55,275424
x264,gcc,asan_only_write,1,native,193.43,0.35,0,,9,383,,87050,193.05,270356
x264,gcc,asan_only_write,1,native,193.03,0.3,0,,27,385,,89709,192.69,275132
x264,gcc,asan_only_write,1,native,193.72,0.38,0,,18,389,,88792,193.3,269296
x264,gcc,asan_only_write,1,native,193.33,0.35,0,,23,387,,88871,192.94,272476
x264,gcc,asan_only_write,1,native,193.52,0.26,0,,15,381,,90045,193.22,272424
x264,gcc,asan_only_write,1,native,193.11,0.35,0,,24,383,,87465,192.72,274580
x264,gcc,asan_only_write,1,native,193.86,0.35,0,,19,392,,89992,193.48,272120
facesim,gcc,asan_only_write,1,native,6.17,0.58,0,,0,26,,823620,5.58,3222988
facesim,gcc,asan_only_write,1,native,6.17,0.57,0,,4,31,,824764,5.6,3225796
facesim,gcc,asan_only_write,1,native,6.18,0.65,0,,3,30,,824132,5.52,3225184
facesim,gcc,asan_only_write,1,native,6.18,0.54,0,,1,32,,824235,5.64,3223352
facesim,gcc,asan_only_write,1,native,6.17,0.54,0,,3,30,,823602,5.63,3222952
facesim,gcc,asan_only_write,1,native,6.16,0.54,0,,1,29,,824919,5.61,3224108
facesim,gcc,asan_only_write,1,native,6.17,0.61,0,,10,26,,823798,5.56,3219356
facesim,gcc,asan_only_write,1,native,6.19,0.62,0,,1,29,,824820,5.56,3223692
facesim,gcc,asan_only_write,1,native,6.16,0.58,0,,1,32,,824312,5.58,3225708
facesim,gcc,asan_only_write,1,native,6.17,0.64,0,,1,31,,824589,5.53,3224852
canneal,gcc,asan_only_write,1,native,172.59,0.76,0,,43,310,,691308,171.79,1883516
canneal,gcc,asan_only_write,1,native,172.57999999999998,0.7,0,,49,307,,691719,171.84,1885060
canneal,gcc,asan_only_write,1,native,172.43,0.73,0,,57,314,,691763,171.65,1883140
canneal,gcc,asan_only_write,1,native,172.64,0.74,0,,54,310,,691969,171.86,1884004
canneal,gcc,asan_only_write,1,native,172.59,0.83,0,,57,307,,691954,171.71,1884024
canneal,gcc,asan_only_write,1,native,172.52,0.77,0,,46,311,,691382,171.71,1883628
canneal,gcc,asan_only_write,1,native,172.45,0.85,0,,54,310,,691703,171.56,1884968
canneal,gcc,asan_only_write,1,native,172.66,0.74,0,,54,310,,692079,171.88,1884316
canneal,gcc,asan_only_write,1,native,172.45,0.76,0,,46,307,,692073,171.65,1886492
canneal,gcc,asan_only_write,1,native,172.52,0.72,0,,49,311,,691314,171.75,1883424
blackscholes,gcc,asan_only_write,1,native,149.73,0.3,0,,1,374,,54119,149.41,685748
blackscholes,gcc,asan_only_write,1,native,149.95,0.28,0,,3,376,,54190,149.52,685940
blackscholes,gcc,asan_only_write,1,native,149.71,0.25,0,,1,373,,54327,149.44,686652
blackscholes,gcc,asan_only_write,1,native,149.71,0.24,0,,1,373,,54366,149.45,686580
blackscholes,gcc,asan_only_write,1,native,149.72,0.22,0,,1,375,,54329,149.48,686452
blackscholes,gcc,asan_only_write,1,native,149.76,0.27,0,,1,374,,53713,149.47,686068
blackscholes,gcc,asan_only_write,1,native,149.66,0.24,0,,1,374,,54135,149.4,685940
blackscholes,gcc,asan_only_write,1,native,149.72,0.21,0,,1,373,,54548,149.49,689504
blackscholes,gcc,asan_only_write,1,native,149.7,0.22,0,,1,374,,54327,149.46,686544
blackscholes,gcc,asan_only_write,1,native,149.75,0.32,0,,1,375,,54143,149.41,685928
dedup,gcc,asan_only_write,1,native,27.61,2.66,0,,12,375,,771625,24.94,1652716
dedup,gcc,asan_only_write,1,native,27.63,2.64,0,,12,373,,771438,24.97,1651936
dedup,gcc,asan_only_write,1,native,27.71,2.77,0,,10,373,,771624,24.92,1650816
dedup,gcc,asan_only_write,1,native,27.65,2.69,0,,21,143,,771054,24.94,1652356
dedup,gcc,asan_only_write,1,native,27.73,2.76,0,,4,376,,771590,24.96,1652652
dedup,gcc,asan_only_write,1,native,27.64,2.88,0,,12,373,,770676,24.74,1650920
dedup,gcc,asan_only_write,1,native,27.7,2.87,0,,12,374,,771247,24.81,1651168
dedup,gcc,asan_only_write,1,native,27.69,2.74,0,,12,373,,770409,24.94,1649860
dedup,gcc,asan_only_write,1,native,27.67,2.82,0,,4,371,,770710,24.84,1651072
dedup,gcc,asan_only_write,1,native,27.72,2.73,0,,11,372,,771245,24.97,1651204
raytrace,gcc,asan_only_write,1,native,225.59,0.56,0,,24,413,,631534,225.0,2231932
raytrace,gcc,asan_only_write,1,native,225.14,0.6,0,,36,405,,629332,224.51,2235600
raytrace,gcc,asan_only_write,1,native,225.42000000000002,0.6,0,,24,401,,632157,224.79,2232948
raytrace,gcc,asan_only_write,1,native,225.29,0.51,0,,27,407,,631606,224.75,2233976
raytrace,gcc,asan_only_write,1,native,225.32999999999998,0.5,0,,15,406,,628968,224.79,2232752
raytrace,gcc,asan_only_write,1,native,225.41,0.5,0,,33,403,,629311,224.88,2232536
raytrace,gcc,asan_only_write,1,native,225.26,0.48,0,,21,403,,629697,224.74,2232356
raytrace,gcc,asan_only_write,1,native,225.32999999999998,0.55,0,,30,403,,631787,224.75,2235452
raytrace,gcc,asan_only_write,1,native,225.27,0.52,0,,22,404,,631985,224.72,2234920
raytrace,gcc,asan_only_write,1,native,225.25,0.49,0,,1,405,,629426,224.73,2232740
vips,gcc,asan_only_write,1,native,75.33,0.66,0,,13,232,,113239,74.65,429240
vips,gcc,asan_only_write,1,native,75.36,0.6,0,,59,259,,113466,74.72,450024
vips,gcc,asan_only_write,1,native,75.43,0.63,0,,124,349,,113388,74.68,462324
vips,gcc,asan_only_write,1,native,75.76,0.68,0,,307,200,,113843,74.87,449468
vips,gcc,asan_only_write,1,native,75.47,0.57,0,,12,234,,113344,74.88,459804
vips,gcc,asan_only_write,1,native,75.38,0.58,0,,78,295,,113651,74.73,449144
vips,gcc,asan_only_write,1,native,75.61,0.64,0,,193,327,,114086,74.84,392556
vips,gcc,asan_only_write,1,native,75.69,0.65,0,,256,363,,114342,74.85,393788
vips,gcc,asan_only_write,1,native,75.67,0.62,0,,318,176,,113592,74.86,392632
vips,gcc,asan_only_write,1,native,75.4,0.59,0,,6,245,,113760,74.8,393464
bodytrack,gcc,asan_only_write,1,native,103.32,1.34,0,,21,345,,1173730,101.95,342784
bodytrack,gcc,asan_only_write,1,native,103.6,1.22,0,,7,345,,1173896,102.36,343144
bodytrack,gcc,asan_only_write,1,native,103.27000000000001,1.08,0,,2,345,,1173684,102.18,342768
bodytrack,gcc,asan_only_write,1,native,103.37,1.21,0,,1,345,,1172754,102.14,340404
bodytrack,gcc,asan_only_write,1,native,103.33,1.3,0,,5,346,,1172789,102.01,342440
bodytrack,gcc,asan_only_write,1,native,103.47999999999999,1.12,0,,4,345,,1173884,102.34,343088
bodytrack,gcc,asan_only_write,1,native,103.53,1.22,0,,1,345,,1173862,102.29,342956
bodytrack,gcc,asan_only_write,1,native,103.46000000000001,1.18,0,,2,341,,1174206,102.26,341448
bodytrack,gcc,asan_only_write,1,native,103.32,1.18,0,,25,345,,1173628,102.11,342808
bodytrack,gcc,asan_only_write,1,native,103.25999999999999,1.31,0,,22,340,,1173419,101.92,342580
streamcluster,gcc,asan_only_write,1,native,360.59,0.01,0,,4,650,,12811,360.54,138256
streamcluster,gcc,asan_only_write,1,native,360.55,0.02,0,,3,648,,12157,360.48,139092
streamcluster,gcc,asan_only_write,1,native,360.32,0.01,0,,3,644,,12825,360.26,138376
streamcluster,gcc,asan_only_write,1,native,360.53,0.01,0,,3,647,,12769,360.47,137896
streamcluster,gcc,asan_only_write,1,native,360.42,0.02,0,,5,648,,12060,360.35,139024
streamcluster,gcc,asan_only_write,1,native,360.53,0.02,0,,3,645,,11989,360.47,143992
streamcluster,gcc,asan_only_write,1,native,360.51,0.01,0,,4,644,,12145,360.46,139212
streamcluster,gcc,asan_only_write,1,native,360.64,0.01,0,,5,648,,12066,360.58,141864
streamcluster,gcc,asan_only_write,1,native,359.88,0.02,0,,4,642,,12416,359.82,142024
streamcluster,gcc,asan_only_write,1,native,360.31,0.01,0,,3,645,,12815,360.25,139968
ferret,gcc,asan_only_write,1,native,317.74,1.46,0,,22,628,,1424243,316.24,449748
ferret,gcc,asan_only_write,1,native,319.35,1.32,0,,6,624,,1424086,317.98,449872
ferret,gcc,asan_only_write,1,native,318.11,1.32,0,,20,628,,1424312,316.75,450248
ferret,gcc,asan_only_write,1,native,318.01,1.24,0,,4,622,,1424276,316.73,443752
ferret,gcc,asan_only_write,1,native,317.41,1.33,0,,17,623,,1424282,316.03,449676
ferret,gcc,asan_only_write,1,native,318.11,1.35,0,,8,624,,1424657,316.71,446876
ferret,gcc,asan_only_write,1,native,317.45,1.34,0,,6,622,,1424106,316.06,449664
ferret,gcc,asan_only_write,1,native,317.73,1.36,0,,4,627,,1424228,316.33,449920
ferret,gcc,asan_only_write,1,native,317.73,1.38,0,,3,620,,1424206,316.3,442204
ferret,gcc,asan_only_write,1,native,317.81,1.46,0,,18,622,,1424240,316.29,448988
fluidanimate,clang,asan,1,native,317.84,0.08,0,,1,586,,51634,317.72,574296
fluidanimate,clang,asan,1,native,317.87,0.08,0,,1,579,,51641,317.75,574464
fluidanimate,clang,asan,1,native,317.75,0.07,0,,1,585,,51635,317.64,574492
fluidanimate,clang,asan,1,native,317.77,0.06,0,,1,594,,51633,317.66,574376
fluidanimate,clang,asan,1,native,317.85,0.05,0,,2,595,,51633,317.76,574484
fluidanimate,clang,asan,1,native,317.77,0.06,0,,1,591,,51632,317.67,576176
fluidanimate,clang,asan,1,native,317.84,0.05,0,,1,581,,51637,317.74,574408
fluidanimate,clang,asan,1,native,317.92,0.05,0,,1,585,,51635,317.84,574540
fluidanimate,clang,asan,1,native,317.9,0.08,0,,1,583,,51123,317.78,574480
fluidanimate,clang,asan,1,native,317.85,0.07,0,,2,583,,51642,317.74,574676
swaptions,clang,asan,1,native,237.38,0.08,0,,7,426,,152988,237.26,379324
swaptions,clang,asan,1,native,237.76,0.09,0,,1,423,,152983,237.64,381192
swaptions,clang,asan,1,native,237.37,0.1,0,,10,422,,152990,237.24,381384
swaptions,clang,asan,1,native,237.53,0.09,0,,7,425,,152987,237.4,379320
swaptions,clang,asan,1,native,237.78,0.07,0,,1,425,,152984,237.68,383412
swaptions,clang,asan,1,native,237.51,0.08,0,,11,423,,152993,237.4,381440
swaptions,clang,asan,1,native,237.37,0.1,0,,6,421,,152987,237.23,381376
swaptions,clang,asan,1,native,237.65,0.09,0,,1,427,,152978,237.54,381364
swaptions,clang,asan,1,native,237.56,0.11,0,,5,426,,152990,237.42,383488
swaptions,clang,asan,1,native,237.32999999999998,0.06,0,,9,422,,152988,237.23,381544
x264,clang,asan,1,native,487.19,0.38,0,,33,962,,87860,486.74,277048
x264,clang,asan,1,native,487.88,0.35,0,,39,990,,89421,487.47,275276
x264,clang,asan,1,native,487.12,0.28,0,,42,967,,89413,486.76,274452
x264,clang,asan,1,native,487.04,0.4,0,,32,985,,87417,486.57,274764
x264,clang,asan,1,native,487.05,0.28,0,,30,976,,88423,486.7,273172
x264,clang,asan,1,native,486.62,0.37,0,,35,967,,88955,486.18,273140
x264,clang,asan,1,native,487.23,0.32,0,,37,981,,87709,486.84,276748
x264,clang,asan,1,native,486.86,0.32,0,,37,969,,89634,486.47,275604
x264,clang,asan,1,native,486.94,0.33,0,,39,970,,88985,486.54,273304
x264,clang,asan,1,native,487.09,0.32,0,,38,985,,88976,486.7,273008
facesim,clang,asan,1,native,7.41,0.6,0,,1,31,,823220,6.8,3222860
facesim,clang,asan,1,native,7.41,0.56,0,,3,31,,824005,6.84,3226168
facesim,clang,asan,1,native,7.4,0.59,0,,1,35,,824402,6.8,3227732
facesim,clang,asan,1,native,7.38,0.62,0,,1,33,,824670,6.76,3226608
facesim,clang,asan,1,native,7.4,0.64,0,,1,34,,824506,6.76,3224168
facesim,clang,asan,1,native,7.38,0.56,0,,3,29,,823478,6.82,3221792
facesim,clang,asan,1,native,7.41,0.54,0,,1,31,,824329,6.86,3227540
facesim,clang,asan,1,native,7.4,0.59,0,,1,33,,823266,6.8,3223088
facesim,clang,asan,1,native,7.41,0.65,0,,1,32,,824332,6.75,3227356
facesim,clang,asan,1,native,7.4,0.6,0,,4,34,,824604,6.8,3222468
canneal,clang,asan,1,native,193.29,0.61,0,,43,351,,691903,192.63,1885768
canneal,clang,asan,1,native,192.91,0.71,0,,51,345,,691384,192.16,1885764
canneal,clang,asan,1,native,193.08,0.74,0,,55,345,,691909,192.29,1885724
canneal,clang,asan,1,native,193.09,0.78,0,,52,343,,691905,192.26,1885716
canneal,clang,asan,1,native,192.64,0.6,0,,49,344,,691391,191.99,1885820
canneal,clang,asan,1,native,193.37,0.77,0,,52,347,,691393,192.56,1885724
canneal,clang,asan,1,native,193.09,0.76,0,,50,348,,691905,192.29,1885648
canneal,clang,asan,1,native,192.49,0.7,0,,50,342,,691392,191.75,1885784
canneal,clang,asan,1,native,193.55,0.76,0,,1,344,,691365,192.77,1887548
canneal,clang,asan,1,native,193.01,0.78,0,,1,342,,691362,192.2,1885728
blackscholes,clang,asan,1,native,152.0,0.26,0,,1,377,,54284,151.72,688536
blackscholes,clang,asan,1,native,151.9,0.26,0,,1,378,,54280,151.62,688396
blackscholes,clang,asan,1,native,151.97,0.22,0,,1,379,,54287,151.73,690564
blackscholes,clang,asan,1,native,152.07999999999998,0.22,0,,1,378,,54279,151.83,690576
blackscholes,clang,asan,1,native,152.03,0.21,0,,1,377,,53772,151.8,688468
blackscholes,clang,asan,1,native,151.99,0.23,0,,1,377,,53775,151.73,688440
blackscholes,clang,asan,1,native,151.97,0.24,0,,1,383,,54280,151.72,688512
blackscholes,clang,asan,1,native,152.04,0.24,0,,1,376,,54277,151.78,688568
blackscholes,clang,asan,1,native,152.04,0.28,0,,1,377,,54282,151.74,688480
blackscholes,clang,asan,1,native,152.06,0.26,0,,1,380,,54285,151.78,690604
dedup,clang,asan,1,native,35.19,2.73,0,,1,388,,765631,32.44,1635332
dedup,clang,asan,1,native,35.27,2.78,0,,1,388,,765932,32.48,1634664
