name,compiler,type,threads,input,voluntary_context_switches,minor_faults,mpxerrors,mpxbtnum,sys_time,user_time,time,involuntary_context_switches,major_faults,maxsize
canneal,gcc,native,1,3,1,13154,,,1.03,1.13,2.17,6,0,63032
canneal,gcc,native,1,4,1,58162,,,4.93,1.26,6.2,13,0,243080
streamcluster,gcc,native,1,0,2,816,,,0.0,8.22,8.23,16,1,7960
streamcluster,gcc,native,1,1,1,886,,,0.0,20.22,20.22,39,0,10284
streamcluster,gcc,native,1,2,1,1023,,,0.0,48.01,48.02,91,0,14920
streamcluster,gcc,native,1,3,1,4059,,,0.0,96.93,96.94,180,0,20908
streamcluster,gcc,native,1,4,1,7080,,,0.2,187.45,187.68,332,0,33016
streamcluster,gcc,native,1,0,1,816,,,0.0,8.22,8.23,16,0,7960
streamcluster,gcc,native,1,1,1,1022,,,0.0,20.23,20.23,41,0,8784
streamcluster,gcc,native,1,2,1,2186,,,0.0,48.2,48.2,91,0,13440
streamcluster,gcc,native,1,3,1,4053,,,0.0,96.9,96.91,177,0,20908
streamcluster,gcc,native,1,4,1,7080,,,0.32,187.49,187.84,335,0,33016
streamcluster,gcc,native,1,0,1,816,,,0.0,8.3,8.3,16,0,7960
streamcluster,gcc,native,1,1,1,1022,,,0.04,20.32,20.37,38,0,8784
streamcluster,gcc,native,1,2,1,2186,,,0.1,48.14,48.25,93,0,13440
streamcluster,gcc,native,1,3,1,4549,,,0.32,96.98,97.31,178,0,22428
streamcluster,gcc,native,1,4,1,7579,,,0.59,187.55,188.16,336,0,33488
streamcluster,gcc,native,1,0,1,1018,,,0.04,8.24,8.29,16,0,6724
streamcluster,gcc,native,1,1,1,1022,,,0.04,20.26,20.31,39,0,8784
streamcluster,gcc,native,1,2,1,2186,,,0.13,48.02,48.16,90,0,13440
streamcluster,gcc,native,1,3,1,4053,,,0.32,96.98,97.32,179,0,20908
streamcluster,gcc,native,1,4,1,7080,,,0.01,187.47,187.5,335,0,33016
streamcluster,gcc,native,1,0,1,816,,,0.0,8.23,8.23,17,0,7960
streamcluster,gcc,native,1,1,1,1022,,,0.0,20.22,20.23,38,0,8784
streamcluster,gcc,native,1,2,1,2186,,,0.0,48.17,48.18,92,0,13440
streamcluster,gcc,native,1,3,1,4053,,,0.09,96.95,97.06,179,0,20908
streamcluster,gcc,native,1,4,1,7578,,,0.59,187.5,188.12,335,0,33488
streamcluster,gcc,native,1,0,1,816,,,0.0,8.23,8.23,17,0,7960
streamcluster,gcc,native,1,1,1,1022,,,0.0,20.22,20.23,39,0,8784
streamcluster,gcc,native,1,2,1,2186,,,0.13,48.12,48.26,91,0,13440
streamcluster,gcc,native,1,3,4,4061,,,0.0,96.91,96.92,178,0,20908
streamcluster,gcc,native,1,4,1,7578,,,0.0,187.55,187.57,335,0,33488
streamcluster,gcc,native,1,0,1,816,,,0.0,8.22,8.23,17,0,7960
streamcluster,gcc,native,1,1,1,1022,,,0.02,20.22,20.25,39,0,8784
streamcluster,gcc,native,1,2,1,2186,,,0.09,48.15,48.25,93,0,13440
streamcluster,gcc,native,1,3,2,4061,,,0.0,96.91,96.92,178,0,20908
streamcluster,gcc,native,1,4,1,7591,,,0.0,187.5,187.52,334,0,33016
streamcluster,gcc,native,1,0,1,816,,,0.0,8.23,8.23,16,0,7960
streamcluster,gcc,native,1,1,1,1022,,,0.04,20.3,20.35,40,0,8784
streamcluster,gcc,native,1,2,1,2186,,,0.12,48.07,48.2,90,0,13440
streamcluster,gcc,native,1,3,1,4057,,,0.01,96.92,96.94,178,0,20908
streamcluster,gcc,native,1,4,1,7080,,,0.0,187.47,187.5,335,0,33016
streamcluster,gcc,native,1,0,1,816,,,0.0,8.23,8.23,17,0,7960
streamcluster,gcc,native,1,1,1,1022,,,0.0,20.22,20.22,37,0,8784
streamcluster,gcc,native,1,2,1,2186,,,0.14,48.16,48.3,90,0,13440
streamcluster,gcc,native,1,3,2,4060,,,0.01,96.94,96.97,178,0,20908
streamcluster,gcc,native,1,4,1,7578,,,0.0,187.54,187.57,338,0,33488
streamcluster,gcc,native,1,0,1,816,,,0.0,8.22,8.23,17,0,7960
streamcluster,gcc,native,1,1,1,1022,,,0.02,20.29,20.31,39,0,8784
streamcluster,gcc,native,1,2,0,2186,,,0.13,48.05,48.19,90,0,13440
streamcluster,gcc,native,1,3,0,4549,,,0.34,96.97,97.32,179,0,22428
streamcluster,gcc,native,1,4,2,7083,,,0.0,187.49,187.51,335,0,33016
blackscholes,gcc,native,1,0,5,5911,,,0.03,5.42,5.46,20,0,27732
blackscholes,gcc,native,1,1,7,9616,,,0.13,10.85,11.0,36,0,52700
blackscholes,gcc,native,1,2,3,22106,,,0.12,21.76,21.91,61,0,102632
blackscholes,gcc,native,1,3,4,47108,,,0.26,43.52,43.85,112,0,202688
blackscholes,gcc,native,1,4,5,97619,,,0.64,87.0,87.83,347,0,402604
blackscholes,gcc,native,1,0,2,3866,,,0.03,5.43,5.46,18,1,27724
blackscholes,gcc,native,1,1,1,9607,,,0.03,10.87,10.91,36,0,52736
blackscholes,gcc,native,1,2,1,22106,,,0.13,21.73,21.86,62,0,102632
blackscholes,gcc,native,1,3,1,47108,,,0.22,43.52,43.76,113,0,202688
blackscholes,gcc,native,1,4,1,97108,,,0.44,87.05,87.51,225,0,402800
blackscholes,gcc,native,1,0,1,3356,,,0.02,5.43,5.45,21,0,27656
blackscholes,gcc,native,1,1,1,9607,,,0.02,10.86,10.88,32,0,52736
blackscholes,gcc,native,1,2,1,22106,,,1.81,21.8,23.62,65,0,102632
blackscholes,gcc,native,1,3,1,47108,,,4.1,43.64,47.75,126,0,202688
blackscholes,gcc,native,1,4,2,97108,,,7.66,87.24,94.97,239,0,402800
blackscholes,gcc,native,1,0,1,3356,,,0.02,5.43,5.45,21,0,27656
blackscholes,gcc,native,1,1,1,9607,,,0.02,10.86,10.88,32,0,52736
blackscholes,gcc,native,1,2,1,22106,,,1.57,21.79,23.37,60,0,102632
blackscholes,gcc,native,1,3,1,47108,,,2.1,43.58,45.7,121,0,202688
blackscholes,gcc,native,1,4,1,97108,,,8.59,87.21,95.81,243,0,402800
blackscholes,gcc,native,1,0,1,3356,,,0.02,5.43,5.45,19,0,27656
blackscholes,gcc,native,1,1,1,9607,,,0.03,10.85,10.88,32,0,52736
blackscholes,gcc,native,1,2,1,22106,,,1.71,21.79,23.5,61,0,102632
blackscholes,gcc,native,1,3,1,47108,,,4.02,43.66,47.69,125,0,202688
blackscholes,gcc,native,1,4,1,97108,,,7.68,87.2,94.9,244,0,402800
blackscholes,gcc,native,1,0,1,3356,,,0.02,5.43,5.45,19,0,27656
blackscholes,gcc,native,1,1,1,9607,,,0.03,10.84,10.88,34,0,52736
blackscholes,gcc,native,1,2,1,22106,,,1.56,21.79,23.36,62,0,102632
blackscholes,gcc,native,1,3,1,47108,,,3.12,43.59,46.72,119,0,202688
blackscholes,gcc,native,1,4,1,97108,,,8.1,87.28,95.4,244,0,402800
blackscholes,gcc,native,1,0,1,3356,,,0.0,5.44,5.45,18,0,27656
blackscholes,gcc,native,1,1,1,9607,,,0.24,10.85,11.09,35,0,52736
blackscholes,gcc,native,1,2,1,22106,,,1.78,21.82,23.62,65,0,102632
blackscholes,gcc,native,1,3,1,47108,,,3.94,43.67,47.62,121,0,202688
blackscholes,gcc,native,1,4,1,97108,,,7.68,87.23,94.93,241,0,402800
blackscholes,gcc,native,1,0,1,3356,,,0.02,5.42,5.45,18,0,27656
blackscholes,gcc,native,1,1,1,9607,,,0.01,10.88,10.89,32,0,52736
blackscholes,gcc,native,1,2,1,22106,,,1.7,21.81,23.52,67,0,102632
blackscholes,gcc,native,1,3,1,47108,,,3.96,43.64,47.61,123,0,202688
blackscholes,gcc,native,1,4,1,97108,,,7.68,87.22,94.91,238,0,402800
blackscholes,gcc,native,1,0,1,3356,,,0.01,5.43,5.45,24,0,27656
blackscholes,gcc,native,1,1,1,9607,,,0.0,10.87,10.88,31,0,52736
blackscholes,gcc,native,1,2,1,22106,,,1.56,21.78,23.35,63,0,102632
blackscholes,gcc,native,1,3,1,47108,,,2.18,43.58,45.76,122,0,202688
blackscholes,gcc,native,1,4,1,97108,,,8.63,87.28,95.92,244,0,402800
blackscholes,gcc,native,1,0,1,3356,,,0.02,5.42,5.45,21,0,27656
blackscholes,gcc,native,1,1,1,9607,,,0.02,10.88,10.91,31,0,52736
blackscholes,gcc,native,1,2,1,22106,,,1.7,21.82,23.52,63,0,102632
blackscholes,gcc,native,1,3,1,47108,,,3.98,43.65,47.63,124,0,202688
blackscholes,gcc,native,1,4,1,97109,,,7.77,87.24,95.03,241,0,402800
bodytrack,gcc,native,1,0,1,6790,,,0.0,7.16,7.16,21,0,17556
bodytrack,gcc,native,1,1,3,8294,,,0.0,14.11,14.12,37,0,27680
bodytrack,gcc,native,1,2,1,12326,,,0.02,28.2,28.24,65,0,47940
bodytrack,gcc,native,1,3,1,22445,,,0.02,56.38,56.42,118,0,88452
bodytrack,gcc,native,1,4,1,42094,,,1.53,112.39,113.93,230,0,169428
bodytrack,gcc,native,1,0,1,6790,,,0.0,7.14,7.15,24,0,17556
bodytrack,gcc,native,1,1,1,8293,,,0.0,14.11,14.11,33,0,27680
bodytrack,gcc,native,1,2,1,11815,,,0.01,28.24,28.26,64,0,47940
bodytrack,gcc,native,1,3,1,21934,,,0.01,56.29,56.32,118,0,88452
bodytrack,gcc,native,1,4,1,42094,,,1.4,112.52,113.94,238,0,169428
bodytrack,gcc,native,1,0,1,6790,,,0.02,7.11,7.14,17,0,17556
bodytrack,gcc,native,1,1,1,8292,,,0.01,14.08,14.1,38,0,27680
bodytrack,gcc,native,1,2,1,12326,,,0.0,28.25,28.26,67,0,47940
bodytrack,gcc,native,1,3,1,21934,,,0.01,56.39,56.41,119,0,88452
bodytrack,gcc,native,1,4,1,42094,,,1.52,113.31,114.85,233,0,169428
bodytrack,gcc,native,1,0,0,6790,,,0.0,7.12,7.12,22,0,17556
bodytrack,gcc,native,1,1,0,8292,,,0.01,14.17,14.18,32,0,27680
bodytrack,gcc,native,1,2,1,11815,,,0.01,28.19,28.21,65,0,47940
bodytrack,gcc,native,1,3,1,21934,,,0.03,56.43,56.48,119,0,88452
bodytrack,gcc,native,1,4,1,42094,,,1.42,112.58,114.02000000000001,242,0,169428
bodytrack,gcc,native,1,0,1,6790,,,0.01,7.11,7.12,16,0,17556
bodytrack,gcc,native,1,1,1,8292,,,0.0,14.13,14.14,38,0,27680
bodytrack,gcc,native,1,2,1,11815,,,0.0,28.22,28.24,66,0,47940
bodytrack,gcc,native,1,3,1,21934,,,0.01,56.38,56.4,119,0,88452
bodytrack,gcc,native,1,4,1,42094,,,1.42,112.29,113.74000000000001,231,0,169428
bodytrack,gcc,native,1,0,1,6790,,,0.0,7.12,7.13,24,0,17556
bodytrack,gcc,native,1,1,1,8292,,,0.0,14.14,14.14,33,0,27680
bodytrack,gcc,native,1,2,1,11815,,,0.0,28.18,28.18,63,0,47940
bodytrack,gcc,native,1,3,1,21934,,,0.01,56.47,56.49,120,0,88452
bodytrack,gcc,native,1,4,1,42095,,,1.32,112.86,114.2,237,0,169428
bodytrack,gcc,native,1,0,1,6790,,,0.0,7.15,7.15,20,0,17556
bodytrack,gcc,native,1,1,1,8292,,,0.01,14.08,14.1,36,0,27680
bodytrack,gcc,native,1,2,1,11815,,,0.02,28.28,28.3,65,0,47940
bodytrack,gcc,native,1,3,1,21934,,,0.0,56.26,56.27,119,0,88452
bodytrack,gcc,native,1,4,1,42095,,,1.44,112.46,113.92,234,0,169428
bodytrack,gcc,native,1,0,1,6790,,,0.0,7.14,7.14,18,0,17556
bodytrack,gcc,native,1,1,2,8293,,,0.0,14.11,14.12,37,0,27680
bodytrack,gcc,native,1,2,1,11815,,,0.01,28.2,28.22,65,0,47940
bodytrack,gcc,native,1,3,1,21935,,,0.0,56.36,56.38,119,0,88452
bodytrack,gcc,native,1,4,1,42094,,,0.62,112.58,113.21000000000001,229,0,169428
bodytrack,gcc,native,1,0,1,6790,,,0.01,7.12,7.14,24,0,17556
bodytrack,gcc,native,1,1,2,8293,,,0.0,14.1,14.1,33,0,27680
bodytrack,gcc,native,1,2,1,12326,,,0.01,28.22,28.23,63,0,47940
bodytrack,gcc,native,1,3,1,22445,,,0.02,56.4,56.43,120,0,88452
bodytrack,gcc,native,1,4,1,42094,,,1.54,112.85,114.41,237,0,169428
bodytrack,gcc,native,1,0,2,6791,,,0.0,7.12,7.13,20,0,17556
bodytrack,gcc,native,1,1,1,8292,,,0.02,14.1,14.13,36,0,27680
bodytrack,gcc,native,1,2,1,11815,,,0.01,28.27,28.28,67,0,47940
bodytrack,gcc,native,1,3,1,21934,,,0.01,56.39,56.41,118,0,88452
bodytrack,gcc,native,1,4,1,42094,,,1.33,112.59,113.94,233,0,169428
swaptions,gcc,native,1,0,2,2930,,,0.0,10.28,10.28,21,1,14712
swaptions,gcc,native,1,1,1,5671,,,0.0,20.56,20.56,38,0,25676
swaptions,gcc,native,1,2,1,11157,,,0.0,41.14,41.14,75,0,47396
swaptions,gcc,native,1,3,1,22118,,,0.01,82.24,82.27,151,0,91228
swaptions,gcc,native,1,4,1,44046,,,0.04,164.47,164.53,297,0,178920
swaptions,gcc,native,1,0,1,2930,,,0.0,10.28,10.28,20,0,14712
swaptions,gcc,native,1,1,1,5671,,,0.0,20.57,20.57,40,0,25676
swaptions,gcc,native,1,2,1,11154,,,0.01,41.12,41.14,73,0,47396
swaptions,gcc,native,1,3,1,22118,,,0.01,82.25,82.27,152,0,91228
swaptions,gcc,native,1,4,1,44046,,,0.03,164.47,164.52,297,0,178920
swaptions,gcc,native,1,0,1,2930,,,0.0,10.28,10.28,19,0,14712
swaptions,gcc,native,1,1,1,5671,,,0.01,20.56,20.57,39,0,25676
swaptions,gcc,native,1,2,1,11154,,,0.0,41.12,41.14,77,0,47396
swaptions,gcc,native,1,3,1,22118,,,0.01,82.26,82.28999999999999,150,0,91228
swaptions,gcc,native,1,4,1,44046,,,0.01,164.54,164.57999999999998,297,0,178920
swaptions,gcc,native,1,0,1,2930,,,0.0,10.28,10.28,20,0,14712
swaptions,gcc,native,1,1,1,5671,,,0.0,20.56,20.56,40,0,25676
swaptions,gcc,native,1,2,1,11154,,,0.0,41.13,41.14,75,0,47396
swaptions,gcc,native,1,3,1,22118,,,0.0,82.25,82.26,151,0,91228
swaptions,gcc,native,1,4,1,44048,,,0.02,164.51,164.55,296,0,178920
swaptions,gcc,native,1,0,1,2930,,,0.0,10.28,10.28,22,0,14712
swaptions,gcc,native,1,1,1,5671,,,0.0,20.56,20.57,37,0,25676
swaptions,gcc,native,1,2,1,11154,,,0.0,41.14,41.14,80,0,47396
swaptions,gcc,native,1,3,1,22118,,,0.0,82.26,82.27,152,0,91228
swaptions,gcc,native,1,4,1,44046,,,0.04,164.49,164.56,291,0,178920
swaptions,gcc,native,1,0,1,2930,,,0.0,10.28,10.28,20,0,14712
swaptions,gcc,native,1,1,1,5671,,,0.0,20.56,20.57,39,0,25676
swaptions,gcc,native,1,2,1,11154,,,0.0,41.13,41.14,78,0,47396
swaptions,gcc,native,1,3,1,22118,,,0.01,82.25,82.28,152,0,91228
swaptions,gcc,native,1,4,1,44046,,,0.01,164.57,164.6,293,0,178920
swaptions,gcc,native,1,0,1,2930,,,0.0,10.28,10.28,21,0,14712
swaptions,gcc,native,1,1,1,5671,,,0.0,20.57,20.57,39,0,25676
swaptions,gcc,native,1,2,1,11154,,,0.01,41.12,41.14,79,0,47396
swaptions,gcc,native,1,3,1,22119,,,0.0,82.25,82.27,150,0,91228
swaptions,gcc,native,1,4,1,44046,,,0.03,164.49,164.54,292,0,178920
swaptions,gcc,native,1,0,1,2930,,,0.0,10.28,10.28,20,0,14712
swaptions,gcc,native,1,1,1,5671,,,0.01,20.56,20.57,40,0,25676
swaptions,gcc,native,1,2,1,11154,,,0.01,41.12,41.14,79,0,47396
swaptions,gcc,native,1,3,1,22118,,,0.02,82.25,82.28,149,0,91228
swaptions,gcc,native,1,4,1,44046,,,0.04,164.45,164.52,293,0,178920
swaptions,gcc,native,1,0,1,2930,,,0.0,10.28,10.28,20,0,14712
swaptions,gcc,native,1,1,1,5671,,,0.0,20.56,20.57,42,0,25676
swaptions,gcc,native,1,2,1,11154,,,0.0,41.14,41.14,77,0,47396
swaptions,gcc,native,1,3,1,22118,,,0.0,82.27,82.28999999999999,150,0,91228
swaptions,gcc,native,1,4,3,44049,,,0.02,164.5,164.55,294,0,178920
swaptions,gcc,native,1,0,1,2930,,,0.0,10.28,10.28,19,0,14712
swaptions,gcc,native,1,1,1,5671,,,0.0,20.56,20.57,40,0,25676
swaptions,gcc,native,1,2,1,11154,,,0.02,41.11,41.14,80,0,47396
swaptions,gcc,native,1,3,1,22118,,,0.02,82.24,82.27,148,0,91228
swaptions,gcc,native,1,4,1,44046,,,0.03,164.47,164.53,293,0,178920
canneal,icc,native,1,0,1,1131,,,0.0,0.52,0.53,3,0,6664
canneal,icc,native,1,1,1,2303,,,0.0,0.58,0.58,4,0,11416
canneal,icc,native,1,2,1,3945,,,0.0,0.77,0.77,3,0,18016
canneal,icc,native,1,3,1,15200,,,0.83,1.08,1.92,5,0,63160
canneal,icc,native,1,4,1,60210,,,5.07,1.21,6.29,15,0,243208
canneal,icc,native,1,0,1,1131,,,0.0,0.52,0.53,2,0,6664
canneal,icc,native,1,1,1,2303,,,0.1,0.57,0.67,4,0,11416
canneal,icc,native,1,2,1,3945,,,0.24,0.78,1.02,4,0,18016
canneal,icc,native,1,3,1,15200,,,1.22,1.08,2.3,5,0,63160
canneal,icc,native,1,4,1,60210,,,5.04,1.23,6.28,17,0,243208
canneal,icc,native,1,0,1,1131,,,0.0,0.53,0.53,2,0,6664
canneal,icc,native,1,1,1,2303,,,0.09,0.57,0.66,3,0,11416
canneal,icc,native,1,2,1,3945,,,0.2,0.77,0.98,4,0,18016
canneal,icc,native,1,3,1,15200,,,1.22,1.09,2.32,6,0,63160
canneal,icc,native,1,4,1,60210,,,5.06,1.24,6.3,14,0,243208
canneal,icc,native,1,0,1,1131,,,0.0,0.53,0.53,4,0,6664
canneal,icc,native,1,1,1,2303,,,0.1,0.56,0.67,4,0,11416
canneal,icc,native,1,2,1,3945,,,0.25,0.77,1.03,3,0,18016
canneal,icc,native,1,3,1,15200,,,1.18,1.08,2.27,8,0,63160
canneal,icc,native,1,4,1,60210,,,5.04,1.24,6.28,15,0,243208
canneal,icc,native,1,0,1,1131,,,0.0,0.53,0.53,4,0,6664
canneal,icc,native,1,1,1,2303,,,0.0,0.57,0.57,2,0,11416
canneal,icc,native,1,2,1,3945,,,0.0,0.76,0.77,4,0,18016
canneal,icc,native,1,3,1,15200,,,0.55,1.08,1.64,5,0,63160
canneal,icc,native,1,4,1,60210,,,5.1,1.22,6.33,13,0,243208
canneal,icc,native,1,0,1,1131,,,0.0,0.53,0.53,4,0,6664
canneal,icc,native,1,1,1,2303,,,0.0,0.57,0.57,2,0,11416
canneal,icc,native,1,2,1,3945,,,0.0,0.77,0.77,3,0,18016
canneal,icc,native,1,3,1,15200,,,0.61,1.08,1.7,5,0,63160
canneal,icc,native,1,4,1,60210,,,5.08,1.21,6.3,13,0,243208
canneal,icc,native,1,0,1,1131,,,0.0,0.53,0.53,4,0,6664
canneal,icc,native,1,1,1,2303,,,0.09,0.57,0.67,2,0,11416
canneal,icc,native,1,2,1,3945,,,0.22,0.77,1.0,4,0,18016
canneal,icc,native,1,3,1,15200,,,1.17,1.08,2.26,7,0,63160
canneal,icc,native,1,4,1,60210,,,5.14,1.24,6.38,13,0,243208
canneal,icc,native,1,0,1,1131,,,0.0,0.53,0.53,2,0,6664
canneal,icc,native,1,1,1,2303,,,0.07,0.56,0.64,3,0,11416
canneal,icc,native,1,2,1,3945,,,0.24,0.78,1.02,4,0,18016
canneal,icc,native,1,3,1,15200,,,1.19,1.08,2.28,6,0,63160
canneal,icc,native,1,4,1,60210,,,5.1,1.21,6.32,13,0,243208
canneal,icc,native,1,0,1,1131,,,0.0,0.53,0.53,3,0,6664
canneal,icc,native,1,1,1,2303,,,0.15,0.56,0.72,4,0,11416
canneal,icc,native,1,2,1,3945,,,0.3,0.78,1.08,3,0,18016
canneal,icc,native,1,3,1,15200,,,1.19,1.09,2.29,6,0,63160
canneal,icc,native,1,4,1,60210,,,4.94,1.26,6.2,16,0,243208
canneal,icc,native,1,0,1,1131,,,0.0,0.53,0.53,2,0,6664
canneal,icc,native,1,1,1,2303,,,0.1,0.56,0.66,4,0,11416
canneal,icc,native,1,2,1,3945,,,0.24,0.78,1.03,4,0,18016
canneal,icc,native,1,3,1,15200,,,1.24,1.08,2.33,5,0,63160
canneal,icc,native,1,4,1,60210,,,5.02,1.24,6.27,16,0,243208
streamcluster,icc,native,1,0,1,1024,,,0.04,2.23,2.28,7,0,6668
streamcluster,icc,native,1,1,1,1541,,,0.09,3.99,4.09,14,0,8728
streamcluster,icc,native,1,2,1,2704,,,0.0,9.22,9.22,19,0,13384
streamcluster,icc,native,1,3,1,4570,,,0.0,16.94,16.95,32,0,20852
streamcluster,icc,native,1,4,1,7597,,,0.24,28.74,28.98,58,0,32960
streamcluster,icc,native,1,0,1,1024,,,0.04,2.24,2.28,7,0,6668
streamcluster,icc,native,1,1,1,1539,,,0.09,3.97,4.07,14,0,8728
streamcluster,icc,native,1,2,0,2705,,,0.18,8.92,9.11,24,0,13384
streamcluster,icc,native,1,3,1,4570,,,0.0,16.98,16.99,32,0,20852
streamcluster,icc,native,1,4,1,7597,,,0.04,28.72,28.77,55,0,32960
streamcluster,icc,native,1,0,1,1024,,,0.04,2.24,2.28,8,0,6668
streamcluster,icc,native,1,1,1,1539,,,0.08,4.0,4.09,13,0,8728
streamcluster,icc,native,1,2,0,2703,,,0.18,8.87,9.06,21,0,13384
streamcluster,icc,native,1,3,1,4570,,,0.35,17.05,17.41,37,0,20852
streamcluster,icc,native,1,4,1,7597,,,0.59,28.69,29.28,59,0,32960
streamcluster,icc,native,1,0,1,1024,,,0.04,2.23,2.28,8,0,6668
streamcluster,icc,native,1,1,1,1539,,,0.08,3.97,4.06,11,0,8728
streamcluster,icc,native,1,2,0,2703,,,0.18,8.86,9.05,22,0,13384
streamcluster,icc,native,1,3,1,4570,,,0.18,17.06,17.25,37,0,20852
streamcluster,icc,native,1,4,1,7597,,,0.0,28.74,28.74,57,0,32960
streamcluster,icc,native,1,0,1,1024,,,0.0,2.22,2.23,6,0,6668
streamcluster,icc,native,1,1,1,1539,,,0.0,3.97,3.97,9,0,8728
streamcluster,icc,native,1,2,1,2703,,,0.13,8.93,9.07,22,0,13384
streamcluster,icc,native,1,3,0,4570,,,0.14,17.03,17.17,35,0,20852
streamcluster,icc,native,1,4,1,7597,,,0.01,28.64,28.65,58,0,32960
streamcluster,icc,native,1,0,1,1024,,,0.0,2.23,2.23,6,0,6668
streamcluster,icc,native,1,1,1,1539,,,0.04,4.09,4.13,9,0,8728
streamcluster,icc,native,1,2,1,2703,,,0.16,8.81,8.97,19,0,13384
streamcluster,icc,native,1,3,0,4570,,,0.36,17.06,17.43,39,0,20852
streamcluster,icc,native,1,4,0,7597,,,0.14,28.74,28.89,60,0,32960
streamcluster,icc,native,1,0,1,1024,,,0.0,2.22,2.23,8,0,6668
streamcluster,icc,native,1,1,1,1539,,,0.0,3.95,3.96,11,0,8728
streamcluster,icc,native,1,2,1,2703,,,0.0,9.07,9.08,17,0,13384
streamcluster,icc,native,1,3,1,4570,,,0.23,16.99,17.23,35,0,20852
streamcluster,icc,native,1,4,1,7597,,,0.57,28.77,29.35,65,0,32960
streamcluster,icc,native,1,0,1,1024,,,0.04,2.23,2.28,6,0,6668
streamcluster,icc,native,1,1,1,1539,,,0.09,4.0,4.09,14,0,8728
streamcluster,icc,native,1,2,1,2703,,,0.18,8.91,9.09,20,0,13384
streamcluster,icc,native,1,3,4,4578,,,0.0,17.04,17.05,33,0,20852
streamcluster,icc,native,1,4,1,7597,,,0.06,28.63,28.7,55,0,32960
streamcluster,icc,native,1,0,1,1024,,,0.05,2.22,2.28,8,0,6668
streamcluster,icc,native,1,1,1,1539,,,0.09,3.98,4.07,13,0,8728
streamcluster,icc,native,1,2,1,2703,,,0.14,8.92,9.07,22,0,13384
streamcluster,icc,native,1,3,1,4570,,,0.34,17.01,17.35,37,0,20852
streamcluster,icc,native,1,4,1,7597,,,0.0,28.63,28.64,54,0,32960
streamcluster,icc,native,1,0,1,1024,,,0.0,2.23,2.23,8,0,6668
streamcluster,icc,native,1,1,1,1539,,,0.0,3.97,3.97,10,0,8728
streamcluster,icc,native,1,2,1,2703,,,0.0,9.3,9.3,22,0,13384
streamcluster,icc,native,1,3,1,4570,,,0.19,17.0,17.2,37,0,20852
streamcluster,icc,native,1,4,1,7597,,,0.0,28.65,28.66,57,0,32960
blackscholes,icc,native,1,0,1,6424,,,0.09,3.23,3.32,14,0,27620
blackscholes,icc,native,1,1,1,12675,,,0.82,6.5,7.32,26,0,52436
blackscholes,icc,native,1,2,1,25174,,,1.97,12.97,14.94,45,0,102596
blackscholes,icc,native,1,3,1,50176,,,3.21,25.91,29.13,88,0,202652
blackscholes,icc,native,1,4,1,100177,,,8.14,51.82,59.96,185,0,402500
blackscholes,icc,native,1,0,1,6424,,,0.02,3.22,3.24,14,0,27620
blackscholes,icc,native,1,1,1,12675,,,0.27,6.45,6.73,25,0,52436
blackscholes,icc,native,1,2,1,25174,,,2.06,12.99,15.05,49,0,102596
blackscholes,icc,native,1,3,1,50176,,,4.34,25.95,30.31,96,0,202652
blackscholes,icc,native,1,4,1,100176,,,6.97,51.91,58.9,175,0,402500
blackscholes,icc,native,1,0,1,6424,,,0.45,3.26,3.71,19,0,27620
blackscholes,icc,native,1,1,1,12675,,,0.8,6.49,7.29,25,0,52436
blackscholes,icc,native,1,2,1,25174,,,1.12,12.97,14.1,43,0,102596
blackscholes,icc,native,1,3,1,50176,,,3.28,25.95,29.23,92,0,202652
blackscholes,icc,native,1,4,1,100176,,,8.9,51.99,60.9,183,0,402500
blackscholes,icc,native,1,0,1,6424,,,0.02,3.22,3.24,10,0,27620
blackscholes,icc,native,1,1,1,12675,,,0.34,6.44,6.78,28,0,52436
blackscholes,icc,native,1,2,1,25174,,,2.05,12.96,15.01,49,0,102596
blackscholes,icc,native,1,3,1,50176,,,4.31,25.96,30.28,90,0,202652
blackscholes,icc,native,1,4,1,100176,,,8.02,51.9,59.94,178,0,402500
blackscholes,icc,native,1,0,1,6424,,,0.02,3.22,3.24,15,0,27620
blackscholes,icc,native,1,1,1,12675,,,0.34,6.44,6.78,25,0,52436
blackscholes,icc,native,1,2,1,25174,,,2.08,12.96,15.05,47,0,102596
blackscholes,icc,native,1,3,1,50176,,,4.29,25.94,30.24,95,0,202652
blackscholes,icc,native,1,4,1,100177,,,8.82,51.95,60.78,181,0,402500
blackscholes,icc,native,1,0,1,6424,,,0.02,3.23,3.25,14,0,27620
blackscholes,icc,native,1,1,1,12675,,,0.21,6.45,6.67,27,0,52436
blackscholes,icc,native,1,2,1,25174,,,2.08,13.0,15.08,48,0,102596
blackscholes,icc,native,1,3,1,50176,,,2.36,25.88,28.25,85,0,202652
blackscholes,icc,native,1,4,1,100177,,,8.85,51.93,60.79,180,0,402500
blackscholes,icc,native,1,0,1,6424,,,0.01,3.23,3.24,14,0,27620
blackscholes,icc,native,1,1,1,12675,,,0.29,6.45,6.74,24,0,52436
blackscholes,icc,native,1,2,1,25174,,,1.93,12.99,14.93,50,0,102596
blackscholes,icc,native,1,3,1,50176,,,4.35,26.0,30.36,97,0,202652
blackscholes,icc,native,1,4,1,100176,,,8.05,51.89,59.95,177,0,402500
blackscholes,icc,native,1,0,1,6424,,,0.02,3.22,3.24,15,0,27620
