name,compiler,type,threads,input,cycles,dtlb_store_misses,minor_faults,branch_misses,dtlb_load_misses,major_faults,dtlb_loads,branch_instructions,instructions,mpxbtnum,mpxerrors,dtlb_stores,time
bodytrack,gcc,mpx_only_write,1,4,472108385454,1097895,67050,618758809,844051,0,208468990180,93347638305,1016460944754,,,50171690941,124.358107369
bodytrack,gcc,mpx_only_write,1,0,30125229929,138829,9614,39733475,93765,0,13296358016,5896735515,65253952346,,,3209287996,7.939215868
bodytrack,gcc,mpx_only_write,1,1,59586071602,185165,15538,78636626,136126,0,26278402988,11706377443,128426595996,,,6337504458,15.697523625
bodytrack,gcc,mpx_only_write,1,2,118397002818,288875,20085,156283479,212639,0,52364222965,23408351307,255461537999,,,12618907997,31.189667648
bodytrack,gcc,mpx_only_write,1,3,236537572456,606208,42302,308092199,484770,0,104413261425,46723634223,509160561461,,,25122740782,62.308007568
bodytrack,gcc,mpx_only_write,1,4,471802384165,1123374,70018,621363306,895221,0,208460531872,93351234890,1016525057122,,,50180833431,124.370798961
bodytrack,gcc,mpx_only_write,1,0,30122331438,190463,15976,39633723,107746,0,13308147367,5910410775,65260562112,,,3209180146,7.937059218
bodytrack,gcc,mpx_only_write,1,1,59530238462,226708,15502,78681602,154942,0,26279026199,11715374873,128362339736,,,6311251354,15.694409257
bodytrack,gcc,mpx_only_write,1,2,118306731583,309005,23288,157111196,222917,0,52350613759,23394055592,255462328969,,,12606628641,31.166439097
bodytrack,gcc,mpx_only_write,1,3,236053218592,577500,38607,311649646,496385,0,104348425417,46749752085,509261937124,,,25111284050,62.188138399
bodytrack,gcc,mpx_only_write,1,4,471493621729,1143145,71779,622250133,839061,0,208493407904,93316012049,1016363763857,,,50135953455,124.235947281
bodytrack,gcc,mpx_only_write,1,0,30206189117,173978,16267,39539072,108595,0,13299899882,5909349413,65272861896,,,3212103306,7.958108727
bodytrack,gcc,mpx_only_write,1,1,60499403321,221075,16410,80562063,163220,0,26292700351,11715772889,128403154562,,,6326050612,15.940776254
bodytrack,gcc,mpx_only_write,1,2,118689832663,335339,25637,156671701,234848,0,52338829700,23416434835,255705453111,,,12606673203,31.271457039
bodytrack,gcc,mpx_only_write,1,3,236724317351,571480,38867,312187319,506798,0,104411318851,46726183043,509245558505,,,25139698645,62.3578777
bodytrack,gcc,mpx_only_write,1,4,471523978720,1142384,68950,623980547,873273,0,208431710307,93287492293,1016322790919,,,50164900106,124.211027882
bodytrack,gcc,mpx_only_write,1,0,30085133249,109511,9762,39636063,72203,0,13287329500,5912674275,65242135649,,,3211586946,7.927036769
bodytrack,gcc,mpx_only_write,1,1,59630576750,183977,13857,78932316,155101,0,26290349654,11703272313,128464052626,,,6328622483,15.70998199
bodytrack,gcc,mpx_only_write,1,2,118402445963,331946,24621,155590374,255939,0,52377546173,23384145524,255266645987,,,12606805995,31.190374145
bodytrack,gcc,mpx_only_write,1,3,237725106292,629461,37944,316247911,570938,0,104386027793,46690433923,509193513468,,,25145409139,62.619498006
bodytrack,gcc,mpx_only_write,1,4,472906513474,1102701,66768,625526695,847674,0,208427284104,93265330062,1016360381958,,,50135898871,124.566757446
bodytrack,gcc,mpx_only_write,1,0,30011191911,126915,9314,39658798,72685,0,13299327732,5907175606,65154418457,,,3200063886,7.917996297
bodytrack,gcc,mpx_only_write,1,1,59762640554,220764,15122,79315352,169515,0,26272967453,11706368477,128388295315,,,6323660827,15.750012205
bodytrack,gcc,mpx_only_write,1,2,118768155697,370389,25351,154798050,283159,0,52381789843,23396660799,255328257041,,,12631490240,31.287432671
bodytrack,gcc,mpx_only_write,1,3,236416890366,596338,38074,312758915,484372,0,104436561413,46734545569,509118854387,,,25127777809,62.281398439
bodytrack,gcc,mpx_only_write,1,4,473829955191,1087659,67174,621949554,922350,0,208447689978,93295909694,1016353962668,,,50162315069,124.816170696
bodytrack,gcc,mpx_only_write,1,0,30114905956,131950,10482,39060624,84578,0,13294748904,5909009034,65272679964,,,3207789060,7.935107922
bodytrack,gcc,mpx_only_write,1,1,59488103137,185076,17263,79241930,139338,0,26243849873,11716186467,128327735979,,,6316283295,15.672540852
bodytrack,gcc,mpx_only_write,1,2,118552069341,300545,21600,155541925,262475,0,52307306282,23402503274,255441728855,,,12595313588,31.244744852
bodytrack,gcc,mpx_only_write,1,3,236414667701,552957,35793,312580192,427082,0,104346506051,46729159207,509246963783,,,25114477061,62.278385766
bodytrack,gcc,mpx_only_write,1,4,471844919955,1114985,70283,622428790,927471,0,208429912794,93286375936,1016261801149,,,50166384061,124.286827899
blackscholes,gcc,mpx_only_write,1,0,20763269571,41737,2329,7611974,105758,0,5494854065,2958884072,20354458081,,,1483897237,5.469619654
blackscholes,gcc,mpx_only_write,1,1,41430992398,11891,1940,15170851,15229,0,10971984717,5927914073,40590853545,,,2923517438,10.913693412
blackscholes,gcc,mpx_only_write,1,2,82839151900,14522,2174,30164561,24141,0,21911192178,11832725503,81237344315,,,5856245868,21.818981156
blackscholes,gcc,mpx_only_write,1,3,165571109608,22413,2133,60281266,50181,0,43843647241,23689982932,162461253728,,,11694582147,43.631132304
blackscholes,gcc,mpx_only_write,1,4,331224667112,4511,2568,120378376,44387,0,87680275384,47368911967,325014482058,,,23401232384,87.245844687
blackscholes,gcc,mpx_only_write,1,0,20759986583,11162,1817,7591786,8432,0,5489540894,2959664055,20357446965,,,1483562847,5.469295607
blackscholes,gcc,mpx_only_write,1,1,41434811814,11553,1939,15490082,16316,0,10974966463,5930320125,40595682803,,,2921353167,10.915974526
blackscholes,gcc,mpx_only_write,1,2,82866609439,7231,2172,30247911,15405,0,21919712612,11833116756,81246864974,,,5845506362,21.827772069
blackscholes,gcc,mpx_only_write,1,3,165609779728,26267,2135,60281346,52615,0,43839867227,23697713092,162529838634,,,11690448561,43.623229316
blackscholes,gcc,mpx_only_write,1,4,331329553386,27072,2570,120594621,66754,0,87677763281,47372067226,324996368004,,,23398856889,87.277515323
blackscholes,gcc,mpx_only_write,1,0,20767655584,14831,2328,7624105,18298,0,5490027341,2965021641,20370500963,,,1478538670,5.471426796
blackscholes,gcc,mpx_only_write,1,1,41423793828,14452,2450,15635794,19393,0,10960938047,5916554588,40549240583,,,2929955654,10.919951539
blackscholes,gcc,mpx_only_write,1,2,82843770778,5779,2170,30164492,16997,0,21914391467,11831649277,81240754223,,,5855330475,21.820238824
blackscholes,gcc,mpx_only_write,1,3,165643133814,26574,2134,61066994,55088,0,43837874223,23680398580,162499646613,,,11705411081,43.646049134
blackscholes,gcc,mpx_only_write,1,4,331209877608,26895,2569,120338590,66396,0,87675121254,47360862387,324997649518,,,23412472175,87.236120609
blackscholes,gcc,mpx_only_write,1,0,20763140080,23634,2329,7599149,38066,0,5493982007,2959710483,20358927237,,,1483086879,5.470860944
blackscholes,gcc,mpx_only_write,1,1,41428777407,16206,1938,15169210,16803,0,10970501403,5925938268,40588979593,,,2924538089,10.914562863
blackscholes,gcc,mpx_only_write,1,2,82860573730,22129,2171,31024816,37659,0,21928579342,11835626603,81255804450,,,5843967827,21.825507686
blackscholes,gcc,mpx_only_write,1,3,165605016926,5574,2646,60220145,24468,0,43826231341,23687469503,162537510629,,,11706760708,43.617415708
blackscholes,gcc,mpx_only_write,1,4,331211218674,5014,2058,119711191,43516,0,87673850794,47357615714,324972050309,,,23408760457,87.237216024
blackscholes,gcc,mpx_only_write,1,0,20760294775,9914,1822,7515910,9798,0,5487338853,2961443003,20359885293,,,1482576108,5.468847635
blackscholes,gcc,mpx_only_write,1,1,41435091481,64571,2449,15172736,76879,0,10972151021,5928669387,40599430348,,,2922833328,10.917213638
blackscholes,gcc,mpx_only_write,1,2,82859905949,22355,2174,30856012,41962,0,21930595295,11835683031,81245846756,,,5846514578,21.825384492
blackscholes,gcc,mpx_only_write,1,3,165614675761,30827,2645,60221619,64140,0,43829606338,23693757515,162540703972,,,11702536936,43.619500317
blackscholes,gcc,mpx_only_write,1,4,331235695464,23098,2058,120455391,56450,0,87677437667,47373286903,325004953241,,,23392185933,87.31794242
blackscholes,gcc,mpx_only_write,1,0,20749960466,4559,1820,7634752,8132,0,5500071494,2971540945,20373981414,,,1471863202,5.475040433
blackscholes,gcc,mpx_only_write,1,1,41430836542,13519,2448,15156649,20540,0,10974480994,5929484869,40595957218,,,2922440653,10.915408313
blackscholes,gcc,mpx_only_write,1,2,82864700386,17596,2170,30122803,44176,0,21937591197,11839737368,81240781676,,,5846053983,21.828863448
blackscholes,gcc,mpx_only_write,1,3,165657425049,6407,2134,64111792,25871,0,43844722221,23682692392,162419075694,,,11697690651,43.631814546
blackscholes,gcc,mpx_only_write,1,4,331228270246,9581,2570,119880008,75268,0,87675313774,47369512283,324991179575,,,23391836061,87.244927801
blackscholes,gcc,mpx_only_write,1,0,20759682957,9640,1820,7582569,9899,0,5489511379,2965872644,20374337240,,,1478396250,5.472038786
blackscholes,gcc,mpx_only_write,1,1,41434203064,11336,1939,15156415,23249,0,10979214254,5934734057,40599647697,,,2919297472,10.915217146
blackscholes,gcc,mpx_only_write,1,2,82837724234,27001,2173,30141374,49954,0,21914976693,11831990511,81235601264,,,5855751111,21.819447412
blackscholes,gcc,mpx_only_write,1,3,165607786635,37261,2648,60082188,62820,0,43858909413,23676690120,162366658081,,,11694024603,43.633867558
blackscholes,gcc,mpx_only_write,1,4,331164849994,27293,2062,120790583,58022,0,87671685413,47365220740,324978115508,,,23404197189,87.242706339
blackscholes,gcc,mpx_only_write,1,0,20763187009,11485,1820,7656412,9192,0,5490242391,2960216681,20358302915,,,1482553699,5.470137002
blackscholes,gcc,mpx_only_write,1,1,41432333179,75276,2447,15158514,101954,0,10979265243,5936761544,40614000854,,,2916544040,10.914153208
blackscholes,gcc,mpx_only_write,1,2,82859799826,29425,2684,30176231,55917,0,21931063402,11834507711,81245346905,,,5847585361,21.825928076
blackscholes,gcc,mpx_only_write,1,3,165607738662,27116,2647,60268822,60935,0,43844298934,23698580927,162513942986,,,11686337804,43.62734942
blackscholes,gcc,mpx_only_write,1,4,331218715238,65390,2568,120969666,141489,0,87678399965,47376090331,325000357908,,,23392783108,87.244544902
blackscholes,gcc,mpx_only_write,1,0,20755324120,10543,1820,7602353,10163,0,5491956039,2958498802,20352732509,,,1485069898,5.467865924
blackscholes,gcc,mpx_only_write,1,1,41429362199,7894,1937,15188074,7723,0,10976060276,5930438067,40596574923,,,2920701660,10.915749748
blackscholes,gcc,mpx_only_write,1,2,82849253744,28677,2173,30159077,59730,0,21919188663,11831387474,81252917307,,,5848438649,21.822601324
blackscholes,gcc,mpx_only_write,1,3,165600337182,11917,2138,61694910,24220,0,43830712151,23692222433,162511275095,,,11702390384,43.618855013
blackscholes,gcc,mpx_only_write,1,4,331548257946,65639,2570,120371404,141419,0,87695180363,47366020230,324863572921,,,23406408082,87.325688324
blackscholes,gcc,mpx_only_write,1,0,20757124642,5463,1820,7597585,8040,0,5496245654,2970283156,20377558076,,,1474521791,5.474014767
blackscholes,gcc,mpx_only_write,1,1,41434536486,10133,2448,15159172,10634,0,10980464618,5935378560,40601354918,,,2916791285,10.914668929
blackscholes,gcc,mpx_only_write,1,2,82846506323,11644,2173,30314210,22907,0,21921452992,11830601442,81252396478,,,5849432339,21.821997831
blackscholes,gcc,mpx_only_write,1,3,165599789156,28558,2650,60228367,64496,0,43836136743,23694107055,162519383101,,,11694131462,43.621549971
blackscholes,gcc,mpx_only_write,1,4,331362092895,64807,2571,122867122,144176,0,87674093375,47346610981,324993088574,,,23407548745,87.273979276
swaptions,gcc,mpx_no_narrow_bounds,1,0,51478872352,12698,3748,94174217,4112,0,21247087861,6626966289,84183768123,,,5156742805,13.584991524
swaptions,gcc,mpx_no_narrow_bounds,1,1,102861631367,24425,7804,189736424,7317,0,42496160419,13260528976,168453151131,,,10311903347,27.095953738
swaptions,gcc,mpx_no_narrow_bounds,1,2,205631466853,49986,14632,374154572,13505,0,85001304089,26513019410,336910419866,,,20623655896,54.162435216
swaptions,gcc,mpx_no_narrow_bounds,1,3,411166952258,101301,29243,743432541,22118,0,169996957052,53031019544,673843867506,,,41248171724,108.313838899
swaptions,gcc,mpx_no_narrow_bounds,1,4,822632045519,200839,58586,1500429375,44450,0,340013689023,106064866011,1347684949763,,,82481963716,216.677847184
swaptions,gcc,mpx_no_narrow_bounds,1,0,51394497719,12605,3886,93728890,4447,0,21251123810,6631098746,84227528859,,,5154619509,13.542388435
swaptions,gcc,mpx_no_narrow_bounds,1,1,102858383794,25870,7477,188587123,6460,0,42502633692,13257699611,168449362558,,,10311696788,27.093026281
swaptions,gcc,mpx_no_narrow_bounds,1,2,205678337478,50119,14769,373373460,13260,0,85010772092,26521348455,336894790383,,,20615703801,54.174458383
swaptions,gcc,mpx_no_narrow_bounds,1,3,411225679957,99857,28950,748157157,20743,0,170011881855,53036524199,673783406973,,,41235092092,108.332856837
swaptions,gcc,mpx_no_narrow_bounds,1,4,822848918758,202909,59060,1502032494,45874,0,340006271778,106067558669,1347713696151,,,82483643588,216.72989916
swaptions,gcc,mpx_no_narrow_bounds,1,0,51434681666,12712,3729,94418426,4637,0,21251542698,6626471037,84172617415,,,5156334390,13.552210933
swaptions,gcc,mpx_no_narrow_bounds,1,1,102862047479,25471,7448,188405037,7029,0,42498291994,13259260310,168451202312,,,10312002594,27.093981835
swaptions,gcc,mpx_no_narrow_bounds,1,2,205626834066,50468,14861,372750752,12452,0,84999085312,26513720358,336932121531,,,20623216773,54.164804328
swaptions,gcc,mpx_no_narrow_bounds,1,3,411408693483,101345,29566,754405034,25876,0,170002444564,53024811187,673835950976,,,41247699376,108.373495817
swaptions,gcc,mpx_no_narrow_bounds,1,4,822846462060,176245,49302,1506516513,34923,0,340028815888,106077351201,1347651312228,,,82485885362,216.768893087
swaptions,gcc,mpx_no_narrow_bounds,1,0,51405815889,12982,3794,93256493,3691,0,21249808987,6626330341,84168043084,,,5155691335,13.553634649
swaptions,gcc,mpx_no_narrow_bounds,1,1,102790518297,25551,7717,187076373,7362,0,42502001748,13256366510,168419001370,,,10312029790,27.08727927
swaptions,gcc,mpx_no_narrow_bounds,1,2,205793148354,50064,14868,375595312,16634,0,85005617946,26520053220,336917231471,,,20614881805,54.206470471
swaptions,gcc,mpx_no_narrow_bounds,1,3,411735090838,99909,29806,749724074,21636,0,170019800735,53041501689,673778591351,,,41232204017,108.456252215
swaptions,gcc,mpx_no_narrow_bounds,1,4,822747651262,200720,57907,1499210826,41786,0,339994552424,106069549670,1347729448150,,,82482225634,216.700086786
swaptions,gcc,mpx_no_narrow_bounds,1,0,51443002799,12678,3968,94650634,3734,0,21252597329,6626993829,84164045078,,,5156525113,13.553875364
swaptions,gcc,mpx_no_narrow_bounds,1,1,102846078623,25348,7576,188677775,7517,0,42501693824,13257602620,168466484568,,,10312281797,27.089848673
swaptions,gcc,mpx_no_narrow_bounds,1,2,205834448216,50159,14852,377979923,13680,0,85003292741,26511168840,336853102366,,,20622771780,54.225669734
swaptions,gcc,mpx_no_narrow_bounds,1,3,411358484770,100846,29422,748356757,25081,0,170017106636,53041300943,673780376735,,,41232049740,108.359355033
swaptions,gcc,mpx_no_narrow_bounds,1,4,822930696605,202265,59120,1496029957,43024,0,340010324371,106070559972,1347702241415,,,82482204170,216.761717787
swaptions,gcc,mpx_no_narrow_bounds,1,0,51391345275,12442,3592,93241923,4020,0,21253336967,6630278748,84201711286,,,5155750505,13.546867854
swaptions,gcc,mpx_no_narrow_bounds,1,1,102836047484,25222,7433,186406177,6645,0,42501188979,13256102580,168420229962,,,10312023871,27.087373221
swaptions,gcc,mpx_no_narrow_bounds,1,2,205908179351,50118,14375,378655856,15903,0,85005197162,26520540613,336902598300,,,20619379529,54.237753843
swaptions,gcc,mpx_no_narrow_bounds,1,3,411303002511,100908,29604,749526305,24827,0,170018945030,53038319701,673763862425,,,41236384253,108.395079117
swaptions,gcc,mpx_no_narrow_bounds,1,4,822686949427,199814,58832,1494310515,41197,0,340039795462,106068268553,1347593245281,,,82480334638,216.705070847
swaptions,gcc,mpx_no_narrow_bounds,1,0,51403251466,12697,3711,94483261,3716,0,21251840918,6631236701,84204460916,,,5155181477,13.548055163
swaptions,gcc,mpx_no_narrow_bounds,1,1,102958892375,25703,7526,187816637,6712,0,42503408538,13255195724,168390170868,,,10311951775,27.122828584
swaptions,gcc,mpx_no_narrow_bounds,1,2,205728988467,49678,14374,375166378,15369,0,85004019613,26511014295,336859310738,,,20623568004,54.189788657
swaptions,gcc,mpx_no_narrow_bounds,1,3,411464949930,101231,29741,752764519,25501,0,170007055374,53032756676,673819694341,,,41246849621,108.376365658
swaptions,gcc,mpx_no_narrow_bounds,1,4,823049741523,200655,59225,1505823122,43668,0,340019780045,106064133834,1347682959210,,,82480463177,216.800407575
swaptions,gcc,mpx_no_narrow_bounds,1,0,51399970149,12662,3821,93518827,3320,0,21251133062,6631236523,84228867359,,,5154293755,13.544561284
swaptions,gcc,mpx_no_narrow_bounds,1,1,102783600275,24975,7225,186599139,5945,0,42504659076,13261353480,168448030547,,,10308293720,27.079374652
swaptions,gcc,mpx_no_narrow_bounds,1,2,205822095299,50731,14911,373753401,14545,0,85001606656,26513933093,336921012192,,,20623521403,54.227982261
swaptions,gcc,mpx_no_narrow_bounds,1,3,411302747065,101135,28862,751818675,20573,0,170008570304,53032047092,673788181277,,,41239298901,108.335458458
swaptions,gcc,mpx_no_narrow_bounds,1,4,822577861349,198526,58392,1496465354,36643,0,340021324020,106071946040,1347620013389,,,82481506656,216.727257536
swaptions,gcc,mpx_no_narrow_bounds,1,0,51392641399,12737,3723,93952117,3772,0,21251158554,6628776259,84198393083,,,5156250222,13.548113537
swaptions,gcc,mpx_no_narrow_bounds,1,1,102842633069,25169,7441,188374076,6895,0,42502038252,13257967978,168457881420,,,10311874003,27.089791053
swaptions,gcc,mpx_no_narrow_bounds,1,2,205785325024,50366,14928,373251473,12891,0,85003815185,26518347554,336925321230,,,20621777010,54.204293003
swaptions,gcc,mpx_no_narrow_bounds,1,3,411265049576,99068,29321,748365724,21294,0,170002939498,53040060509,673840265003,,,41233568231,108.327530473
swaptions,gcc,mpx_no_narrow_bounds,1,4,822590816760,200180,59250,1494486208,44108,0,340030088389,106072665357,1347597413170,,,82478098980,216.678021998
